GO	[-7.51 -0.86]	[-0.86 -0.53]	[-0.53 -0.30]	[-0.30 -0.10]	[-0.10 0.00]	[0.00 0.16]	[0.16 0.38]	[0.38 0.58]	[0.58 0.85]	[0.85 1.72]	[1.72 26.66]
MORF_DAP3 MORF_DAP3	1.524	6.186	2.843	3.482	-0.673	-1.555	0.626	-1.868	-2.637	-4.258	-8.198
MORF_TPT1 MORF_TPT1	0.493	2.348	2.348	3.128	-1.052	0.669	0.669	-1.861	-1.861	-4.242	-4.267
GCM_MLL GCM_MLL	-0.895	0.806	2.435	0.806	-1.387	-0.546	5.346	0.293	-0.895	-1.121	-5.992
MODULE_79 MODULE_79	0.259	-1.771	-0.715	-1.771	-0.715	-1.331	-1.771	0.385	0.385	4.709	4.180
GNF2_DDX5 GNF2_DDX5	-1.749	-2.615	0.288	0.460	1.248	0.677	2.890	-0.507	1.598	-1.182	-2.630
MORF_RFC1 MORF_RFC1	-1.597	2.387	-0.479	0.724	0.393	1.169	1.169	-0.479	0.271	-0.910	-4.561
GNF2_RRM1 GNF2_RRM1	-0.751	-1.969	2.670	0.391	-1.054	-0.350	0.559	0.999	0.999	0.559	-3.679
MODULE_298 MODULE_298	-0.520	-1.077	-1.077	-1.077	3.515	0.372	-1.077	-0.240	-0.520	0.372	2.139
MODULE_165 MODULE_165	-0.888	-1.254	-2.403	-0.614	1.865	0.340	-0.614	-0.266	1.865	2.648	-0.899
MODULE_248 MODULE_248	-1.045	-1.045	-1.348	-2.165	0.906	-0.310	-0.796	-0.596	2.555	2.222	1.342
MODULE_61 MODULE_61	2.857	2.347	0.783	-0.492	0.318	-0.810	-0.810	-0.492	-1.294	-0.285	-2.086
MODULE_404 MODULE_404	-0.520	-0.520	0.372	-1.077	2.798	0.685	-1.077	1.090	-1.077	-1.077	0.679
GNF2_HPX GNF2_HPX	1.709	-0.512	-1.877	-1.169	0.786	-0.904	-1.877	-0.904	1.201	0.614	2.609
GNF2_DNM1 GNF2_DNM1	1.157	-0.732	-1.519	-1.519	-0.732	-0.732	-0.732	0.644	-0.313	0.881	4.059
MODULE_453 MODULE_453	-0.650	1.374	-0.650	0.685	-0.650	-1.824	2.284	-0.373	0.431	0.685	-1.835
GNF2_MYL3 GNF2_MYL3	-0.341	-0.671	-1.285	-1.285	1.723	-0.341	-0.671	-0.341	0.509	-0.341	3.542
GNF2_EGFR GNF2_EGFR	0.480	-0.363	-0.702	-1.326	-0.702	0.247	-0.702	-1.326	1.186	0.480	3.415
MODULE_42 MODULE_42	-0.222	3.663	1.151	0.398	0.398	-0.491	-0.491	-0.491	-1.036	-1.036	-1.042
CAR_MYST2 CAR_MYST2	-1.119	-0.260	-1.119	0.645	1.506	-0.550	-0.550	0.347	-0.260	2.681	-1.125
MODULE_388 MODULE_388	0.707	-0.272	1.824	2.545	-0.704	-0.272	-0.704	-0.704	-0.272	-0.704	-0.708
MODULE_316 MODULE_316	1.000	-2.001	-1.394	-0.263	-0.263	-0.421	-1.394	0.520	-0.421	0.739	3.342
GNF2_ELAC2 GNF2_ELAC2	-0.411	1.682	-0.228	-0.702	-0.702	0.626	2.141	-1.158	0.922	-0.702	-1.919
MODULE_90 MODULE_90	-0.704	1.208	1.824	-0.272	-0.704	-0.704	-0.704	-0.704	-0.272	-0.272	1.814
MODULE_424 MODULE_424	-0.298	-0.745	-0.298	-0.745	-0.745	-0.745	-0.298	-0.298	0.304	2.403	2.391
MODULE_173 MODULE_173	0.363	-0.662	-0.662	-0.662	-0.662	-0.662	-0.662	1.293	0.363	0.763	1.932
MORF_PPP6C MORF_PPP6C	-0.280	0.324	1.316	1.316	0.324	0.463	1.058	-0.280	-0.585	-1.922	-3.287
MODULE_516 MODULE_516	0.363	-0.662	-0.247	-0.662	0.363	-0.662	-0.662	-0.662	-0.247	1.293	2.687
