GO	[-23.88 -0.89]	[-0.89 -0.54]	[-0.54 -0.32]	[-0.32 -0.20]	[-0.20 0.00]	[0.00 0.01]	[0.01 0.28]	[0.28 0.65]	[0.65 1.22]	[1.22 2.26]	[2.26 10.00]
KEGG_INSULIN_SIGNALING_PATHWAY KEGG_INSULIN_SIGNALING_PATHWAY	-0.282	-2.993	1.398	-1.220	0.944	-1.549	3.306	0.944	-0.282	-0.396	-0.964
KEGG_BASE_EXCISION_REPAIR KEGG_BASE_EXCISION_REPAIR	1.455	0.682	2.492	-0.797	1.034	-1.453	-0.218	-0.430	-1.453	-0.430	-1.462
KEGG_AXON_GUIDANCE KEGG_AXON_GUIDANCE	0.292	-0.598	-2.728	0.409	-0.598	-3.401	0.292	1.929	1.129	0.292	1.901
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.938	-3.462	-1.813	0.469	-0.938	0.660	1.153	0.469	1.786	-0.289	1.137
KEGG_PURINE_METABOLISM KEGG_PURINE_METABOLISM	6.278	1.061	0.548	-0.292	-0.399	-1.418	-0.399	-1.135	-1.418	-0.533	-0.712
KEGG_LYSINE_DEGRADATION KEGG_LYSINE_DEGRADATION	1.002	2.292	1.002	-1.093	1.002	-1.828	-0.373	0.431	-1.093	-0.373	-1.840
KEGG_CITRATE_CYCLE_TCA_CYCLE KEGG_CITRATE_CYCLE_TCA_CYCLE	0.838	2.277	1.727	0.264	0.838	-0.672	-0.672	-0.672	-1.286	-1.286	-1.295
KEGG_ACUTE_MYELOID_LEUKEMIA KEGG_ACUTE_MYELOID_LEUKEMIA	-0.234	-0.234	0.589	-0.646	-0.399	-1.541	1.513	1.157	2.359	-2.371	-1.554
KEGG_MISMATCH_REPAIR KEGG_MISMATCH_REPAIR	0.822	2.481	2.481	-0.954	0.199	-0.954	-0.434	-0.434	-0.954	-0.434	-0.960
KEGG_OOCYTE_MEIOSIS KEGG_OOCYTE_MEIOSIS	-0.524	0.867	2.274	-0.252	0.498	-0.977	3.020	-0.723	-0.524	-1.294	-2.822
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	-1.879	-0.693	-1.879	0.436	-0.693	0.436	-1.371	0.436	0.289	2.057	3.277
KEGG_STEROID_BIOSYNTHESIS KEGG_STEROID_BIOSYNTHESIS	0.332	5.309	-0.272	0.707	-0.704	-0.704	-0.272	-0.704	-0.704	-0.704	-0.275
KEGG_RENAL_CELL_CARCINOMA KEGG_RENAL_CELL_CARCINOMA	-0.648	-0.422	-0.263	-0.648	0.343	-2.008	2.903	3.391	-0.263	-0.648	-1.413
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-1.113	-2.269	-0.854	-1.428	-1.428	0.374	0.666	2.453	2.127	0.507	0.832
KEGG_NON_SMALL_CELL_LUNG_CANCER KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.923	-0.923	-0.348	-0.579	0.436	-1.436	2.092	3.079	0.949	-0.579	-1.448
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	2.754	2.754	-0.456	-0.456	0.187	-0.456	-0.456	-0.456	-0.456	-0.456	-0.459
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3.411	1.808	-0.373	0.431	-0.373	-1.828	0.431	-0.373	-0.651	-1.093	-1.102
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	2.020	1.518	1.518	0.216	0.428	-0.407	-0.766	-1.411	-0.766	-0.766	-1.421
KEGG_N_GLYCAN_BIOSYNTHESIS KEGG_N_GLYCAN_BIOSYNTHESIS	0.390	-0.411	2.659	0.390	-0.228	-1.912	-0.411	1.687	-0.228	-1.912	-0.711
KEGG_ALZHEIMERS_DISEASE KEGG_ALZHEIMERS_DISEASE	-0.984	1.876	3.830	-0.454	0.484	-1.875	0.621	-0.337	-0.454	-1.529	-0.790
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.431	-0.651	1.377	-0.651	0.239	0.239	4.041	-0.651	-1.828	-0.651	-0.658
KEGG_PANCREATIC_CANCER KEGG_PANCREATIC_CANCER	-0.648	-0.648	0.343	-0.422	-0.422	-1.399	2.903	2.031	0.741	-0.422	-2.024
KEGG_PROTEIN_EXPORT KEGG_PROTEIN_EXPORT	-0.204	-0.204	-0.204	0.774	-0.204	-0.995	3.061	0.774	-0.995	-0.995	-1.002
KEGG_AUTOIMMUNE_THYROID_DISEASE KEGG_AUTOIMMUNE_THYROID_DISEASE	0.318	-2.079	-1.297	0.318	-0.493	2.356	-0.493	-0.493	0.318	2.356	-0.499
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.506	-1.095	-0.327	-1.556	0.623	-2.191	1.786	2.587	0.430	-0.327	0.271
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	2.894	-0.341	0.838	-0.672	-1.286	0.264	0.838	0.509	-1.286	-0.672	-0.678
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.938	-0.938	-1.368	0.541	-0.938	3.466	-0.251	-0.251	0.358	-0.938	1.676
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.398	-1.037	-1.037	0.398	-0.491	2.929	-0.491	-1.037	0.728	-0.491	0.721
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-1.069	-2.154	-1.524	0.289	-0.734	0.289	0.289	0.447	2.222	0.447	1.811
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.894	-1.579	-0.323	-0.894	0.562	-0.894	2.832	2.101	0.747	-0.466	-0.908
KEGG_COLORECTAL_CANCER KEGG_COLORECTAL_CANCER	-0.301	0.302	0.479	-1.156	0.302	-2.581	2.497	0.704	0.704	-0.301	-1.168
KEGG_LEISHMANIA_INFECTION KEGG_LEISHMANIA_INFECTION	-0.648	-2.916	-0.648	-0.422	-0.648	-0.422	0.343	0.521	2.449	0.741	0.990
KEGG_RETINOL_METABOLISM KEGG_RETINOL_METABOLISM	-0.813	-0.329	-1.216	0.275	-1.216	4.445	-0.528	-0.329	0.441	-0.528	0.899
