GO	[-7.49 -0.51]	[-0.51 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.36]	[0.36 0.75]	[0.75 7.51]
DDX6_K562_POSTAR_eCLIP DDX6_K562_POSTAR_eCLIP	-1.853	-0.805	5.311	1.667	-1.009	-6.203	1.667	1.667	0.327	-1.009	-1.540
TNRC6C_HEK293_Plass TNRC6C_HEK293_Plass	-1.213	0.677	4.900	1.252	0.292	-5.065	1.039	0.292	0.399	-0.742	-4.173
SUB1_HepG2_POSTAR_eCLIP SUB1_HepG2_POSTAR_eCLIP	-2.862	-0.509	3.509	4.249	-1.320	-2.862	2.231	0.424	-0.509	-0.661	-1.634
DHX30_K562_POSTAR_eCLIP DHX30_K562_POSTAR_eCLIP	-2.431	-0.385	2.338	1.989	-0.770	-2.431	1.374	1.668	-1.050	0.668	-3.193
IGF2BP1_K562_POSTAR_eCLIP IGF2BP1_K562_POSTAR_eCLIP	-5.495	-0.555	1.675	2.833	-0.310	-1.778	2.217	0.661	-0.721	0.396	-1.455
CSTF2T_K562_POSTAR_eCLIP CSTF2T_K562_POSTAR_eCLIP	-1.481	0.272	2.589	1.113	-1.141	-4.982	0.893	1.926	-0.469	0.699	-1.909
RBM27_K562_POSTAR_eCLIP RBM27_K562_POSTAR_eCLIP	-1.450	-0.796	2.480	1.934	-0.796	-0.796	0.403	3.084	-1.450	-0.796	-1.454
ZNF622_K562_POSTAR_eCLIP ZNF622_K562_POSTAR_eCLIP	-2.975	2.134	1.595	1.854	-0.481	-4.338	-0.357	-0.357	0.936	0.600	-1.646
KHSRP_K562_POSTAR_eCLIP KHSRP_K562_POSTAR_eCLIP	-1.340	0.677	4.198	3.464	-0.860	-2.412	0.413	-0.521	0.413	-2.412	-0.868
TARDBP_HEK293T_POSTAR_Piranha_0.01 TARDBP_HEK293T_POSTAR_Piranha_0.01	-2.061	-0.800	1.752	4.160	-1.317	-3.125	1.031	0.381	1.031	-1.317	-0.334
U2AF2_HeLa_POSTAR_HITS-CLIP U2AF2_HeLa_POSTAR_HITS-CLIP	0.310	0.663	1.857	4.030	-1.043	-2.717	-0.659	0.310	1.388	-2.717	-1.583
YTHDF2_HeLa_POSTAR_Piranha_0.01 YTHDF2_HeLa_POSTAR_Piranha_0.01	-2.789	-0.301	2.349	0.301	0.301	-5.026	2.050	0.541	1.277	-0.727	-0.559
DDX55_K562_POSTAR_eCLIP DDX55_K562_POSTAR_eCLIP	-2.216	2.133	2.456	0.273	-0.624	-4.289	1.300	0.678	0.519	-1.391	-0.630
RPS3_K562_POSTAR_eCLIP RPS3_K562_POSTAR_eCLIP	-1.631	-0.441	3.424	-0.320	-2.033	-2.033	3.424	1.784	-0.594	-0.783	-0.600
STAU1_HEK293_POSTAR_Piranha_0.01 STAU1_HEK293_POSTAR_Piranha_0.01	-1.275	0.267	1.652	1.652	-2.396	-2.396	1.406	-0.607	3.174	-0.458	-1.599
LIN28B_K562_POSTAR_eCLIP LIN28B_K562_POSTAR_eCLIP	-3.903	0.258	0.987	0.797	-0.349	-3.903	0.987	2.921	0.483	0.258	-0.841
CPSF2_HEK293_POSTAR_PAR-CLIP CPSF2_HEK293_POSTAR_PAR-CLIP	-1.240	0.355	1.564	1.121	0.469	-5.652	2.675	-0.346	0.469	-0.607	-1.250
