name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DAC+SB.672.1-x1-0	DAC+SB.672.1-x1-0	0.820230622882978	0.041968765246032	2.10221476075906	0.0199640712402181	0.984072033846379	1
DAC+SB.673.1-x1-0	DAC+SB.673.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.673.2-x1-0	DAC+SB.673.2-x1-0	0	0	NA	NA	NA	1
uc010itc.3-x0-0	uc010itc.3-x0-0	8.16821658515256	0.266131460300885	1.11425266744865	0.238843009377988	0.811227318522858	0.99977667339471
uc010itd.1-x0-0	uc010itd.1-x0-0	6.68117883428903	-0.643950397779457	0.767858124745486	-0.838632003787028	0.401675845690382	0.99977667339471
uc003jbk.4-x0-0	uc003jbk.4-x0-0	7.38445916672455	0.331128823220263	1.02225794936293	0.323919049420572	0.745999321528115	0.99977667339471
uc003jbl.3-x0-0	uc003jbl.3-x0-0	162.35895485454	0.233075766301463	0.226660358132486	1.02830405908574	0.30380682229028	0.975225238863262
uc003jbm.3-x0-0	uc003jbm.3-x0-0	27.4277608719572	0.819873496480654	0.724014787123865	1.13239882812005	0.257466797329757	0.925259430049781
uc003jbn.3-x0-0	uc003jbn.3-x0-0	46.1265235291608	0.0599692073125652	0.84768859380774	0.070744383905402	0.943601196057447	0.99977667339471
uc003jbp.3-x0-0	uc003jbp.3-x0-0	2.99369648868103	-1.10668277862789	2.25338444361654	-0.491120271005214	0.623341385058963	1
uc011cmc.1-x0-0	uc011cmc.1-x0-0	196.9255452122	-0.176811620129714	0.24334204105598	-0.726597095029046	0.467472808323924	0.99977667339471
DAC+SB.677.1-x1-0	DAC+SB.677.1-x1-0	0.0770486784306508	-0.924003088679522	4.04461600556237	-0.228452611424369	0.819294392618224	1
uc003jbz.1-x0-0	uc003jbz.1-x0-0	8.34848243475679	-2.46139623315351	2.79019298320718	-0.882159853446503	0.377690368734538	0.99977667339471
uc003jca.1-x0-0	uc003jca.1-x0-0	29.8766484344823	-3.42771785242243	1.96821476760287	-1.74153649735954	0.0815895815327123	0.576478435890974
uc003jcd.1-x0-0	uc003jcd.1-x0-0	7.49503257681207	-1.89068590164192	3.78356414247215	-0.499710281218216	NA	1
uc003jce.1-x0-0	uc003jce.1-x0-0	7.78085024135316	-2.62371735789228	3.80206852356478	-0.690076294425201	NA	1
uc021xvz.1-x0-0	uc021xvz.1-x0-0	0	0	NA	NA	NA	1
uc021xwa.1-x0-0	uc021xwa.1-x0-0	0	0	NA	NA	NA	1
uc021xwb.1-x0-0	uc021xwb.1-x0-0	10.9856701501314	-1.60004188706135	1.60176937532527	-0.998921512490791	0.317832714115529	0.993123609364907
uc021xwc.1-x0-0	uc021xwc.1-x0-0	0.846846377537028	0.0593739585119491	3.9432352149605	0.0150571688664897	0.987986571377829	1
DAC+SB.678.1-x1-0	DAC+SB.678.1-x1-0	0	0	NA	NA	NA	1
uc003jcg.3-x0-0	uc003jcg.3-x0-0	1062.94607568581	-0.14724787398318	0.100071147611716	-1.47143185121164	0.141174364920118	0.715118798589695
STRG.162.2-x3-0	STRG.162.2-x3-0	0	0	NA	NA	NA	1
uc003jcl.3-x0-0	uc003jcl.3-x0-0	981.873697362347	0.473179814265438	0.0789918854858398	5.99023319110748	2.09540371758086e-09	2.73375349297246e-07
uc011cmd.2-x0-0	uc011cmd.2-x0-0	38.9383183403297	-0.169221670418468	0.394018917858221	-0.429476004193683	0.667576852921421	0.99977667339471
uc010itg.1-x0-0	uc010itg.1-x0-0	2.84208241291943	0.482533087354114	1.33748769783199	0.360775720132811	0.718267114644866	1
uc003jcp.4-x0-0	uc003jcp.4-x0-0	36.6619870721604	-0.458740979445691	0.381321277867753	-1.20303011153967	0.22896466835722	0.886729852646619
uc003jcr.3-x0-0	uc003jcr.3-x0-0	9.42142496972716	1.86638148110499	2.94338702333354	0.634093126832915	0.526020048026957	0.99977667339471
uc003jcs.3-x0-0	uc003jcs.3-x0-0	4.37587073987018	2.51087303990181	3.14740690002555	0.797759272841853	0.42501019983423	0.99977667339471
uc010ith.1-x0-0	uc010ith.1-x0-0	8.28014993290116	-0.516773534430516	1.09993322650961	-0.469822641934713	0.638481736431015	0.99977667339471
uc003jct.3-x0-0	uc003jct.3-x0-0	2.05563728638415	4.54324161722176	3.94083350024035	1.15286312323133	0.248966570303136	1
uc003jcu.3-x0-0	uc003jcu.3-x0-0	16.0101899605556	-1.00314016362379	1.86546919808502	-0.537741477936788	0.59075553942079	0.99977667339471
uc003jcv.3-x0-0	uc003jcv.3-x0-0	15.3823087236344	-0.803879031636964	3.37582082451221	-0.238128465172058	0.811781457639916	0.99977667339471
uc003jcw.2-x0-0	uc003jcw.2-x0-0	6.06873113779378	6.03907690793605	3.91916394699148	1.54090948723181	0.123338816506288	0.688322119055172
uc010iti.1-x0-0	uc010iti.1-x0-0	0	0	NA	NA	NA	1
uc011cmf.2-x0-0	uc011cmf.2-x0-0	0	0	NA	NA	NA	1
uc003jdh.3-x0-0	uc003jdh.3-x0-0	0	0	NA	NA	NA	1
uc003jdi.1-x0-0	uc003jdi.1-x0-0	0	0	NA	NA	NA	1
uc003jdj.1-x0-0	uc003jdj.1-x0-0	0.846826886528504	1.00193945310463	2.01971591873236	0.496079396023911	0.619838395400061	1
uc003jdk.1-x0-0	uc003jdk.1-x0-0	0	0	NA	NA	NA	1
uc010itk.1-x0-0	uc010itk.1-x0-0	0	0	NA	NA	NA	1
uc003jdt.3-x0-0	uc003jdt.3-x0-0	940.96162612493	-0.149837623452468	0.0683671379244215	-2.19166149119932	0.0284039582840161	0.333364368229753
uc011cml.2-x0-0	uc011cml.2-x0-0	9.05447469012435	2.7360039295055	0.9875046730694	2.77062377943119	0.00559490304133205	0.106448858385344
uc011cmm.2-x0-0	uc011cmm.2-x0-0	1.86651329515197	-4.27028839687874	3.94556244702146	-1.08230156136609	0.279118552436086	1
uc003jdy.2-x0-0	uc003jdy.2-x0-0	15.3231647775013	-0.238226138839111	0.675439273368442	-0.352698085870944	0.724314794515131	0.99977667339471
uc011cmo.1-x0-0	uc011cmo.1-x0-0	0	0	NA	NA	NA	1
uc010itm.1-x0-0	uc010itm.1-x0-0	1.16700036191269	0.38651362390054	2.43560670025356	0.158692954761662	0.873910789123966	1
uc011cmp.2-x0-0	uc011cmp.2-x0-0	112.12509119838	-0.205882541671291	0.268357322875813	-0.767195541619585	0.442965263276828	0.99977667339471
uc010itn.1-x0-0	uc010itn.1-x0-0	75.4434078730375	-0.146319111952813	0.412215775023467	-0.35495757517888	0.722621374414315	0.99977667339471
uc003jef.4-x0-0	uc003jef.4-x0-0	48.4616134559636	2.23736346692348	3.39250455723605	0.659501978310183	0.509573476127133	0.99977667339471
uc003jeg.4-x0-0	uc003jeg.4-x0-0	204.396216069932	-0.275880082059415	0.49893033289941	-0.55294309419154	0.580302377252418	0.99977667339471
uc010ito.3-x0-0	uc010ito.3-x0-0	324.893138204645	-0.0235350602700993	0.565716155764057	-0.0416022417431456	0.966815786138115	0.99977667339471
uc003jej.3-x0-0	uc003jej.3-x0-0	0	0	NA	NA	NA	1
uc010itq.2-x0-0	uc010itq.2-x0-0	0	0	NA	NA	NA	1
DAC+SB.685.1-x1-0	DAC+SB.685.1-x1-0	35.5108670122039	-0.317501152249171	0.558812659741167	-0.568171008144719	0.569918855471002	0.99977667339471
DAC+SB.686.1-x1-0	DAC+SB.686.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.686.2-x1-0	DAC+SB.686.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.686.3-x1-0	DAC+SB.686.3-x1-0	0	0	NA	NA	NA	1
uc011cmq.2-x0-0	uc011cmq.2-x0-0	1357.80387005089	-0.446468878906322	0.145354591679658	-3.07158428053156	0.00212926044035742	0.0523961354576237
DAC+SB.687.1-x1-0	DAC+SB.687.1-x1-0	956.029699438447	-0.438943893713134	0.199409415590649	-2.2012194981515	0.0277204886091683	0.327977149439002
uc003jeu.2-x0-0	uc003jeu.2-x0-0	1682.41731759116	-0.0334624031263017	0.133571269156736	-0.250520964108204	0.802184494465734	0.99977667339471
uc011cmx.1-x0-0	uc011cmx.1-x0-0	0	0	NA	NA	NA	1
uc010itv.1-x0-0	uc010itv.1-x0-0	0.578730961541595	-0.274654485406994	2.15293828722161	-0.127571926718549	0.898487748801145	1
DAC+SB.688.1-x1-0	DAC+SB.688.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.4-x1-0	DAC+SB.688.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.6-x1-0	DAC+SB.688.6-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.3-x1-0	DAC+SB.688.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.5-x1-0	DAC+SB.688.5-x1-0	0.846826886528504	1.00193945310463	2.01971591873236	0.496079396023911	0.619838395400061	1
DAC+SB.688.7-x1-0	DAC+SB.688.7-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.2-x1-0	DAC+SB.688.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.689.2-x1-0	DAC+SB.689.2-x1-0	0.0770486784306508	-0.924003088679522	4.04461600556237	-0.228452611424369	0.819294392618224	1
uc003jfc.2-x0-0	uc003jfc.2-x0-0	0	0	NA	NA	NA	1
uc003jfe.1-x0-0	uc003jfe.1-x0-0	0	0	NA	NA	NA	1
DAC+SB.690.1-x1-0	DAC+SB.690.1-x1-0	6.03977929679341	-0.419327200551674	0.97084926978213	-0.43191792341336	0.66580106752266	0.99977667339471
DAC+SB.690.2-x1-0	DAC+SB.690.2-x1-0	0	0	NA	NA	NA	1
DAC.109.1-x2-0	DAC.109.1-x2-0	0.663586273068708	-1.65833822633764	4.01136591055771	-0.413409861706452	0.679306350578981	1
uc003jfg.3-x0-0	uc003jfg.3-x0-0	265.564562634803	-0.326129108289654	0.162285191876731	-2.00960484760296	0.0444730277903583	0.429504218157776
uc011cna.1-x0-0	uc011cna.1-x0-0	27.3568379684941	-0.474903901972812	1.61336828402038	-0.294355545895195	0.768486232119701	0.99977667339471
uc003jfh.1-x0-0	uc003jfh.1-x0-0	57.7218384332342	-0.296207240319777	0.603192458629681	-0.491065887979923	0.623379847203969	0.99977667339471
DAC+SB.692.1-x1-0	DAC+SB.692.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.692.2-x1-0	DAC+SB.692.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.692.3-x1-0	DAC+SB.692.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.692.4-x1-0	DAC+SB.692.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.693.1-x1-0	DAC+SB.693.1-x1-0	0	0	NA	NA	NA	1
DAC.111.1-x2-0	DAC.111.1-x2-0	0	0	NA	NA	NA	1
DAC+SB.694.1-x1-0	DAC+SB.694.1-x1-0	0	0	NA	NA	NA	1
DAC.112.1-x2-0	DAC.112.1-x2-0	0	0	NA	NA	NA	1
DAC.112.2-x2-0	DAC.112.2-x2-0	0	0	NA	NA	NA	1
uc010itw.1-x0-0	uc010itw.1-x0-0	0	0	NA	NA	NA	1
uc003jfp.3-x0-0	uc003jfp.3-x0-0	0.25095984130913	-0.548845777420414	3.69496117663942	-0.148538983546125	0.881917422751443	1
uc011cnb.2-x0-0	uc011cnb.2-x0-0	0	0	NA	NA	NA	1
uc011cnc.2-x0-0	uc011cnc.2-x0-0	0	0	NA	NA	NA	1
uc011cnd.2-x0-0	uc011cnd.2-x0-0	1.75279407974795	4.31789222982462	3.94632993297782	1.09415388554865	0.273887492518908	1
uc011cne.2-x0-0	uc011cne.2-x0-0	32.4519406428458	1.37505204128276	2.35089357850398	0.584906119892415	0.558610843356966	0.99977667339471
uc010itx.3-x0-0	uc010itx.3-x0-0	140.149415186382	-0.296652275304115	0.519507184354763	-0.57102631924631	0.567981802165859	0.99977667339471
uc003jfu.2-x0-0	uc003jfu.2-x0-0	34.759556675526	0.299434661969545	0.472483316658131	0.633746529057244	0.526246254104183	0.99977667339471
uc003jfv.2-x0-0	uc003jfv.2-x0-0	9.87179120323035	0.0115997846681768	0.816291937508678	0.014210338403659	0.988662171966848	0.99977667339471
STRG.167.2-x3-0	STRG.167.2-x3-0	0	0	NA	NA	NA	1
STRG.167.5-x3-0	STRG.167.5-x3-0	0	0	NA	NA	NA	1
DAC+SB.696.3-x1-0	DAC+SB.696.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.6-x1-0	DAC+SB.696.6-x1-0	0.168496950346448	-0.0199390144724511	4.00363003629319	-0.00498023401056103	0.996026364599963	1
STRG.167.4-x3-0	STRG.167.4-x3-0	0	0	NA	NA	NA	1
STRG.167.6-x3-0	STRG.167.6-x3-0	0	0	NA	NA	NA	1
DAC+SB.696.4-x1-0	DAC+SB.696.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.5-x1-0	DAC+SB.696.5-x1-0	0	0	NA	NA	NA	1
DAC.113.2-x2-0	DAC.113.2-x2-0	0	0	NA	NA	NA	1
DAC+SB.696.1-x1-0	DAC+SB.696.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.2-x1-0	DAC+SB.696.2-x1-0	0	0	NA	NA	NA	1
STRG.167.1-x3-0	STRG.167.1-x3-0	0	0	NA	NA	NA	1
STRG.167.3-x3-0	STRG.167.3-x3-0	0	0	NA	NA	NA	1
uc031siy.1-x0-0	uc031siy.1-x0-0	2.65086516013203	-0.209288626004202	1.29672997040496	-0.161397230557448	0.871780547774165	1
DAC+SB.698.2-x1-0	DAC+SB.698.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.698.1-x1-0	DAC+SB.698.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.698.3-x1-0	DAC+SB.698.3-x1-0	0	0	NA	NA	NA	1
STRG.169.2-x3-0	STRG.169.2-x3-0	0	0	NA	NA	NA	1
STRG.169.1-x3-0	STRG.169.1-x3-0	0	0	NA	NA	NA	1
uc003jgb.3-x0-0	uc003jgb.3-x0-0	0.421955882340894	2.58586425113247	3.9888202254759	0.648277963147351	0.516805184440064	1
uc003jge.1-x0-0	uc003jge.1-x0-0	0.250722441801814	0.59080691205836	3.97472358636057	0.148641005901829	0.881836914384476	1
uc011cnn.1-x0-0	uc011cnn.1-x0-0	70.5888027626582	-0.661297556798207	0.409078888939144	-1.6165526373486	0.105974882518306	0.650632345948526
uc003jgf.3-x0-0	uc003jgf.3-x0-0	30.9295230127993	0.182769405224095	0.405480202160677	0.450748037142563	0.65217115627965	0.99977667339471
uc003jgj.3-x0-0	uc003jgj.3-x0-0	1.04191647820718	-0.11020306520457	3.29935916709038	-0.0334013545126569	0.973354529521882	1
uc010iuc.2-x0-0	uc010iuc.2-x0-0	0	0	NA	NA	NA	1
uc011cno.1-x0-0	uc011cno.1-x0-0	0.594498800123057	0.929791786165413	3.20589376289481	0.29002576346318	0.771796527875763	1
uc011cnp.1-x0-0	uc011cnp.1-x0-0	0	0	NA	NA	NA	1
uc003jgl.3-x0-0	uc003jgl.3-x0-0	0	0	NA	NA	NA	1
uc003jgm.3-x0-0	uc003jgm.3-x0-0	5.30331279243627	-0.204536580805294	1.26861274982589	-0.161228539468301	0.87191340391437	0.99977667339471
uc003jgn.3-x0-0	uc003jgn.3-x0-0	0	0	NA	NA	NA	1
uc010iue.3-x0-0	uc010iue.3-x0-0	0	0	NA	NA	NA	1
uc011cnq.2-x0-0	uc011cnq.2-x0-0	0	0	NA	NA	NA	1
uc011cnr.2-x0-0	uc011cnr.2-x0-0	0	0	NA	NA	NA	1
uc011cns.2-x0-0	uc011cns.2-x0-0	0	0	NA	NA	NA	1
uc011cnt.1-x0-0	uc011cnt.1-x0-0	0	0	NA	NA	NA	1
uc011cnu.2-x0-0	uc011cnu.2-x0-0	0.0770486784306508	-0.924003088679522	4.04461600556237	-0.228452611424369	0.819294392618224	1
uc011cnv.1-x0-0	uc011cnv.1-x0-0	0.164688382418048	0.1077884667802	4.00558224064595	0.0269095627812693	0.978531866283979	1
uc010iug.3-x0-0	uc010iug.3-x0-0	0	0	NA	NA	NA	1
uc003jgt.2-x0-0	uc003jgt.2-x0-0	3.26104497366146	0.282083473565623	2.95996098015972	0.0952997270762676	0.924076759430408	1
uc003jgu.2-x0-0	uc003jgu.2-x0-0	0.948986047801901	-3.41390476928046	3.97456377030921	-0.858938229846257	0.3903745961513	1
uc003jgv.2-x0-0	uc003jgv.2-x0-0	24.7092777104723	2.20577494997324	2.33872269658536	0.943153693763596	0.345602294901324	0.99977667339471
uc003jgw.2-x0-0	uc003jgw.2-x0-0	8.29750029710234	1.50253833142868	0.75535642482711	1.98917793248742	0.0466815667550296	0.440830500735137
uc003jgx.2-x0-0	uc003jgx.2-x0-0	0	0	NA	NA	NA	1
uc010iuh.2-x0-0	uc010iuh.2-x0-0	1.32328115109024	0.352359204485044	1.77281075053058	0.198757371242016	0.842452543439768	1
uc003jha.1-x0-0	uc003jha.1-x0-0	0	0	NA	NA	NA	1
uc003jhb.1-x0-0	uc003jhb.1-x0-0	3.31939084671814	-0.163516219200332	1.19393743919204	-0.136955433201748	0.891066022235283	1
uc003jhc.2-x0-0	uc003jhc.2-x0-0	0	0	NA	NA	NA	1
uc003jhd.2-x0-0	uc003jhd.2-x0-0	0	0	NA	NA	NA	1
uc003jhi.2-x0-0	uc003jhi.2-x0-0	824.82495833253	-0.226892577863899	0.132787022300023	-1.7086954277147	0.0875073815061271	0.59429155349107
uc010iui.1-x0-0	uc010iui.1-x0-0	8.95357175945795	-0.588173788454784	1.04797623165787	-0.56124725989664	0.5746289894874	0.99977667339471
uc011cnw.1-x0-0	uc011cnw.1-x0-0	256.800695009944	0.0760337588703047	0.29491166523172	0.257818756713346	0.796546787974922	0.99977667339471
uc003jhk.4-x0-0	uc003jhk.4-x0-0	248.386389872209	0.196226093610428	0.187243807120711	1.04797107379859	0.294651934249033	0.965856269728821
uc010iuj.3-x0-0	uc010iuj.3-x0-0	36.3659903627231	0.113891624774743	0.571937494060457	0.199132992604091	0.842158713645317	0.99977667339471
STRG.170.1-x3-0	STRG.170.1-x3-0	0	0	NA	NA	NA	1
STRG.170.2-x3-0	STRG.170.2-x3-0	0	0	NA	NA	NA	1
uc003jhl.3-x0-0	uc003jhl.3-x0-0	0.0876397039873977	1.07831420409969	4.04178656277444	0.266791476331569	0.789629717369589	1
uc011cnx.1-x0-0	uc011cnx.1-x0-0	5.39574558723246	-1.31687805150985	1.18926411920982	-1.10730495458387	0.26816210294557	0.937188387524676
uc003jhn.3-x0-0	uc003jhn.3-x0-0	1.17483540626828	0.403681890153297	1.80734431367326	0.223356383783259	0.823258147534718	1
uc003jho.3-x0-0	uc003jho.3-x0-0	0.409996611687831	0.41386571518098	3.569229679179	0.115953791821035	0.907689163466206	1
uc010ium.1-x0-0	uc010ium.1-x0-0	1170.94682189315	0.177780000379282	0.211809132291536	0.839340582041499	0.401278216397924	0.99977667339471
uc011cny.1-x0-0	uc011cny.1-x0-0	2035.10167527583	0.430551003935311	0.164081866414873	2.62400113640032	0.0086903495197069	0.149568182782046
uc010iun.1-x0-0	uc010iun.1-x0-0	347.748603236121	-0.0561741297275387	0.213773896695313	-0.262773568690673	0.792725108922397	0.99977667339471
uc003jht.2-x0-0	uc003jht.2-x0-0	2287.70283536909	0.0947094890582728	0.0684648382062951	1.38333035671389	0.166563594018948	0.763834712362503
uc010iuo.3-x0-0	uc010iuo.3-x0-0	9.7675584946901	-0.906419677085182	0.643539031211545	-1.40849215529123	0.158985388242791	0.745075800716366
uc021xxc.1-x0-0	uc021xxc.1-x0-0	0	0	NA	NA	NA	1
STRG.171.1-x3-0	STRG.171.1-x3-0	0.674225200893108	-0.553062167580883	2.265682639363	-0.244103987898489	0.807150284063063	1
DAC+SB.705.1-x1-0	DAC+SB.705.1-x1-0	0	0	NA	NA	NA	1
uc010iuq.1-x0-0	uc010iuq.1-x0-0	0	0	NA	NA	NA	1
uc003jib.1-x0-0	uc003jib.1-x0-0	0	0	NA	NA	NA	1
uc003jik.2-x0-0	uc003jik.2-x0-0	16.2296011530899	-0.260105453003068	2.30022371917801	-0.113078328353217	0.90996845624659	0.99977667339471
uc003jil.2-x0-0	uc003jil.2-x0-0	33.9815807515957	0.825328186850895	1.10067471110004	0.749838420495774	0.453352025924091	0.99977667339471
uc031sjb.1-x0-0	uc031sjb.1-x0-0	4.66066754866044	-0.131009556273226	2.98119819232259	-0.0439452689226137	0.964948030751834	0.99977667339471
uc003jim.3-x0-0	uc003jim.3-x0-0	39.2589459490747	-0.478419901798369	0.381159232968162	-1.25517070142265	0.209416798975857	0.852367205190871
uc010ius.1-x0-0	uc010ius.1-x0-0	0.509774217982376	-1.51723920168298	3.33224933916231	-0.455319829717304	0.648879162283352	1
uc003jiv.3-x0-0	uc003jiv.3-x0-0	0	0	NA	NA	NA	1
uc010iut.1-x0-0	uc010iut.1-x0-0	0	0	NA	NA	NA	1
uc003jiy.3-x0-0	uc003jiy.3-x0-0	514.493074676004	-0.263959088742251	0.14869601357475	-1.77515914782448	0.0758716129632671	0.555150730405237
uc003jiz.3-x0-0	uc003jiz.3-x0-0	35.3345851599322	-0.197984246178195	0.51114105079797	-0.387337792316056	0.698506150669749	0.99977667339471
uc011col.1-x0-0	uc011col.1-x0-0	337.880803983604	-0.663072480317782	0.126628550423639	-5.23635845233524	1.63775736465345e-07	1.32949503401757e-05
uc010iuu.1-x0-0	uc010iuu.1-x0-0	822.315796195164	-0.186760128024214	0.158884549343461	-1.17544549672036	0.23981653045143	0.901749650786488
uc003jjd.3-x0-0	uc003jjd.3-x0-0	317.731615915656	-0.183614852161967	0.299701401197541	-0.612659304989173	0.540101635978515	0.99977667339471
uc003jje.1-x0-0	uc003jje.1-x0-0	0	0	NA	NA	NA	1
uc011con.2-x0-0	uc011con.2-x0-0	0	0	NA	NA	NA	1
uc021xxk.1-x0-0	uc021xxk.1-x0-0	0	0	NA	NA	NA	1
uc003jjk.1-x0-0	uc003jjk.1-x0-0	0.0822254914553661	1.0321626106215	4.04435635248383	0.255210599824519	0.798560444611561	1
uc010iuw.1-x0-0	uc010iuw.1-x0-0	0	0	NA	NA	NA	1
uc003jjq.4-x0-0	uc003jjq.4-x0-0	36.9103604738395	0.419693068762311	0.367006868798536	1.14355644115396	0.252807634986703	0.91822648829871
uc003jjp.1-x0-0	uc003jjp.1-x0-0	1.00885703761568	2.00668633598672	2.34334117809131	0.856335541212654	0.391812207656583	1
uc003jjr.3-x0-0	uc003jjr.3-x0-0	0.0822254914553661	1.0321626106215	4.04435635248383	0.255210599824519	0.798560444611561	1
uc011coo.3-x0-0	uc011coo.3-x0-0	6.60030376688338	1.34607945529986	1.07352243662898	1.25389037934479	0.20988185235682	0.853546792829905
uc003jjw.2-x0-0	uc003jjw.2-x0-0	0.0862714588910819	-1.00557955195339	4.04011179618294	-0.248898942079636	0.803438953650139	1
uc011coq.2-x0-0	uc011coq.2-x0-0	0	0	NA	NA	NA	1
uc011cor.2-x0-0	uc011cor.2-x0-0	0.417016468823495	0.520503330642156	3.935099880736	0.132271948976503	0.8947691938756	1
uc003jke.4-x0-0	uc003jke.4-x0-0	135.757432565868	0.0283966906444675	0.534756969620282	0.0531020487019203	0.957650599129832	0.99977667339471
uc010iux.3-x0-0	uc010iux.3-x0-0	305.120999395235	-0.393928914493931	0.149094549320039	-2.64214162281911	0.00823835995661315	0.144686196738018
uc011cox.2-x0-0	uc011cox.2-x0-0	25.6423660968353	-0.262560224827272	1.09787946889321	-0.239152140345573	0.810987612383539	0.99977667339471
uc010iuy.3-x0-0	uc010iuy.3-x0-0	14.91882412283	1.10311319137521	0.954266337549991	1.15598040920879	0.247689170358077	0.910956785279431
DAC+SB.708.2-x1-0	DAC+SB.708.2-x1-0	0.594498800123057	0.929791786165413	3.20589376289481	0.29002576346318	0.771796527875763	1
uc003jkm.1-x0-0	uc003jkm.1-x0-0	1685.77185063656	-0.161948622515606	0.0797513818519243	-2.03066854460652	0.0422886292922491	0.417514494066448
uc003jkn.3-x0-0	uc003jkn.3-x0-0	658.288957345206	-0.163928364639653	0.176505567012839	-0.928743310559314	0.353022129589148	0.99977667339471
uc003jko.1-x0-0	uc003jko.1-x0-0	0	0	NA	NA	NA	1
uc003jkp.1-x0-0	uc003jkp.1-x0-0	0	0	NA	NA	NA	1
uc011coy.1-x0-0	uc011coy.1-x0-0	23.0618155154286	-2.76980255951803	3.14237419491891	-0.881436260518141	0.378081738856794	0.99977667339471
uc003jks.2-x0-0	uc003jks.2-x0-0	68.1100435243876	-0.867185834271226	0.739390600332422	-1.17283859692204	0.240860536914467	0.902047430326729
uc011coz.1-x0-0	uc011coz.1-x0-0	104.088011084619	1.30455348261967	1.26819538205351	1.0286691633487	0.303635165125837	0.975102644575546
uc003jkr.1-x0-0	uc003jkr.1-x0-0	4.1595736626782	0.634976607157398	3.79761610123935	0.167204001202274	0.867209536236561	1
uc011cpb.1-x0-0	uc011cpb.1-x0-0	6.96837677981805	0.0132205836151835	3.03544404953353	0.00435540349268343	0.99652490178396	0.99977667339471
uc010iva.1-x0-0	uc010iva.1-x0-0	191.512275683713	-0.109015174707105	0.319841287643044	-0.340841470188085	0.733222929050542	0.99977667339471
DAC+SB.709.1-x1-0	DAC+SB.709.1-x1-0	12.9053719167628	-1.658711903187	2.38245140176196	-0.696220666646249	0.486290647006602	0.99977667339471
DAC+SB.709.2-x1-0	DAC+SB.709.2-x1-0	40.9387590787924	0.113137496721809	1.19339299770449	0.0948032181682238	0.924471130659278	0.99977667339471
uc011cpe.2-x0-0	uc011cpe.2-x0-0	1.41496682251335	0.191958122919572	1.6952944867078	0.11322995764137	0.909848245627359	1
uc003jlf.2-x0-0	uc003jlf.2-x0-0	0	0	NA	NA	NA	1
uc003jlh.2-x0-0	uc003jlh.2-x0-0	0	0	NA	NA	NA	1
DAC+SB.711.1-x1-0	DAC+SB.711.1-x1-0	3.09902076596558	1.83341741423624	1.28070690316295	1.43156674623075	0.15226785218525	1
uc011cpj.2-x0-0	uc011cpj.2-x0-0	20.4285103971689	0.0917676603778896	0.528505634888704	0.173636105880337	0.862151454628431	0.99977667339471
uc003jlq.1-x0-0	uc003jlq.1-x0-0	169.567495899319	-0.23031707582689	0.227676930003879	-1.01159601819546	0.311731250518618	0.983380188380409
uc011cpk.1-x0-0	uc011cpk.1-x0-0	87.1958295859395	-0.275182817478716	0.409554439648856	-0.671907787679344	0.501642402287327	0.99977667339471
uc003jls.3-x0-0	uc003jls.3-x0-0	416.177582922399	1.53523931037666	0.129454484731365	11.8592979884975	1.92582990687258e-32	2.81402265992222e-29
uc003jly.3-x0-0	uc003jly.3-x0-0	0	0	NA	NA	NA	1
uc010ivg.3-x0-0	uc010ivg.3-x0-0	42.5570692163329	-8.82799190467015	3.44473860973818	-2.56274652587969	0.0103847833161971	0.171654359520669
uc011cpm.2-x0-0	uc011cpm.2-x0-0	135.666121543831	0.928285447896668	1.28690389496705	0.721332378841261	0.47070504014948	0.99977667339471
uc011cpn.1-x0-0	uc011cpn.1-x0-0	0	0	NA	NA	NA	1
uc003jmi.4-x0-0	uc003jmi.4-x0-0	0	0	NA	NA	NA	1
uc021xxt.1-x0-0	uc021xxt.1-x0-0	0	0	NA	NA	NA	1
uc011cpo.2-x0-0	uc011cpo.2-x0-0	470.921727928862	-0.438154530098397	0.111743420760754	-3.92107675884112	8.81541743662346e-05	0.00395125397496755
uc011cpp.2-x0-0	uc011cpp.2-x0-0	27.2713655037213	-1.62503191033416	1.18332251450515	-1.37327895853797	0.169665641331778	0.768968471197251
DAC+SB.713.1-x1-0	DAC+SB.713.1-x1-0	5.26065720366289	1.01334730089917	1.2876157395327	0.786995118020955	0.431284724030189	0.99977667339471
uc003jmw.2-x0-0	uc003jmw.2-x0-0	0	0	NA	NA	NA	1
