name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DAC+SB.671.2-x1-0	DAC+SB.671.2-x1-0	1.52080434031535	-0.205322695104583	3.87432763000736	-0.0529956975022768	0.957735335793848	1
uc003jbg.4-x0-0	uc003jbg.4-x0-0	3.82712116214265	-0.27180212476666	1.58905419413592	-0.171046478949358	0.864187219158798	0.999958274405444
DAC+SB.672.1-x1-0	DAC+SB.672.1-x1-0	1.58116534547836	0.0252535613312055	1.84779814516127	0.0136668398533334	0.989095778940083	1
DAC+SB.673.1-x1-0	DAC+SB.673.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.673.2-x1-0	DAC+SB.673.2-x1-0	0	0	NA	NA	NA	1
uc010itc.3-x0-0	uc010itc.3-x0-0	4.25739408376568	0.262248780723759	1.05174114322062	0.249347268017591	0.803092171079236	0.999958274405444
uc010itd.1-x0-0	uc010itd.1-x0-0	5.35403610698564	-1.26419341595651	1.1522237032159	-1.09717706069411	0.272563998847509	0.999958274405444
uc003jbk.4-x0-0	uc003jbk.4-x0-0	5.60053103456565	-0.182822287278222	0.983219346205303	-0.185942524405991	0.85248983401304	0.999958274405444
uc003jbl.3-x0-0	uc003jbl.3-x0-0	138.013949447063	0.00058173408222013	0.303112177316789	0.00191920393093329	0.998468697754528	0.999958274405444
uc003jbm.3-x0-0	uc003jbm.3-x0-0	48.8576611777974	0.250515639051826	0.544499637975336	0.460084124175622	0.645455838969326	0.999958274405444
uc003jbn.3-x0-0	uc003jbn.3-x0-0	51.8642571490976	-0.895056191579535	0.637253138372157	-1.40455360308766	0.160154061537872	0.977953987127295
uc003jbp.3-x0-0	uc003jbp.3-x0-0	3.80273608203582	3.05392824132216	1.61713943079814	1.88847552855408	0.0589621401440213	0.734991408636969
uc011cmc.1-x0-0	uc011cmc.1-x0-0	161.896787208397	0.0610124954535624	0.276953906426356	0.220298374703684	0.825638785871419	0.999958274405444
DAC+SB.677.1-x1-0	DAC+SB.677.1-x1-0	0.316648725207101	0.102641553415103	3.70077444950492	0.0277351551183657	0.977873384751214	1
uc003jbz.1-x0-0	uc003jbz.1-x0-0	7.77727071244808	-1.01786389691375	1.66371277709785	-0.611802656639625	0.540668331833274	0.999958274405444
uc003jca.1-x0-0	uc003jca.1-x0-0	8.76791035204109	-6.58664030195781	2.14298542666018	-3.0735814719109	0.00211505926906168	0.09058496698067
uc003jcd.1-x0-0	uc003jcd.1-x0-0	2.48046427994017	4.70931570352809	3.92952549185735	1.1984438612974	0.230744265703496	1
uc003jce.1-x0-0	uc003jce.1-x0-0	6.04792533438859	-6.12142201061608	3.5852529457901	-1.70738915863775	0.087749744085318	0.85541913183486
uc021xvz.1-x0-0	uc021xvz.1-x0-0	0.551971402710851	-1.78760419428767	3.96517632847001	-0.45082590185275	0.652115031521487	1
uc021xwa.1-x0-0	uc021xwa.1-x0-0	0	0	NA	NA	NA	1
uc021xwb.1-x0-0	uc021xwb.1-x0-0	2.88835593069978	-1.90243505626634	3.17391640883446	-0.599396710943927	0.548908369764603	1
uc021xwc.1-x0-0	uc021xwc.1-x0-0	0.187893456985619	1.51507144197824	4.02230373802154	0.376667586700814	0.706420653706754	1
DAC+SB.678.1-x1-0	DAC+SB.678.1-x1-0	1.05001115077485	-3.44851578130026	3.97675062692986	-0.867169230564148	0.385849292601533	1
uc003jcg.3-x0-0	uc003jcg.3-x0-0	1275.37224503271	-0.0214626827326994	0.120390966526608	-0.178274860248389	0.858507121157448	0.999958274405444
STRG.162.2-x3-0	STRG.162.2-x3-0	0	0	NA	NA	NA	1
uc003jcl.3-x0-0	uc003jcl.3-x0-0	705.233079519728	-0.105295954090319	0.118481619559389	-0.888711299540765	0.374158256763837	0.999958274405444
uc011cmd.2-x0-0	uc011cmd.2-x0-0	39.7008100985575	-0.311812444279649	0.484203077279484	-0.643970389514211	0.519594635307662	0.999958274405444
uc010itg.1-x0-0	uc010itg.1-x0-0	3.35069182704081	0.439042003314368	1.15738128325959	0.379340853066045	0.70443476628221	1
uc003jcp.4-x0-0	uc003jcp.4-x0-0	20.0476883357823	-0.471960853334686	0.72705462390961	-0.649140845562329	0.516247342804948	0.999958274405444
uc003jcr.3-x0-0	uc003jcr.3-x0-0	0	0	NA	NA	NA	1
uc003jcs.3-x0-0	uc003jcs.3-x0-0	1.56031255278191	-0.964093753149851	3.33292405964362	-0.289263642344416	0.772379632768903	1
uc010ith.1-x0-0	uc010ith.1-x0-0	5.87975094248987	-0.89133804305905	1.83047452647221	-0.48694370239442	0.626298227497572	0.999958274405444
uc003jct.3-x0-0	uc003jct.3-x0-0	0	0	NA	NA	NA	1
uc003jcu.3-x0-0	uc003jcu.3-x0-0	7.27684730952668	1.24939947748215	2.13667637263221	0.58473968893239	0.558722762905974	0.999958274405444
uc003jcv.3-x0-0	uc003jcv.3-x0-0	0.181988468631336	1.48621621182194	4.02354195202744	0.369380070977772	0.711844450378729	1
uc003jcw.2-x0-0	uc003jcw.2-x0-0	1.97561643597936	-4.53499928553858	3.94378276517898	-1.14991102592659	0.250180519126508	1
uc010iti.1-x0-0	uc010iti.1-x0-0	0	0	NA	NA	NA	1
uc011cmf.2-x0-0	uc011cmf.2-x0-0	0	0	NA	NA	NA	1
uc003jdh.3-x0-0	uc003jdh.3-x0-0	0	0	NA	NA	NA	1
uc003jdi.1-x0-0	uc003jdi.1-x0-0	0	0	NA	NA	NA	1
uc003jdj.1-x0-0	uc003jdj.1-x0-0	1.82821574068985	-0.0517611861754319	2.00829021281549	-0.0257737581177902	0.979437792882283	1
uc003jdk.1-x0-0	uc003jdk.1-x0-0	0	0	NA	NA	NA	1
uc010itk.1-x0-0	uc010itk.1-x0-0	0	0	NA	NA	NA	1
uc003jdt.3-x0-0	uc003jdt.3-x0-0	1235.69635147692	-0.0308674744508539	0.0801054957721771	-0.38533529008599	0.699989018679904	0.999958274405444
uc011cml.2-x0-0	uc011cml.2-x0-0	41.0734457668768	0.524554740231767	0.45636169898673	1.14942761716517	0.250379697638682	0.999958274405444
uc011cmm.2-x0-0	uc011cmm.2-x0-0	7.3766429749944	-1.49866942044862	2.92789196764356	-0.511859534781533	0.608749320230669	0.999958274405444
uc003jdy.2-x0-0	uc003jdy.2-x0-0	3.46191458200542	-0.971648897025523	1.04959929888971	-0.92573318032258	0.354584659989012	0.999958274405444
uc011cmo.1-x0-0	uc011cmo.1-x0-0	0	0	NA	NA	NA	1
uc010itm.1-x0-0	uc010itm.1-x0-0	2.27125592729968	0.364730159314798	1.70583969111221	0.213812681939059	0.830693134886724	1
uc011cmp.2-x0-0	uc011cmp.2-x0-0	139.418723630996	-0.111464018678514	0.178532967174694	-0.624332975822032	0.532408931931806	0.999958274405444
uc010itn.1-x0-0	uc010itn.1-x0-0	81.739604867272	0.258700494772872	0.507771322080134	0.509482287642951	0.610414210533841	0.999958274405444
uc003jef.4-x0-0	uc003jef.4-x0-0	11.3168762205599	2.57337090040808	3.77879308505659	0.681003389834864	NA	1
uc003jeg.4-x0-0	uc003jeg.4-x0-0	230.860634693668	-0.242267410073913	0.311285938270996	-0.778279325495914	0.436404360954622	0.999958274405444
uc010ito.3-x0-0	uc010ito.3-x0-0	288.496245372034	0.438982364021837	0.234439679139188	1.87247468361024	0.0611409611767753	0.747281783783705
uc003jej.3-x0-0	uc003jej.3-x0-0	0.442533758252275	-2.70360952621844	3.98873808303193	-0.677810743633325	0.497891698207069	1
uc010itq.2-x0-0	uc010itq.2-x0-0	0	0	NA	NA	NA	1
DAC+SB.685.1-x1-0	DAC+SB.685.1-x1-0	52.4341815411969	0.173304664448107	0.505894138528127	0.342571006954791	0.73192121672887	0.999958274405444
DAC+SB.686.1-x1-0	DAC+SB.686.1-x1-0	0.521781525398483	-0.791646612223932	3.93726320937068	-0.20106519938515	0.840647593137926	1
DAC+SB.686.2-x1-0	DAC+SB.686.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.686.3-x1-0	DAC+SB.686.3-x1-0	0	0	NA	NA	NA	1
uc011cmq.2-x0-0	uc011cmq.2-x0-0	1517.49792386879	-0.0926229242363532	0.131658459863543	-0.703509097192476	0.481738539445788	0.999958274405444
DAC+SB.687.1-x1-0	DAC+SB.687.1-x1-0	1038.58697350164	-0.0439332455929856	0.2577824827174	-0.170427583479939	0.864673880972087	0.999958274405444
uc003jeu.2-x0-0	uc003jeu.2-x0-0	2212.21811282745	0.011636573043635	0.169709618843937	0.0685675515795943	0.945333848143658	0.999958274405444
uc011cmx.1-x0-0	uc011cmx.1-x0-0	0.298205315064193	0.291290318932381	3.70738635961658	0.0785702623566072	0.937374441594714	1
uc010itv.1-x0-0	uc010itv.1-x0-0	1.22475956480914	-0.700169645537399	1.93235512193862	-0.362340046913819	0.717097935324956	1
DAC+SB.688.1-x1-0	DAC+SB.688.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.4-x1-0	DAC+SB.688.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.6-x1-0	DAC+SB.688.6-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.3-x1-0	DAC+SB.688.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.5-x1-0	DAC+SB.688.5-x1-0	2.08138438256207	-1.77433279862902	1.53098779958801	-1.15894639990371	0.246478033934483	1
DAC+SB.688.7-x1-0	DAC+SB.688.7-x1-0	0	0	NA	NA	NA	1
DAC+SB.688.2-x1-0	DAC+SB.688.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.689.2-x1-0	DAC+SB.689.2-x1-0	1.35611747574964	0.0220094583571314	2.02721832865553	0.0108569748240824	0.991337557590489	1
uc003jfc.2-x0-0	uc003jfc.2-x0-0	0	0	NA	NA	NA	1
uc003jfe.1-x0-0	uc003jfe.1-x0-0	0.659394276151391	-1.12172205647503	3.25476040482043	-0.34464043952781	0.730364699945123	1
DAC+SB.690.1-x1-0	DAC+SB.690.1-x1-0	6.1034913735131	0.624721174232469	0.962580690116903	0.649006551499177	0.516334141554072	0.999958274405444
DAC+SB.690.2-x1-0	DAC+SB.690.2-x1-0	0	0	NA	NA	NA	1
DAC.109.1-x2-0	DAC.109.1-x2-0	1.08340236525992	-0.898058699978084	2.01678334400389	-0.445292600540412	0.656108314527879	1
uc003jfg.3-x0-0	uc003jfg.3-x0-0	1315.99150768264	-0.099882594816145	0.0661127026035249	-1.51079279597957	0.130841250735743	0.955140376195085
uc011cna.1-x0-0	uc011cna.1-x0-0	144.684765421014	0.728515969061555	1.35596688403061	0.53726678552506	0.591083344884795	0.999958274405444
uc003jfh.1-x0-0	uc003jfh.1-x0-0	384.532691007121	-0.345794396441113	0.310813007075841	-1.11254802266604	0.265902594366402	0.999958274405444
DAC+SB.692.1-x1-0	DAC+SB.692.1-x1-0	0.0909942343156678	0.835497440242588	4.05841609783705	0.205867860786347	0.83689413106139	1
DAC+SB.692.2-x1-0	DAC+SB.692.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.692.3-x1-0	DAC+SB.692.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.692.4-x1-0	DAC+SB.692.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.693.1-x1-0	DAC+SB.693.1-x1-0	0	0	NA	NA	NA	1
DAC.111.1-x2-0	DAC.111.1-x2-0	0	0	NA	NA	NA	1
DAC+SB.694.1-x1-0	DAC+SB.694.1-x1-0	0	0	NA	NA	NA	1
DAC.112.1-x2-0	DAC.112.1-x2-0	0	0	NA	NA	NA	1
DAC.112.2-x2-0	DAC.112.2-x2-0	0	0	NA	NA	NA	1
uc010itw.1-x0-0	uc010itw.1-x0-0	0	0	NA	NA	NA	1
uc003jfp.3-x0-0	uc003jfp.3-x0-0	0.480193783695529	1.01889002481354	3.4108646446829	0.298718985053205	0.765154470120229	1
uc011cnb.2-x0-0	uc011cnb.2-x0-0	13.8815010663261	-2.42343585406766	2.25575811255817	-1.07433321000864	0.282673365582921	0.999958274405444
uc011cnc.2-x0-0	uc011cnc.2-x0-0	7.46806629587734	3.54660474756956	2.65506864334752	1.33578646128636	0.18161907940682	0.99167349469417
uc011cnd.2-x0-0	uc011cnd.2-x0-0	4.89598402626229	5.66770596530641	3.9185871565948	1.4463646561409	0.148074949665665	0.976226202182135
uc011cne.2-x0-0	uc011cne.2-x0-0	0	0	NA	NA	NA	1
uc010itx.3-x0-0	uc010itx.3-x0-0	8.27527377725587	1.37439098441189	3.13710536468151	0.438108008702929	0.661307989129314	0.999958274405444
uc003jfu.2-x0-0	uc003jfu.2-x0-0	0.316648725207102	0.102641553415103	3.70077444950492	0.0277351551183656	0.977873384751214	1
uc003jfv.2-x0-0	uc003jfv.2-x0-0	1.89372976147672	-2.51447191375623	3.91673104847307	-0.64198227619854	0.520884690980767	1
STRG.167.2-x3-0	STRG.167.2-x3-0	0	0	NA	NA	NA	1
STRG.167.5-x3-0	STRG.167.5-x3-0	0	0	NA	NA	NA	1
DAC+SB.696.3-x1-0	DAC+SB.696.3-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.6-x1-0	DAC+SB.696.6-x1-0	0	0	NA	NA	NA	1
STRG.167.4-x3-0	STRG.167.4-x3-0	0	0	NA	NA	NA	1
STRG.167.6-x3-0	STRG.167.6-x3-0	0	0	NA	NA	NA	1
DAC+SB.696.4-x1-0	DAC+SB.696.4-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.5-x1-0	DAC+SB.696.5-x1-0	0	0	NA	NA	NA	1
DAC.113.2-x2-0	DAC.113.2-x2-0	0	0	NA	NA	NA	1
DAC+SB.696.1-x1-0	DAC+SB.696.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.696.2-x1-0	DAC+SB.696.2-x1-0	0	0	NA	NA	NA	1
STRG.167.1-x3-0	STRG.167.1-x3-0	0.0909942343156678	0.835497440242588	4.05841609783705	0.205867860786347	0.83689413106139	1
STRG.167.3-x3-0	STRG.167.3-x3-0	0	0	NA	NA	NA	1
uc031siy.1-x0-0	uc031siy.1-x0-0	6.89354702060234	-0.700677573230641	1.09560022886421	-0.639537629484637	0.522473242268647	0.999958274405444
DAC+SB.698.2-x1-0	DAC+SB.698.2-x1-0	0	0	NA	NA	NA	1
DAC+SB.698.1-x1-0	DAC+SB.698.1-x1-0	0	0	NA	NA	NA	1
DAC+SB.698.3-x1-0	DAC+SB.698.3-x1-0	0	0	NA	NA	NA	1
STRG.169.2-x3-0	STRG.169.2-x3-0	0	0	NA	NA	NA	1
STRG.169.1-x3-0	STRG.169.1-x3-0	0.0909942343156678	0.835497440242588	4.05841609783705	0.205867860786347	0.83689413106139	1
uc003jgb.3-x0-0	uc003jgb.3-x0-0	0	0	NA	NA	NA	1
uc003jge.1-x0-0	uc003jge.1-x0-0	0.0909942343156678	0.835497440242588	4.05841609783705	0.205867860786347	0.83689413106139	1
uc011cnn.1-x0-0	uc011cnn.1-x0-0	81.5230940501288	-0.193167998202979	0.343045822980563	-0.56309677967985	0.573368984236035	0.999958274405444
uc003jgf.3-x0-0	uc003jgf.3-x0-0	35.9238118797264	-0.230061505631323	0.396239096020085	-0.580612836901034	0.56150141863849	0.999958274405444
uc003jgj.3-x0-0	uc003jgj.3-x0-0	1.95859842789139	-1.25290959121018	1.59368146541422	-0.786173158438867	0.431766048952882	1
uc010iuc.2-x0-0	uc010iuc.2-x0-0	0	0	NA	NA	NA	1
uc011cno.1-x0-0	uc011cno.1-x0-0	1.54930929992683	0.411607668938844	1.79800279711768	0.228924932485466	0.818927261766075	1
uc011cnp.1-x0-0	uc011cnp.1-x0-0	0	0	NA	NA	NA	1
uc003jgl.3-x0-0	uc003jgl.3-x0-0	0	0	NA	NA	NA	1
uc003jgm.3-x0-0	uc003jgm.3-x0-0	5.68202241592808	-0.182313266647461	1.23302324083526	-0.147858743136067	0.882454248449309	0.999958274405444
uc003jgn.3-x0-0	uc003jgn.3-x0-0	0	0	NA	NA	NA	1
uc010iue.3-x0-0	uc010iue.3-x0-0	0	0	NA	NA	NA	1
uc011cnq.2-x0-0	uc011cnq.2-x0-0	0	0	NA	NA	NA	1
uc011cnr.2-x0-0	uc011cnr.2-x0-0	0	0	NA	NA	NA	1
uc011cns.2-x0-0	uc011cns.2-x0-0	0	0	NA	NA	NA	1
uc011cnt.1-x0-0	uc011cnt.1-x0-0	0	0	NA	NA	NA	1
uc011cnu.2-x0-0	uc011cnu.2-x0-0	0	0	NA	NA	NA	1
uc011cnv.1-x0-0	uc011cnv.1-x0-0	32.5131005409062	-0.0739521414134998	0.395112045223278	-0.187167519460738	0.85152929049879	0.999958274405444
uc010iug.3-x0-0	uc010iug.3-x0-0	35.3146276232565	-0.136946132705586	0.510612094197859	-0.268199939370257	0.788545421660552	0.999958274405444
uc003jgt.2-x0-0	uc003jgt.2-x0-0	0	0	NA	NA	NA	1
uc003jgu.2-x0-0	uc003jgu.2-x0-0	0	0	NA	NA	NA	1
uc003jgv.2-x0-0	uc003jgv.2-x0-0	0.0909942343156678	0.835497440242589	4.05841609783705	0.205867860786347	0.83689413106139	1
uc003jgw.2-x0-0	uc003jgw.2-x0-0	0.184940962808478	1.50072119362183	4.02291665750521	0.373043073318972	0.709116386180925	1
uc003jgx.2-x0-0	uc003jgx.2-x0-0	0.113264352255716	-1.34642531773164	4.03339673803279	-0.333819211245837	0.738515985723791	1
uc010iuh.2-x0-0	uc010iuh.2-x0-0	0	0	NA	NA	NA	1
uc003jha.1-x0-0	uc003jha.1-x0-0	0	0	NA	NA	NA	1
uc003jhb.1-x0-0	uc003jhb.1-x0-0	5.62201001354395	-0.251990913320468	1.27264549085624	-0.198005583747387	0.843040695027249	0.999958274405444
uc003jhc.2-x0-0	uc003jhc.2-x0-0	0.0939467284928097	0.859741913597836	4.05684691921159	0.211923676372023	0.832166579022923	1
uc003jhd.2-x0-0	uc003jhd.2-x0-0	0.18789345698562	1.51507144197824	4.02230373802154	0.376667586700814	0.706420653706754	1
uc003jhi.2-x0-0	uc003jhi.2-x0-0	1311.8530970488	-0.0453508489234131	0.0837115992483495	-0.541751075485602	0.587989999113439	0.999958274405444
uc010iui.1-x0-0	uc010iui.1-x0-0	6.7563671976222	0.1334915890502	1.19225308843408	0.111965815266228	0.910850511558248	0.999958274405444
uc011cnw.1-x0-0	uc011cnw.1-x0-0	233.312656090055	0.215094379229379	0.265772073207673	0.809318965056594	0.418331700213963	0.999958274405444
uc003jhk.4-x0-0	uc003jhk.4-x0-0	214.47657033088	0.00560345610218026	0.226688691921892	0.0247187279377437	0.980279316910111	0.999958274405444
uc010iuj.3-x0-0	uc010iuj.3-x0-0	33.1182894128113	-0.799021364526642	1.26458585525278	-0.63184430001941	0.527488622947815	0.999958274405444
STRG.170.1-x3-0	STRG.170.1-x3-0	0	0	NA	NA	NA	1
STRG.170.2-x3-0	STRG.170.2-x3-0	0.765676159172055	-0.916329280860163	3.65144661237776	-0.250949658624055	0.801853030493389	1
uc003jhl.3-x0-0	uc003jhl.3-x0-0	20.7542414741098	-0.184509702298173	0.562381425508614	-0.328086408848413	0.742846329931235	0.999958274405444
uc011cnx.1-x0-0	uc011cnx.1-x0-0	24.0206348951818	0.203658108043199	0.429240467886707	0.47446157405865	0.635170793376439	0.999958274405444
uc003jhn.3-x0-0	uc003jhn.3-x0-0	3.3449445302125	-0.497548695784405	1.45568739153202	-0.341796390268082	0.732504126316276	1
uc003jho.3-x0-0	uc003jho.3-x0-0	5.07918969809387	2.4478091882248	1.94073969330674	1.26127640747848	0.207209278233902	0.999958274405444
uc010ium.1-x0-0	uc010ium.1-x0-0	636.739582889899	-0.145948605234077	0.248518399126676	-0.587274848650878	0.557019130207958	0.999958274405444
uc011cny.1-x0-0	uc011cny.1-x0-0	880.553022082929	-0.000371487452030421	0.187119924322289	-0.00198529073467657	0.998415968214642	0.999958274405444
uc010iun.1-x0-0	uc010iun.1-x0-0	425.023641971824	-0.0544273540849248	0.148891312192954	-0.365550906115934	0.714700214367144	0.999958274405444
uc003jht.2-x0-0	uc003jht.2-x0-0	1794.92276960498	0.0418895263446995	0.0896860322634159	0.467068564496935	0.640450824009414	0.999958274405444
uc010iuo.3-x0-0	uc010iuo.3-x0-0	64.7497097531582	0.23041382875378	0.32290309647988	0.713569585629964	0.475493370076096	0.999958274405444
uc021xxc.1-x0-0	uc021xxc.1-x0-0	0	0	NA	NA	NA	1
STRG.171.1-x3-0	STRG.171.1-x3-0	3.81496339996902	1.56967152844066	2.12485573689234	0.738719105107979	0.460077582149556	0.999958274405444
DAC+SB.705.1-x1-0	DAC+SB.705.1-x1-0	0.845520556435288	3.18995345696109	3.96983480548956	0.803548160883161	0.421657971885879	1
uc010iuq.1-x0-0	uc010iuq.1-x0-0	0.131707762398624	-1.52725144656104	4.02497696767622	-0.379443524478795	0.704358534905038	1
uc003jib.1-x0-0	uc003jib.1-x0-0	0	0	NA	NA	NA	1
uc003jik.2-x0-0	uc003jik.2-x0-0	2.91181549810137	4.93781304971443	3.92624592956216	1.25764232253915	0.208521140056851	1
uc003jil.2-x0-0	uc003jil.2-x0-0	22.6193225203199	-0.473353393168844	0.657511376957879	-0.719916658110035	0.471576310909798	0.999958274405444
uc031sjb.1-x0-0	uc031sjb.1-x0-0	1.0186515425352	3.4511801641836	3.95982827915958	0.87154793614335	0.383455044036981	1
uc003jim.3-x0-0	uc003jim.3-x0-0	18.5042422100968	0.211728674270731	0.614675169024016	0.344456202138301	0.730503228566921	0.999958274405444
uc010ius.1-x0-0	uc010ius.1-x0-0	34.4636410043212	0.221144616486993	0.506297163986662	0.436788179387903	0.662264972362954	0.999958274405444
uc003jiv.3-x0-0	uc003jiv.3-x0-0	0.441640795170551	1.40796629799227	3.97195649195602	0.354476767518394	0.722981612016206	1
uc010iut.1-x0-0	uc010iut.1-x0-0	0.473293573461312	1.24045616105097	4.03506660162338	0.307419005315034	0.758524463982474	1
uc003jiy.3-x0-0	uc003jiy.3-x0-0	743.090399870996	-0.122647308554643	0.180298796037798	-0.680244745111508	0.496349504670471	0.999958274405444
uc003jiz.3-x0-0	uc003jiz.3-x0-0	59.773290663726	-0.0514570587427661	0.268242486049889	-0.191830382653089	0.847875071003011	0.999958274405444
uc011col.1-x0-0	uc011col.1-x0-0	380.165065074705	-0.125515462232684	0.146517629269194	-0.856657747321837	0.391634061053028	0.999958274405444
uc010iuu.1-x0-0	uc010iuu.1-x0-0	750.771116939477	0.106990494181507	0.209067642686861	0.511750612416653	0.608825559129056	0.999958274405444
uc003jjd.3-x0-0	uc003jjd.3-x0-0	354.16607098193	0.0781071974230726	0.21132665950856	0.369604088782319	0.711677504116048	0.999958274405444
uc003jje.1-x0-0	uc003jje.1-x0-0	0	0	NA	NA	NA	1
uc011con.2-x0-0	uc011con.2-x0-0	0	0	NA	NA	NA	1
uc021xxk.1-x0-0	uc021xxk.1-x0-0	0	0	NA	NA	NA	1
uc003jjk.1-x0-0	uc003jjk.1-x0-0	0	0	NA	NA	NA	1
uc010iuw.1-x0-0	uc010iuw.1-x0-0	0.065853881199312	-0.956781536234985	4.05510627592671	-0.235944873236727	0.813475447255682	1
uc003jjq.4-x0-0	uc003jjq.4-x0-0	104.603126546147	-0.0216721059449653	0.258695993292108	-0.0837744167165904	0.933235789002786	0.999958274405444
uc003jjp.1-x0-0	uc003jjp.1-x0-0	3.80587309401201	3.71279213493984	1.31540182881409	2.822553575349	0.00476428610120321	0.167145347920723
uc003jjr.3-x0-0	uc003jjr.3-x0-0	1.00621412920913	0.108184368763013	3.31602790839616	0.032624685844498	0.973973883848933	1
uc011coo.3-x0-0	uc011coo.3-x0-0	2.0213532307162	-0.976648044782885	1.51345128658805	-0.645311846795317	0.518725117039827	1
uc003jjw.2-x0-0	uc003jjw.2-x0-0	0.0909942343156678	0.835497440242589	4.05841609783705	0.205867860786347	0.83689413106139	1
uc011coq.2-x0-0	uc011coq.2-x0-0	0	0	NA	NA	NA	1
uc011cor.2-x0-0	uc011cor.2-x0-0	0.711671003940413	2.03055406528754	3.02898252271312	0.670374969172397	0.502618787017731	1
uc003jke.4-x0-0	uc003jke.4-x0-0	174.787370795332	-0.161869687927717	0.389056274401479	-0.416057261065217	0.67736810305596	0.999958274405444
uc010iux.3-x0-0	uc010iux.3-x0-0	369.657408174371	0.0922728443762784	0.232952631560859	0.396101317928972	0.692030286088868	0.999958274405444
uc011cox.2-x0-0	uc011cox.2-x0-0	0.612775759714151	-0.37878237367449	3.92122263108678	-0.0965980280414502	0.92304562256743	1
uc010iuy.3-x0-0	uc010iuy.3-x0-0	1.51718647757543	0.977382742523334	2.10432773190395	0.464463176388887	0.642315936098667	1
DAC+SB.708.2-x1-0	DAC+SB.708.2-x1-0	1.61092993880747	1.9566956701009	2.2272621673922	0.878520588526813	0.379661269711603	1
uc003jkm.1-x0-0	uc003jkm.1-x0-0	1887.64374564811	-0.019505214565281	0.062337177015356	-0.312898586352027	0.754357711620721	0.999958274405444
uc003jkn.3-x0-0	uc003jkn.3-x0-0	770.664782043462	-0.0529101349242953	0.143742992747885	-0.368088446698032	0.71280728527264	0.999958274405444
uc003jko.1-x0-0	uc003jko.1-x0-0	0	0	NA	NA	NA	1
uc003jkp.1-x0-0	uc003jkp.1-x0-0	0	0	NA	NA	NA	1
uc011coy.1-x0-0	uc011coy.1-x0-0	98.231970981373	0.63059427380009	1.30240056774137	0.484178438968029	0.628259237267602	0.999958274405444
uc003jks.2-x0-0	uc003jks.2-x0-0	159.568229281082	0.14479919058621	0.499718725244396	0.289761386298649	0.771998790351633	0.999958274405444
uc011coz.1-x0-0	uc011coz.1-x0-0	318.878101741119	-0.35160637854934	0.382259595172709	-0.919810471704394	0.35767181015814	0.999958274405444
uc003jkr.1-x0-0	uc003jkr.1-x0-0	1.74924680738226	0.841983039121932	3.85333435428014	0.218507651220738	0.827033597534671	1
uc011cpb.1-x0-0	uc011cpb.1-x0-0	17.1250832268433	0.280140839557763	3.09424811336732	0.0905359975328221	NA	1
uc010iva.1-x0-0	uc010iva.1-x0-0	219.510736653829	-0.371553307026712	0.265207985215783	-1.40098838549074	0.16121754628956	0.979656281481707
DAC+SB.709.1-x1-0	DAC+SB.709.1-x1-0	14.7034265768794	-7.39352207804054	3.32520124367665	-2.22348108767865	0.0261833772673295	0.485644215704157
DAC+SB.709.2-x1-0	DAC+SB.709.2-x1-0	53.71487305541	0.475206904627337	1.61089113891945	0.294996286928547	0.767996716165135	0.999958274405444
uc011cpe.2-x0-0	uc011cpe.2-x0-0	3.74667057839495	0.408528214007971	1.18034322413292	0.34610967865561	0.729260289930381	0.999958274405444
uc003jlf.2-x0-0	uc003jlf.2-x0-0	0	0	NA	NA	NA	1
uc003jlh.2-x0-0	uc003jlh.2-x0-0	0	0	NA	NA	NA	1
DAC+SB.711.1-x1-0	DAC+SB.711.1-x1-0	0.662264511327699	0.151226391966523	2.22064529893825	0.0681002013418481	0.945705870083015	1
uc011cpj.2-x0-0	uc011cpj.2-x0-0	17.8017340646444	-0.260540332627135	0.58688473078357	-0.443937827926242	0.657087534343844	0.999958274405444
uc003jlq.1-x0-0	uc003jlq.1-x0-0	197.075763461823	0.0479454052742214	0.191073832744022	0.250926066566388	0.801871270801157	0.999958274405444
uc011cpk.1-x0-0	uc011cpk.1-x0-0	77.3591692439719	0.0605651342171162	0.388555085910603	0.155872709979276	0.876133356632336	0.999958274405444
uc003jls.3-x0-0	uc003jls.3-x0-0	707.258347364036	0.827546081631952	0.0891717258410901	9.28036408207118	1.68900425203915e-20	2.32083259265613e-17
uc003jly.3-x0-0	uc003jly.3-x0-0	0	0	NA	NA	NA	1
uc010ivg.3-x0-0	uc010ivg.3-x0-0	55.4144843701436	1.35787924861548	3.2872988624533	0.413068390016144	0.679556507932329	0.999958274405444
