GO	[-6.34 -0.66]	[-0.66 -0.29]	[-0.29 -0.15]	[-0.15 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.11]	[0.11 0.27]	[0.27 0.53]	[0.53 1.06]	[1.06 6.87]
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	1.406	0.385	-3.834	-3.834	-0.319	4.621	-3.834	-1.804	0.385	2.181	1.408
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	0.576	-1.029	-1.029	-1.420	1.605	11.035	-1.029	-3.610	-1.420	-0.505	0.268
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-1.276	-0.983	3.824	10.173	0.321	-0.744	-0.400	-0.983	-1.635	-1.276	-2.603
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	1.935	-0.310	-0.923	-3.800	-1.162	0.395	-2.171	-1.780	0.518	-0.419	10.128
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	3.990	-0.417	-2.288	-2.913	0.984	4.910	-2.288	-1.787	-2.288	0.439	0.985
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-0.930	-0.345	1.136	11.440	-0.345	-0.345	-2.706	-2.706	-1.622	-0.930	0.528
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	0.349	-0.490	-3.941	-2.637	1.406	6.710	-1.731	-2.637	-0.490	0.778	1.934
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	-2.413	-0.293	-2.893	-0.293	-0.861	-2.001	-2.413	0.676	0.535	3.120	7.750
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	-0.334	-1.594	-1.594	-3.448	0.929	7.657	-2.071	-2.071	0.393	0.543	2.035
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-1.675	-0.577	4.192	6.503	-0.383	-1.198	-0.577	-0.383	0.539	-3.277	-2.324
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-4.175	-0.424	2.937	2.248	-1.322	-2.669	3.711	0.563	0.731	-1.023	-2.667
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2 FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-4.523	-0.906	-0.543	1.702	-0.409	-5.458	2.250	3.938	1.026	0.301	-0.904
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	3.375	-0.720	-1.676	-1.285	0.356	8.562	-2.774	-0.971	-1.676	-0.522	0.357
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	1.017	-0.759	-0.975	-3.461	1.227	6.682	-2.341	-2.341	-1.234	0.513	1.712
CUI_DEVELOPING_HEART_C7_MAST_CELL CUI_DEVELOPING_HEART_C7_MAST_CELL	-4.304	-1.297	-1.986	0.259	-0.470	-4.304	0.774	3.127	1.622	1.622	1.624
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	0.935	-0.358	-0.482	-1.637	-2.012	-0.482	-3.596	-0.823	0.347	0.600	10.121
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.848	0.661	2.413	7.786	-0.341	-4.329	0.373	-1.416	-1.104	-0.848	-1.103
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	-1.382	-0.545	-0.703	-1.692	-1.118	-2.953	-1.382	0.293	0.977	4.095	6.637
DESCARTES_FETAL_HEART_VISCERAL_NEURONS DESCARTES_FETAL_HEART_VISCERAL_NEURONS	4.083	-0.730	-2.621	-3.610	1.024	1.944	-0.338	-1.933	-1.933	0.576	1.300
AIZARANI_LIVER_C18_NK_NKT_CELLS_5 AIZARANI_LIVER_C18_NK_NKT_CELLS_5	-2.414	-1.482	0.698	-1.142	-1.142	-4.984	0.272	0.388	1.925	2.953	2.956
DESCARTES_FETAL_THYMUS_STROMAL_CELLS DESCARTES_FETAL_THYMUS_STROMAL_CELLS	0.581	-0.539	-2.396	-1.926	-0.283	-0.539	-2.396	-0.718	-0.940	4.028	6.831
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	1.857	0.246	-1.999	-1.077	2.604	4.435	-3.693	-1.999	-0.364	0.376	-1.076
DESCARTES_FETAL_HEART_LYMPHOID_CELLS DESCARTES_FETAL_HEART_LYMPHOID_CELLS	0.527	-0.345	-0.493	-1.622	-2.101	-0.685	-2.101	-0.930	0.380	0.527	10.754
ZHONG_PFC_C8_ORG_PROLIFERATING ZHONG_PFC_C8_ORG_PROLIFERATING	-1.712	-1.712	-1.712	-0.301	-0.762	-1.712	0.702	3.463	6.535	-0.489	-0.761
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	2.562	-1.948	-0.431	-1.191	3.690	3.104	-1.948	-1.191	-1.191	-0.242	-1.190
DESCARTES_FETAL_LIVER_MEGAKARYOCYTES DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	-0.259	-0.635	-2.455	-1.048	-1.637	-0.823	-2.012	-0.358	0.347	4.198	6.885
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	-0.380	-0.286	-3.004	-0.799	-0.995	-2.544	-1.223	-0.634	1.822	7.674	1.589
AIZARANI_LIVER_C2_KUPFFER_CELLS_1 AIZARANI_LIVER_C2_KUPFFER_CELLS_1	-3.749	-0.725	0.263	-0.447	-1.633	-5.091	1.873	0.350	1.215	2.675	2.395
HAY_BONE_MARROW_IMMATURE_NEUTROPHIL HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	-4.878	-0.506	1.145	0.650	-0.646	-5.711	1.345	2.044	-0.293	2.310	-0.504
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	3.602	-2.188	-2.734	-1.739	0.695	0.881	-1.739	-1.739	-0.321	0.533	4.446
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-4.151	-1.006	2.431	3.662	0.249	-4.151	0.524	0.524	0.371	0.249	-0.732
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	-1.285	0.356	-0.522	-2.774	-0.720	-1.676	-1.285	-1.285	1.611	2.596	6.248
DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS	0.823	0.395	-1.446	-1.780	-1.780	-0.923	-2.628	-0.310	0.518	0.660	9.007
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	3.604	-0.578	-0.348	-2.239	0.435	5.483	-2.239	-0.578	-1.431	-0.920	-0.348
FAN_EMBRYONIC_CTX_BRAIN_MYELOID FAN_EMBRYONIC_CTX_BRAIN_MYELOID	-4.600	0.415	0.301	0.893	-1.583	-4.600	-0.418	0.551	0.710	3.522	1.328
ZHONG_PFC_MAJOR_TYPES_NPCS ZHONG_PFC_MAJOR_TYPES_NPCS	-5.860	-0.594	2.377	-0.594	-0.594	-1.296	2.070	2.706	1.052	-0.594	-1.294
DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	-0.328	0.788	-1.490	-0.957	-1.828	-0.957	-1.828	-1.201	1.163	0.630	8.835
ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	-0.962	-1.303	-1.739	-0.336	-0.962	-1.739	-0.962	-0.491	0.398	4.758	5.823
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-4.050	0.433	0.904	1.834	-1.153	-4.950	0.433	0.319	2.423	1.326	-0.902
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	2.368	-0.782	-1.241	-3.292	-0.992	0.260	-2.745	0.260	-0.463	2.081	4.868
DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES	-1.952	0.572	-0.342	0.263	-1.354	-6.959	-0.725	1.418	1.637	1.215	2.395
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	0.459	-0.388	-1.609	-1.609	-2.573	-0.963	-1.254	0.611	0.788	0.459	8.449
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	3.938	-0.543	-2.599	-1.424	1.232	2.250	-2.144	-2.144	-1.424	1.232	0.842
TRAVAGLINI_LUNG_MACROPHAGE_CELL TRAVAGLINI_LUNG_MACROPHAGE_CELL	-1.412	-0.478	-2.393	-2.393	-0.368	-2.815	-0.478	1.350	2.863	1.563	3.494
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	0.320	-1.535	-1.926	-2.962	0.581	1.145	-1.926	-1.209	0.581	1.637	5.351
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	2.821	-1.536	-1.536	-0.645	0.587	3.342	-2.363	-2.363	-0.235	1.151	-0.398
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	2.330	-0.930	-2.101	-2.101	0.905	3.922	-3.486	-0.685	-0.493	0.380	1.138
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	2.285	-0.293	-1.403	-3.102	0.310	1.999	-2.570	-2.570	-0.398	1.255	2.593
AIZARANI_LIVER_C3_NK_NKT_CELLS_2 AIZARANI_LIVER_C3_NK_NKT_CELLS_2	-1.446	1.209	2.514	3.518	-3.165	-3.800	-0.722	-0.555	0.660	0.660	-0.554
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	1.489	-1.035	-2.062	-2.546	-0.453	0.274	-1.657	-1.318	0.660	1.751	5.478
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	-1.831	-1.831	0.564	0.564	0.335	-4.386	4.556	-0.621	2.498	0.441	-0.789
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-2.197	-0.301	1.319	3.994	0.301	-2.920	0.301	1.944	0.441	-1.650	-2.195
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	1.595	-0.411	-3.258	-0.810	-0.280	4.319	-3.258	-0.810	-0.810	0.629	1.597
DESCARTES_FETAL_LUNG_MYELOID_CELLS DESCARTES_FETAL_LUNG_MYELOID_CELLS	-0.732	0.372	-0.926	-1.737	-1.737	-1.155	-1.155	-0.570	0.372	6.042	4.001
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	0.445	0.445	-2.605	-2.605	0.321	4.696	-2.072	-2.072	0.445	1.192	1.194
DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS	1.206	-0.810	-1.211	-2.654	1.206	1.929	-1.211	-2.654	-0.810	0.907	2.353
DESCARTES_FETAL_EYE_STROMAL_CELLS DESCARTES_FETAL_EYE_STROMAL_CELLS	0.362	-0.377	-2.032	-2.032	-0.555	0.362	-1.505	-1.505	0.362	1.492	7.195
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	0.339	-0.370	-4.872	-0.667	-0.370	-0.869	-1.406	-0.667	1.628	0.944	5.673
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	-1.540	-0.869	-0.634	0.576	-1.540	-2.009	2.466	5.079	1.221	-0.312	-2.007
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	3.465	0.539	-2.696	-1.477	-0.364	4.959	-1.477	-1.077	-0.538	-0.771	0.377
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.737	0.376	-1.999	-1.077	0.539	6.679	-1.477	-1.477	-1.999	0.246	0.969
LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR	-4.098	-0.983	1.714	3.034	-0.552	-3.263	0.595	-0.282	2.010	-0.400	-0.399
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	-0.490	0.430	-1.250	-1.010	-2.229	-1.010	-1.250	-0.806	0.430	5.731	3.765
HAY_BONE_MARROW_EARLY_ERYTHROBLAST HAY_BONE_MARROW_EARLY_ERYTHROBLAST	-1.650	-0.641	6.090	1.944	0.613	-2.920	-0.447	0.441	-0.641	-0.447	-1.649
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	-2.663	-0.634	-0.490	0.326	-1.010	-4.421	-0.277	0.326	3.760	2.463	1.224
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	-0.301	-0.581	-1.322	-1.687	-0.581	-0.424	-3.334	0.420	-0.301	5.500	2.941
DESCARTES_FETAL_PLACENTA_STROMAL_CELLS DESCARTES_FETAL_PLACENTA_STROMAL_CELLS	0.632	-0.875	-3.901	-1.621	0.840	5.076	-0.875	-0.624	-0.624	1.352	0.313
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	-2.180	-0.327	-1.549	-0.505	-1.091	-1.549	-0.505	0.276	0.429	2.149	6.315
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	3.195	0.389	-0.702	-0.702	-1.157	3.195	-1.157	-1.907	-1.907	0.920	-0.228
CUI_DEVELOPING_HEART_C9_B_T_CELL CUI_DEVELOPING_HEART_C9_B_T_CELL	-2.426	1.157	0.259	0.955	-1.986	-5.223	0.259	0.774	1.622	1.622	0.259
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS	0.488	-1.151	-1.563	-2.807	0.672	5.244	-1.563	-0.589	-0.589	0.488	1.735
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	3.087	-0.685	-3.656	-1.061	-0.539	1.086	-0.858	-2.242	-0.317	1.279	2.785
ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	-2.264	-0.677	0.771	0.998	-0.677	-4.026	1.860	2.579	0.771	-0.324	-1.276
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	0.558	-0.336	-1.303	-3.032	0.558	4.262	-1.739	-1.303	-0.962	0.972	1.822
TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	-1.706	0.628	-0.637	2.263	-2.607	-3.193	0.257	-1.074	1.199	0.986	2.584
DESCARTES_FETAL_HEART_SCHWANN_CELLS DESCARTES_FETAL_HEART_SCHWANN_CELLS	4.213	-0.859	-2.737	-1.271	0.604	0.405	-1.855	0.250	0.250	-0.859	2.234
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	3.358	0.447	-1.487	-1.949	0.805	3.792	-1.487	-1.949	0.312	-0.829	-0.423
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	-2.218	1.554	0.384	0.861	-1.392	-4.290	-0.331	-1.392	2.132	1.068	1.070
DESCARTES_MAIN_FETAL_HEPATOBLASTS DESCARTES_MAIN_FETAL_HEPATOBLASTS	0.500	-0.677	-2.477	-1.957	0.849	4.059	-2.477	-1.186	1.301	1.062	0.365
DESCARTES_MAIN_FETAL_ASTROCYTES DESCARTES_MAIN_FETAL_ASTROCYTES	1.137	0.334	-0.782	-2.031	-0.270	1.938	-2.031	-0.782	-2.031	0.814	2.414
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	0.259	0.541	-2.331	-0.984	-0.348	-1.768	-1.768	-0.714	0.541	2.479	4.686
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	2.470	0.451	-3.485	-1.836	2.888	0.301	-1.336	-0.671	-0.957	0.857	0.452
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	-0.490	-0.652	-0.490	-0.851	-0.652	-2.637	-1.384	-0.360	0.349	2.540	6.221
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	0.818	-1.302	-2.779	-2.779	1.417	1.777	-0.586	-0.884	0.238	0.582	1.779
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	1.332	-0.489	-2.584	-0.711	1.053	4.158	-1.392	-1.901	-1.005	1.332	-0.325
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	-1.124	-0.392	-0.676	-1.865	0.654	-0.676	-0.676	-1.865	0.958	1.320	4.558
DESCARTES_FETAL_HEART_MEGAKARYOCYTES DESCARTES_FETAL_HEART_MEGAKARYOCYTES	-0.930	0.702	-1.237	-0.930	-0.930	-1.237	-1.622	0.261	-0.345	2.330	5.880
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	1.137	-0.372	-1.029	-3.145	-1.029	0.359	-0.752	-1.828	0.508	1.704	4.058
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	-1.508	-0.621	-2.635	-0.791	-0.993	-1.831	0.706	0.867	1.459	0.867	4.561
DESCARTES_FETAL_HEART_MYELOID_CELLS DESCARTES_FETAL_HEART_MYELOID_CELLS	-0.671	0.477	-2.864	-1.146	-0.499	-0.671	-0.885	-0.885	0.628	2.021	5.559
TRAVAGLINI_LUNG_GOBLET_CELL TRAVAGLINI_LUNG_GOBLET_CELL	-0.528	-0.697	-2.729	-0.528	-0.903	-0.528	-1.452	1.834	5.082	-0.528	1.572
ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR	-2.957	-0.312	-1.252	2.631	-1.680	-2.231	0.794	1.025	1.902	0.426	0.291
AIZARANI_LIVER_C32_MVECS_3 AIZARANI_LIVER_C32_MVECS_3	-2.573	-0.727	-0.963	-0.537	-0.537	-1.609	-0.963	0.331	2.370	1.747	3.886
DESCARTES_FETAL_PANCREAS_ENS_GLIA DESCARTES_FETAL_PANCREAS_ENS_GLIA	2.561	0.429	-3.111	-2.180	-0.505	2.561	-0.753	0.276	-0.505	-0.753	1.122
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	-1.704	-0.262	1.304	7.269	-0.992	-1.704	-0.537	-0.738	-0.262	-0.381	-0.380
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS	-0.431	-1.948	-0.242	-1.191	-0.242	3.104	-0.431	-1.191	-0.729	-0.431	4.322
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	0.594	0.594	-2.288	-2.288	-0.792	-1.383	-0.582	-0.417	0.984	0.775	4.914
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	-0.959	0.902	-1.192	0.261	-1.784	-4.317	1.509	-0.457	0.902	2.569	0.904
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	1.543	-0.940	-1.709	-1.709	1.543	2.579	-1.709	-1.709	1.256	0.576	-0.475
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	1.589	0.268	-0.767	-2.716	1.356	1.141	-2.251	-1.853	-0.767	2.712	0.482
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2 ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	-2.264	0.412	0.576	5.360	-1.277	-2.264	0.771	-0.324	0.412	0.279	-0.939
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	0.522	-1.102	-2.032	-1.102	-0.791	-1.505	0.715	-1.102	0.715	2.550	3.404
HAY_BONE_MARROW_CD34_POS_EO_B_MAST HAY_BONE_MARROW_CD34_POS_EO_B_MAST	-0.324	0.279	-0.787	-0.787	-0.787	-0.787	-0.787	0.279	-0.324	0.279	6.892
