GO	[-4.89 -0.51]	[-0.51 -0.28]	[-0.28 -0.16]	[-0.16 -0.06]	[-0.06 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.28]	[0.28 0.52]	[0.52 1.04]	[1.04 7.50]
MORF_PRKDC MORF_PRKDC	-0.772	5.625	3.032	2.153	1.215	-1.755	1.893	-1.190	-2.960	-5.623	-6.674
GCM_RAB10 GCM_RAB10	-7.181	0.524	2.180	2.779	3.104	-0.879	1.907	0.823	-0.879	-3.498	-7.222
MORF_PPP1CC MORF_PPP1CC	-2.755	4.907	3.364	3.364	0.260	-1.883	2.694	-0.994	-1.539	-4.725	-5.713
MODULE_92 MODULE_92	0.711	-0.923	-3.371	-4.099	0.556	4.210	-3.371	-3.371	-1.478	3.811	5.463
MORF_ANP32B MORF_ANP32B	-5.926	0.465	4.043	3.359	1.055	-0.891	3.359	0.360	-0.891	-4.359	-5.969
MORF_DAP3 MORF_DAP3	-3.105	1.755	3.155	4.555	-0.408	-0.528	2.547	-0.528	-0.528	-5.812	-6.875
MORF_G22P1 MORF_G22P1	-5.913	2.470	5.406	2.180	0.664	-1.102	1.653	-0.690	-0.533	-4.948	-4.194
MORF_RFC4 MORF_RFC4	-0.959	5.845	2.326	3.335	0.679	-1.217	1.044	-2.320	-1.524	-5.083	-5.117
MORF_RAB1A MORF_RAB1A	-4.124	0.545	1.865	1.624	1.006	-1.472	4.375	1.006	0.545	-5.661	-6.714
MORF_HAT1 MORF_HAT1	-2.994	2.114	5.287	2.114	0.963	-0.558	1.598	-0.911	-1.139	-5.992	-5.059
MORF_CTBP1 MORF_CTBP1	-4.799	1.292	3.630	3.630	0.447	-1.284	1.766	0.337	-0.365	-4.021	-5.792
MORF_RPA2 MORF_RPA2	-0.801	1.598	2.651	2.651	1.173	-1.800	2.092	0.818	-4.157	-4.157	-5.740
GCM_MYST2 GCM_MYST2	-4.910	0.679	0.679	3.492	1.022	-1.345	2.818	1.442	-0.676	-1.651	-7.180
MORF_FBL MORF_FBL	-3.773	1.080	5.656	2.767	0.538	-0.768	1.826	-0.580	-1.612	-3.773	-3.802
MODULE_324 MODULE_324	0.824	0.824	-2.839	-2.839	-1.823	0.824	-2.283	-2.839	-0.656	3.869	6.626
GNF2_RAN GNF2_RAN	-0.489	2.783	4.700	5.246	-1.006	-1.903	-1.006	-0.711	-1.006	-2.588	-3.595
MORF_RAD21 MORF_RAD21	-4.405	-0.269	5.419	2.825	0.336	-0.792	1.251	0.567	0.442	-4.405	-4.441
GNF2_PA2G4 GNF2_PA2G4	-1.199	4.752	3.700	2.766	-0.382	-2.329	-0.577	-0.382	-0.842	-3.282	-3.301
