GO	[-50.28 -1.20]	[-1.20 -0.65]	[-0.65 -0.41]	[-0.41 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.54]	[0.54 1.00]	[1.00 2.14]	[2.14 26.18]
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	-1.028	7.069	4.187	5.340	0.782	-5.748	-0.517	-1.529	-2.598	-4.204	-2.595
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-1.613	-1.030	-0.806	2.167	0.475	-6.444	5.989	3.859	1.157	-2.426	-5.219
HAY_BONE_MARROW_EARLY_ERYTHROBLAST HAY_BONE_MARROW_EARLY_ERYTHROBLAST	5.531	8.551	1.052	-0.447	-1.650	-3.943	-3.943	-1.650	-1.227	-0.301	-1.225
HAY_BONE_MARROW_IMMATURE_NEUTROPHIL HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	-4.171	-1.241	-1.815	0.963	-1.508	-8.033	0.798	2.310	2.044	4.235	0.799
DESCARTES_FETAL_ADRENAL_STROMAL_CELLS DESCARTES_FETAL_ADRENAL_STROMAL_CELLS	-0.329	-5.145	-4.231	-2.369	2.872	6.608	0.809	-1.566	-1.255	0.377	1.952
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	1.431	-2.628	-0.310	-4.560	-0.310	1.006	-1.162	-2.628	0.395	-0.419	9.560
CUI_DEVELOPING_HEART_C7_MAST_CELL CUI_DEVELOPING_HEART_C7_MAST_CELL	-1.986	-0.470	-1.297	-0.806	-2.946	-4.304	0.955	0.259	3.127	4.252	1.887
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	0.260	-2.278	0.260	-3.292	0.355	7.622	0.469	-3.292	-1.241	0.755	1.334
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	0.636	-3.485	-0.957	-1.836	2.888	5.400	-0.457	-1.836	-0.671	0.636	-0.457
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	0.841	-3.134	-0.543	-2.599	-0.906	8.015	-0.301	-1.143	-0.543	0.301	1.460
DESCARTES_FETAL_HEART_MYELOID_CELLS DESCARTES_FETAL_HEART_MYELOID_CELLS	1.732	-0.885	-0.499	-2.306	-1.845	-0.671	-0.671	-1.146	-0.362	1.732	6.047
AIZARANI_LIVER_C17_HEPATOCYTES_3 AIZARANI_LIVER_C17_HEPATOCYTES_3	-0.771	-1.858	-0.771	-3.183	0.347	0.347	-0.552	-1.407	1.373	1.667	4.961
DESCARTES_FETAL_LIVER_MEGAKARYOCYTES DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	-0.635	-0.482	-1.318	-2.455	-1.318	0.600	-2.012	-0.259	0.600	2.132	5.927
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	0.695	-3.405	-1.063	-3.405	0.881	3.213	-0.321	-0.321	-0.813	0.282	2.499
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	-0.283	-1.535	0.439	-2.962	-0.395	2.881	0.320	-4.522	0.746	0.934	1.639
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	-0.400	-4.098	0.769	-2.072	-1.276	3.418	-0.282	-1.276	0.769	0.595	2.012
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	-0.505	-1.933	-0.505	-1.933	1.605	5.692	-0.338	-0.505	-1.420	-1.029	1.607
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	0.660	-2.341	-0.759	-2.852	1.710	4.015	0.660	-2.341	-0.759	0.283	1.019
DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS	-0.463	0.927	-0.346	1.119	0.602	-2.278	-2.745	0.755	1.119	2.081	-3.289
