GO	[-5.70 -0.58]	[-0.58 -0.27]	[-0.27 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.03]	[0.03 0.12]	[0.12 0.22]	[0.22 0.38]	[0.38 0.74]	[0.74 5.29]
LEF1_UP.V1_UP LEF1_UP.V1_UP	2.089	-0.380	-1.227	-0.495	-0.495	0.986	-3.018	-4.157	0.417	1.172	2.929
BMI1_DN_MEL18_DN.V1_UP BMI1_DN_MEL18_DN.V1_UP	0.662	0.381	-3.137	-1.037	-0.330	-0.609	-3.845	-0.330	0.837	2.352	3.007
KRAS.AMP.LUNG_UP.V1_UP KRAS.AMP.LUNG_UP.V1_UP	2.143	-0.461	-0.832	-1.086	0.385	1.841	-2.224	-2.774	-1.395	0.680	3.162
KRAS.KIDNEY_UP.V1_DN KRAS.KIDNEY_UP.V1_DN	0.995	-0.272	-3.236	-0.272	-0.272	-0.388	-2.048	-0.728	-1.256	2.730	3.472
P53_DN.V2_UP P53_DN.V2_UP	2.722	-0.320	-0.320	-3.103	0.678	-0.595	-2.523	-0.785	-0.785	0.856	3.053
KRAS.LUNG.BREAST_UP.V1_UP KRAS.LUNG.BREAST_UP.V1_UP	2.724	-0.656	-1.443	-1.127	0.824	0.492	-0.868	-3.521	-0.656	1.026	2.369
KRAS.LUNG_UP.V1_UP KRAS.LUNG_UP.V1_UP	1.278	-0.641	-0.850	-0.850	1.049	-0.341	-2.807	-2.807	0.264	2.105	2.410
KRAS.LUNG.BREAST_UP.V1_DN KRAS.LUNG.BREAST_UP.V1_DN	1.305	-0.626	-0.331	0.385	1.561	0.680	-4.302	-2.224	-0.331	-0.626	2.128
KRAS.BREAST_UP.V1_UP KRAS.BREAST_UP.V1_UP	1.790	-0.377	-1.588	-0.263	-0.263	1.251	-2.548	-2.548	-0.711	1.251	2.081
PTEN_DN.V2_UP PTEN_DN.V2_UP	-0.424	0.565	-1.025	-2.677	2.260	-1.025	-0.779	-1.325	-0.301	1.656	2.579
BMI1_DN.V1_UP BMI1_DN.V1_UP	0.817	-0.340	-1.343	-1.056	-1.343	0.266	-2.096	-0.340	-0.465	3.729	2.619
MEL18_DN.V1_UP MEL18_DN.V1_UP	0.465	-0.373	-2.343	-1.170	0.341	-0.905	-1.877	0.465	-0.373	3.363	2.620
KRAS.300_UP.V1_DN KRAS.300_UP.V1_DN	0.824	0.256	-1.443	-0.486	1.026	2.068	-2.839	-2.283	-0.352	0.256	2.053
PTEN_DN.V1_DN PTEN_DN.V1_DN	1.712	-2.152	0.844	-1.146	1.031	0.532	-1.429	-0.908	-0.409	-1.146	2.871
EGFR_UP.V1_UP EGFR_UP.V1_UP	-1.666	0.755	-0.561	-0.716	-0.900	-1.666	-0.561	0.277	0.277	3.187	2.544
ATF2_UP.V1_UP ATF2_UP.V1_UP	1.927	0.327	-1.013	-0.491	0.553	0.853	-2.238	-2.238	-0.277	-0.491	2.461
JNK_DN.V1_DN JNK_DN.V1_DN	0.261	-0.345	-2.161	-0.458	2.294	-0.763	-0.763	-1.471	-0.458	1.518	2.276
PTEN_DN.V1_UP PTEN_DN.V1_UP	1.394	-0.392	-0.661	-0.661	1.185	0.820	-1.578	-0.514	-0.661	-1.909	2.688
