GO	[-8.26 -0.78]	[-0.78 -0.39]	[-0.39 -0.20]	[-0.20 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.32]	[0.32 0.62]	[0.62 1.15]	[1.15 7.81]
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	2.590	-0.398	-1.124	-1.124	1.731	0.691	-1.124	-2.570	-2.570	0.544	2.593
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	1.586	-1.793	-1.487	-1.487	-1.223	-1.223	-0.634	-0.495	1.165	2.343	3.580
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	1.587	-0.425	-2.496	-1.136	-0.558	0.498	-1.136	-2.496	0.498	1.587	3.684
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	1.489	-0.453	-2.062	-2.062	-0.453	2.034	-1.657	-1.318	-0.330	1.030	3.012
DESCARTES_FETAL_HEART_LYMPHOID_CELLS DESCARTES_FETAL_HEART_LYMPHOID_CELLS	1.136	-0.685	-1.237	-1.237	0.702	0.527	-1.622	-1.622	-0.930	0.702	5.360
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	0.365	-1.221	-1.853	-2.251	0.365	3.380	-0.974	-0.767	-0.594	1.589	2.407
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	0.486	-0.365	-1.986	-1.558	0.644	0.644	-2.509	-0.693	-0.693	2.808	2.811
DESCARTES_MAIN_FETAL_LYMPHOID_CELLS DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	0.337	-2.039	-2.039	-2.484	1.112	0.916	-0.494	-1.339	1.328	1.328	2.101
DESCARTES_FETAL_THYMUS_STROMAL_CELLS DESCARTES_FETAL_THYMUS_STROMAL_CELLS	2.216	-1.209	-1.926	0.934	-1.535	-0.283	-1.209	-1.535	0.320	0.934	3.247
DESCARTES_MAIN_FETAL_ACINAR_CELLS DESCARTES_MAIN_FETAL_ACINAR_CELLS	0.498	-1.677	-0.470	-0.738	1.004	2.095	-1.122	-0.470	-0.738	-1.677	3.549
DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS	1.089	-0.241	-1.077	-1.077	0.684	1.579	-1.077	-1.077	-0.241	-1.077	2.150
DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS	1.006	-0.419	-1.780	-1.446	1.006	-0.310	-1.162	-2.171	0.660	0.395	4.279
BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS	0.409	-1.865	-1.124	-1.124	0.226	0.226	-1.124	-0.392	1.320	0.958	2.726
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	0.788	0.276	-0.328	-0.441	-1.201	-1.201	-2.687	0.493	-0.581	1.163	3.793
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.558	-1.171	-1.643	-0.819	0.773	1.025	-0.819	-1.171	-0.559	0.558	3.761
DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS	-0.645	0.845	-1.536	-0.399	-0.399	1.901	-0.235	-1.536	-1.536	0.587	2.343
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	0.226	-1.124	-1.865	-1.865	-0.392	0.409	0.409	0.409	0.654	0.409	2.726
FAN_EMBRYONIC_CTX_BRAIN_B_CELL FAN_EMBRYONIC_CTX_BRAIN_B_CELL	-0.521	-1.798	-0.521	-0.360	-1.006	-1.798	-0.360	0.371	1.165	2.072	2.433
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.861	-0.625	-0.625	-1.392	-0.831	-1.766	-0.831	-0.331	0.861	1.554	3.167
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	1.151	-0.667	-1.113	-0.502	-1.756	-1.113	-0.869	0.339	0.339	1.628	3.186
AIZARANI_LIVER_C32_MVECS_3 AIZARANI_LIVER_C32_MVECS_3	0.788	-0.388	0.331	-1.254	-2.573	-1.609	-0.273	-0.273	0.788	0.611	3.086
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	-0.331	-1.766	-0.625	-1.084	-1.392	-0.625	-0.625	1.068	1.299	1.299	2.457
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	-0.327	-0.753	-1.549	-0.505	-1.091	-1.091	0.276	0.620	0.851	0.429	3.994
GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2 GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2	-0.312	-0.918	-1.680	-1.252	0.426	1.025	-0.312	-1.680	0.594	1.287	2.255
