GO	[-33.74 -1.13]	[-1.13 -0.67]	[-0.67 -0.45]	[-0.45 -0.21]	[-0.21 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.48]	[0.48 0.92]	[0.92 2.04]	[2.04 10.35]
GNF2_HPX GNF2_HPX	0.466	-2.342	-0.512	-4.458	-0.687	6.015	-3.593	-0.687	-1.490	0.786	6.989
MODULE_92 MODULE_92	-0.541	-4.099	-0.541	-2.769	-2.769	5.983	-0.402	-1.838	-0.402	1.308	6.412
GNF2_HCK GNF2_HCK	-1.594	-1.594	-1.594	-0.855	-0.855	-3.866	-0.855	0.325	3.229	3.229	4.624
MODULE_298 MODULE_298	-1.077	-1.077	-1.077	-1.077	-0.240	9.200	-1.077	-1.077	-1.077	-0.240	2.139
MODULE_324 MODULE_324	-1.442	-2.839	-1.442	-1.127	-1.442	2.070	-1.127	0.256	-0.351	3.468	5.144
GNF2_MYL3 GNF2_MYL3	-0.341	-1.285	-1.285	-1.285	-0.671	3.561	-1.285	-1.285	0.264	1.723	2.257
MODULE_292 MODULE_292	1.176	-2.938	-0.525	-0.703	-1.514	0.598	-1.904	-1.514	0.767	1.678	4.500
MODULE_148 MODULE_148	-0.538	-0.538	-0.538	-0.176	-0.538	-0.538	-0.538	-0.538	1.604	-0.176	4.264
GNF2_IL2RB GNF2_IL2RB	0.655	-1.124	-0.392	0.410	-1.866	-0.392	0.410	-1.124	0.226	0.226	3.887
MODULE_495 MODULE_495	-0.662	-0.662	0.363	-0.662	-0.247	0.363	-0.662	-0.247	1.293	-0.662	2.687
