GO	[-7.99 -0.77]	[-0.77 -0.39]	[-0.39 -0.20]	[-0.20 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.32]	[0.32 0.62]	[0.62 1.15]	[1.15 7.84]
DESCARTES_MAIN_FETAL_MYELOID_CELLS DESCARTES_MAIN_FETAL_MYELOID_CELLS	-0.447	-2.920	-1.650	-0.897	-0.641	-2.197	-0.641	0.301	0.817	1.944	7.909
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-0.930	-0.930	-1.237	1.395	-0.930	0.380	9.416	0.702	-2.101	-2.101	-0.492
MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	-0.791	2.961	7.190	1.492	-1.505	-1.505	-1.102	-1.102	-0.791	-1.505	-0.790
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2 FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-2.144	-0.707	-1.143	0.531	-1.756	-3.766	2.552	5.156	1.702	0.406	-0.904
ZHONG_PFC_C2_UNKNOWN_NPC ZHONG_PFC_C2_UNKNOWN_NPC	-1.580	6.201	1.088	2.097	-1.580	-2.216	0.412	0.265	-0.341	-1.580	-2.215
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	0.595	0.769	-3.263	-2.605	0.595	3.034	-2.072	-2.072	-0.983	0.968	3.422
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	2.215	-0.722	-1.780	-3.165	2.514	1.673	-2.628	-2.628	-0.555	1.209	1.676
DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	0.493	-0.328	-3.868	-2.224	0.966	-0.328	-1.828	-1.828	0.375	3.426	4.174
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	-0.424	-1.322	-2.130	-1.023	-2.130	-0.778	-0.581	0.420	0.420	1.648	8.744
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	1.232	0.376	-2.696	-1.999	1.529	3.465	-3.693	-0.538	-0.771	-0.538	1.531
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	0.564	-2.635	-1.230	-0.363	-2.635	-2.635	-0.791	0.564	3.806	1.459	3.124
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	0.597	-1.948	-0.729	-0.729	1.621	6.451	-0.242	-1.948	-1.948	-0.431	-0.241
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	-1.704	-2.194	-2.194	2.550	-0.262	-1.309	6.704	0.646	-0.262	-0.738	-0.380
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	1.717	-0.909	-3.448	-2.671	1.427	4.446	-0.668	-1.214	-0.909	0.270	1.166
AIZARANI_LIVER_C21_STELLATE_CELLS_1 AIZARANI_LIVER_C21_STELLATE_CELLS_1	1.322	-0.659	-1.838	-1.529	-1.260	-2.192	0.508	-1.028	-0.659	3.490	5.346
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-1.650	0.817	1.944	2.683	-2.197	-3.943	0.817	0.817	0.817	-0.897	-1.649
DESCARTES_FETAL_EYE_MICROGLIA DESCARTES_FETAL_EYE_MICROGLIA	-0.283	-1.807	-1.153	-1.807	-1.452	-3.327	-0.391	1.834	2.747	1.570	2.750
DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS	1.030	-0.251	-2.862	-2.862	2.486	3.952	-0.935	-0.626	-0.626	-0.935	0.540
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES	-0.525	-1.616	-1.616	-0.925	-0.525	-0.925	-1.616	0.555	0.858	1.226	6.165
ZHONG_PFC_C3_UNKNOWN_INP ZHONG_PFC_C3_UNKNOWN_INP	-0.500	6.335	1.721	-0.266	-1.575	-0.266	0.339	-1.575	-0.893	-0.500	-1.574
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	1.512	-1.044	-1.044	-2.217	-0.672	-0.309	-1.279	-1.279	0.766	0.293	7.948
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	1.473	-1.768	0.259	-1.768	0.259	-0.984	-1.768	-1.329	-0.714	3.285	4.196
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	1.280	-2.534	-1.487	-3.296	2.947	0.611	0.447	-1.487	-0.290	2.562	-0.423
GAO_LARGE_INTESTINE_24W_C5_LGR5POS_STEM_CELL GAO_LARGE_INTESTINE_24W_C5_LGR5POS_STEM_CELL	4.197	-1.093	-0.273	-2.488	0.331	1.740	-2.488	-0.714	0.331	-1.093	1.041
AIZARANI_LIVER_C1_NK_NKT_CELLS_1 AIZARANI_LIVER_C1_NK_NKT_CELLS_1	-1.660	-1.339	-1.660	0.451	-1.067	-3.008	-0.649	2.393	3.040	1.822	1.114
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	3.210	-1.424	-0.707	-2.599	2.250	2.872	-0.707	-1.143	-2.144	-0.409	0.677
DESCARTES_FETAL_STOMACH_MYELOID_CELLS DESCARTES_FETAL_STOMACH_MYELOID_CELLS	-0.775	-1.117	-1.117	-1.580	-1.117	-2.216	-0.341	0.599	1.725	1.088	5.591
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	0.582	-1.891	-1.302	-1.302	1.097	5.296	-0.884	-1.302	-1.302	0.238	1.779
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2 LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	3.996	1.128	0.486	-0.732	-2.524	-4.247	-0.436	-1.424	0.939	0.277	1.130
DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS	0.587	-1.006	-0.645	-1.536	3.342	2.821	-1.536	-1.006	-2.363	0.379	0.846
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	4.221	-0.568	-1.182	-2.657	0.645	3.122	-0.737	-0.940	-2.197	-0.430	0.987
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	2.881	-0.539	-0.940	-2.396	-0.539	1.916	-1.535	-1.535	-1.209	0.581	3.630
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	1.645	-0.568	-1.804	-3.197	1.186	4.621	-1.468	-1.182	-0.430	-0.319	0.987
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS	-0.833	-0.833	-1.563	-0.589	1.733	6.377	-1.563	-2.098	-0.268	0.488	0.489
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.473	-0.848	-1.416	2.094	-0.640	-2.799	5.697	1.045	-0.848	0.264	-0.847
DESCARTES_FETAL_PLACENTA_STROMAL_CELLS DESCARTES_FETAL_PLACENTA_STROMAL_CELLS	-0.432	-1.621	-1.201	-1.621	3.153	2.737	-0.432	-0.875	-2.164	0.456	1.989
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	-0.448	-0.448	-1.063	-4.252	1.092	2.844	0.533	-1.739	-1.063	0.533	2.499
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	1.731	0.417	-1.124	-1.124	0.310	2.590	-1.124	-2.570	-2.570	0.417	2.917
DESCARTES_FETAL_EYE_STROMAL_CELLS DESCARTES_FETAL_EYE_STROMAL_CELLS	1.815	-0.247	-1.102	-1.102	-0.247	0.941	-2.032	-2.733	-1.102	3.866	0.942
TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	-0.664	-1.086	-1.360	0.328	-2.065	-1.684	-1.086	0.896	0.439	4.092	3.349
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS	1.025	-0.918	-2.231	-2.231	3.468	1.580	-2.231	-0.659	-0.312	0.290	1.289
DESCARTES_MAIN_FETAL_GOBLET_CELLS DESCARTES_MAIN_FETAL_GOBLET_CELLS	1.017	-0.316	-0.865	-2.156	1.762	1.762	-2.156	-1.362	-0.865	-0.316	2.206
AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS	-1.463	-1.845	0.351	0.477	-1.463	-4.406	0.628	0.999	1.220	2.333	1.001
DESCARTES_MAIN_FETAL_LYMPHOID_CELLS DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	0.337	-2.039	-2.039	-2.484	0.337	2.707	-1.067	-1.067	1.328	1.565	1.825
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	2.215	-1.477	-1.077	-0.771	0.968	1.529	-1.077	-1.999	-1.477	-0.364	3.469
DESCARTES_FETAL_HEART_LYMPHOID_CELLS DESCARTES_FETAL_HEART_LYMPHOID_CELLS	1.136	-0.685	-1.237	-1.237	1.136	0.380	-2.706	-1.237	-0.930	0.905	4.860
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	2.748	-0.482	-1.637	-1.637	1.353	0.757	-2.977	-2.012	-0.358	1.353	1.356
DESCARTES_MAIN_FETAL_HEPATOBLASTS DESCARTES_MAIN_FETAL_HEPATOBLASTS	0.500	0.849	-3.944	-1.533	0.849	3.637	-1.533	-1.533	0.364	0.662	0.501
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	1.586	-1.793	-1.487	-1.487	-1.223	-1.487	-0.495	-0.495	1.165	2.343	3.580
DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS	1.912	-0.288	-2.071	-2.071	1.912	0.936	-2.071	-1.455	-0.689	0.936	1.225
DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS	1.006	-0.419	-1.780	-1.446	2.215	-0.722	-2.171	-1.780	0.660	0.518	3.892
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	2.479	-0.506	0.259	-3.070	-0.714	2.869	-0.348	-2.331	-0.984	0.259	1.475
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	2.604	-0.771	-0.771	-1.999	2.604	2.215	-0.771	-1.477	-1.077	-1.077	0.738
HAY_BONE_MARROW_EOSINOPHIL HAY_BONE_MARROW_EOSINOPHIL	-1.035	0.814	-0.416	-0.668	-1.571	-2.405	2.748	3.259	-0.247	0.362	-1.034
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3 LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	-0.687	-0.265	-0.687	2.622	-0.373	-3.582	5.018	-0.265	-0.687	-0.512	-0.685
DESCARTES_FETAL_LIVER_MEGAKARYOCYTES DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	0.757	-0.823	-2.012	-3.596	-0.482	0.463	-1.048	-0.482	0.935	3.809	1.596
ZHONG_PFC_C8_ORG_PROLIFERATING ZHONG_PFC_C8_ORG_PROLIFERATING	-1.712	4.011	0.702	2.476	-1.152	-1.712	-0.762	0.301	0.478	-0.762	-1.151
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	0.486	-0.365	-1.986	-1.558	0.644	0.644	-3.157	-0.510	-0.693	3.184	2.458
HAY_BONE_MARROW_EARLY_ERYTHROBLAST HAY_BONE_MARROW_EARLY_ERYTHROBLAST	-0.641	3.094	3.094	1.052	-0.897	-2.920	-0.301	-0.301	-0.301	-1.650	-0.895
DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS	0.233	-0.622	-0.977	-0.622	1.958	3.995	-1.501	-1.501	-1.501	1.552	-0.381
HU_FETAL_RETINA_RPC HU_FETAL_RETINA_RPC	-0.869	3.668	5.079	-0.634	-0.634	0.290	-0.634	-1.540	-0.869	-0.869	-0.633
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	0.636	-0.457	-0.457	-1.836	1.727	5.982	-0.457	-1.336	-1.336	-0.671	-0.457
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	0.246	-1.077	-0.771	-2.696	3.021	3.465	-0.538	-1.477	-0.771	0.539	0.540
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	1.587	-0.425	-2.496	-1.136	-0.425	0.284	-0.909	-2.496	0.498	1.359	4.050
BUSSLINGER_DUODENAL_PANETH_CELLS BUSSLINGER_DUODENAL_PANETH_CELLS	-0.621	-0.621	-0.621	-0.621	2.069	4.783	-0.621	-0.621	-0.621	-0.223	-0.223
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS	0.597	-0.431	-1.948	-1.191	1.225	4.319	-1.191	-0.729	-1.191	0.883	-0.241
DESCARTES_FETAL_THYMUS_STROMAL_CELLS DESCARTES_FETAL_THYMUS_STROMAL_CELLS	2.216	-1.209	-1.926	0.934	-1.535	-0.283	-0.940	-1.926	0.320	0.934	3.247
DESCARTES_FETAL_HEART_VISCERAL_NEURONS DESCARTES_FETAL_HEART_VISCERAL_NEURONS	1.605	0.267	-0.338	-3.610	0.783	2.314	-2.621	-0.505	-0.730	0.576	0.405
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-1.803	-1.308	-0.442	-1.308	-0.442	-2.473	0.467	2.131	2.131	1.770	0.468
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	0.945	-1.431	-1.431	-2.239	2.545	2.545	-0.348	-0.578	-0.920	0.435	0.259
GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	0.344	3.738	-0.738	0.838	-3.600	0.344	-0.537	-1.704	-0.992	0.481	1.306
DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS	1.320	-1.124	-1.124	-1.124	0.958	4.555	-0.392	-1.865	-0.392	-0.392	0.226
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	2.256	-1.038	-2.107	-1.038	0.301	3.632	-0.301	-2.107	-0.301	-0.301	0.666
DESCARTES_MAIN_FETAL_ACINAR_CELLS DESCARTES_MAIN_FETAL_ACINAR_CELLS	0.498	-1.677	-0.287	-1.122	1.690	1.325	-1.122	-0.470	-0.738	-1.677	3.549
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2 ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	-1.277	-1.277	-0.324	-0.476	-1.709	-2.995	0.998	1.543	2.206	0.771	1.000
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	1.053	-0.489	-0.711	-2.584	1.645	2.365	-1.392	-1.901	-0.711	0.807	0.808
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES	-2.194	-0.738	-2.809	1.577	1.058	-0.537	1.058	2.550	0.344	-1.309	-0.261
DESCARTES_FETAL_STOMACH_GOBLET_CELLS DESCARTES_FETAL_STOMACH_GOBLET_CELLS	-0.247	-0.247	-0.663	-0.663	0.762	5.580	-0.663	-0.663	-0.663	-0.663	0.363
ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	-0.476	2.206	-0.677	2.579	-1.709	-2.995	-0.324	0.771	0.576	-1.277	0.413
