GO	[-4.89 -0.52]	[-0.52 -0.29]	[-0.29 -0.16]	[-0.16 -0.06]	[-0.06 0.00]	[0.00 0.04]	[0.04 0.15]	[0.15 0.31]	[0.31 0.57]	[0.57 1.14]	[1.14 7.50]
MODULE_199 MODULE_199	-1.009	-0.400	-0.400	-0.400	-1.540	-0.400	-0.235	-0.647	-0.235	0.845	5.185
MODULE_62 MODULE_62	-2.007	-0.774	0.375	0.969	0.375	0.969	0.245	2.615	0.375	-2.007	-1.067
MODULE_568 MODULE_568	-0.472	0.665	0.301	-0.302	-1.042	-0.712	2.262	-0.302	1.511	0.301	-3.016
MODULE_331 MODULE_331	-0.507	1.122	-0.328	2.155	-0.756	-0.756	1.775	0.851	-1.554	-1.095	-1.081
MODULE_392 MODULE_392	-0.298	0.655	3.186	1.129	-0.746	-0.746	-0.298	-0.746	-0.298	-0.746	-0.295
MODULE_274 MODULE_274	1.818	-0.914	-1.778	-0.635	0.679	1.179	-1.285	-1.285	-0.278	0.484	1.502
MODULE_152 MODULE_152	-1.238	-0.526	0.628	-0.264	0.341	1.250	0.628	2.096	0.472	-2.556	-1.571
MODULE_310 MODULE_310	-0.406	0.490	0.490	-0.912	0.216	0.490	-0.912	2.597	0.490	-0.912	-0.906
MODULE_36 MODULE_36	-1.435	0.300	0.677	1.030	0.405	-1.769	1.465	1.712	-0.411	-0.411	-2.131
MODULE_301 MODULE_301	0.463	0.463	-0.639	-2.027	-0.484	0.463	-2.998	0.758	1.602	1.138	0.356
