GO	[-7.20 -0.50]	[-0.50 -0.22]	[-0.22 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.17]	[0.17 0.36]	[0.36 0.75]	[0.75 7.51]
DICER1_HEK293_POSTAR_PARalyzer DICER1_HEK293_POSTAR_PARalyzer	-0.940	-0.940	3.625	1.380	0.580	-2.396	0.745	-0.539	-0.940	-0.539	0.322
SRSF1_K562_POSTAR_eCLIP SRSF1_K562_POSTAR_eCLIP	-0.682	0.445	1.598	1.127	0.583	-4.013	0.742	0.924	-0.682	-1.429	-0.379
C17orf85_HEK293_Plass C17orf85_HEK293_Plass	-0.549	-1.658	3.182	1.177	-0.300	-0.958	0.302	0.820	-0.958	0.302	-0.956
FBL_HEK293_POSTAR_PAR-CLIP FBL_HEK293_POSTAR_PAR-CLIP	-0.412	-0.292	2.625	0.750	0.311	-3.298	1.680	0.311	-0.412	-1.003	-1.000
FXR2_HEK293_POSTAR_Piranha_0.01 FXR2_HEK293_POSTAR_Piranha_0.01	-0.391	-1.127	2.498	2.121	-0.391	-2.065	0.915	-1.534	-0.258	-0.258	-0.389
YTHDF1_Huh7_POSTAR_PAR-CLIP YTHDF1_Huh7_POSTAR_PAR-CLIP	-1.204	0.426	1.611	1.611	-0.621	-4.105	-0.484	0.543	0.543	-0.484	0.681
ELAVL1_HeLa_POSTAR_PARalyzer ELAVL1_HeLa_POSTAR_PARalyzer	0.808	0.342	2.412	1.501	-0.524	-3.193	-0.524	-1.231	-0.264	-0.710	0.474
TIA1_HeLa_POSTAR_iCLIP TIA1_HeLa_POSTAR_iCLIP	-0.707	0.531	1.457	2.871	-1.143	-2.599	0.841	-0.707	0.531	-0.543	-0.704
ALKBH5_HEK293_POSTAR_PARalyzer ALKBH5_HEK293_POSTAR_PARalyzer	-0.930	0.457	-0.344	2.197	-0.742	-3.407	0.580	1.935	0.580	-0.452	-0.739
SUPV3L1_HepG2_POSTAR_eCLIP SUPV3L1_HepG2_POSTAR_eCLIP	-0.388	0.458	0.788	1.471	-1.610	-3.228	-0.727	1.747	-0.538	0.611	0.333
TIA1_HeLa_POSTAR_CIMS TIA1_HeLa_POSTAR_CIMS	-0.682	0.445	1.352	2.788	-1.133	-2.698	0.742	-0.515	0.583	-0.381	-0.883
ALKBH5_HEK293_Plass ALKBH5_HEK293_Plass	-1.326	0.247	1.184	0.247	0.480	-0.702	0.794	1.647	0.247	-1.326	-1.324
ALKBH5_HEK293_POSTAR_PAR-CLIP ALKBH5_HEK293_POSTAR_PAR-CLIP	-1.061	0.377	-0.317	2.215	-0.685	-3.120	0.485	2.215	0.485	-0.418	-0.682
DICER1_HEK293_POSTAR_PAR-CLIP DICER1_HEK293_POSTAR_PAR-CLIP	-0.678	-0.872	3.298	1.279	0.428	-2.541	0.557	-0.388	-0.872	-0.678	0.560
FBL_HEK293_POSTAR_PARalyzer FBL_HEK293_POSTAR_PARalyzer	-0.388	-0.273	2.370	0.788	0.331	-3.228	1.471	0.331	-0.388	-0.963	-0.960
QKI_HepG2_POSTAR_eCLIP QKI_HepG2_POSTAR_eCLIP	-1.045	0.561	1.056	1.984	-0.277	-2.359	0.434	-0.829	-0.277	-1.601	1.488
SSB_HEK293_POSTAR_PARalyzer SSB_HEK293_POSTAR_PARalyzer	-0.518	0.319	2.628	0.877	-1.708	-1.708	1.510	-0.872	0.707	-0.518	-0.675
YTHDF1_Huh7_POSTAR_PARalyzer YTHDF1_Huh7_POSTAR_PARalyzer	-1.010	0.326	1.913	1.665	-0.634	-3.743	-0.373	0.551	0.430	-0.373	0.328
DGCR8_HEK293T_POSTAR_Piranha_0.01 DGCR8_HEK293T_POSTAR_Piranha_0.01	-0.539	0.580	1.915	1.145	-1.535	-1.926	0.934	0.320	0.934	-0.940	-1.206
TARBP2_HEK293_POSTAR_Piranha_0.01 TARBP2_HEK293_POSTAR_Piranha_0.01	-0.199	1.488	-0.580	0.892	-0.580	0.434	-0.580	-0.580	-0.580	-0.580	1.490
