GO	[-7.51 -0.86]	[-0.86 -0.53]	[-0.53 -0.30]	[-0.30 -0.10]	[-0.10 0.00]	[0.00 0.16]	[0.16 0.38]	[0.38 0.58]	[0.58 0.85]	[0.85 1.72]	[1.72 26.66]
MODULE_79 MODULE_79	0.259	-1.771	-0.715	-1.771	-0.715	-1.331	-1.771	0.385	0.385	4.709	4.180
MODULE_92 MODULE_92	-0.402	-1.838	-2.769	-1.838	3.068	-0.541	-2.263	0.311	0.889	1.813	2.692
MODULE_128 MODULE_128	0.280	-1.712	-0.678	-1.712	-0.678	-1.279	-1.712	0.280	0.413	4.863	3.845
MODULE_170 MODULE_170	0.249	-1.357	-0.733	-1.801	-0.733	-1.357	-1.357	0.249	0.372	4.634	4.110
MODULE_76 MODULE_76	-0.888	-1.254	-2.403	-1.741	1.522	-1.741	-0.266	-0.266	0.503	2.240	3.526
MODULE_289 MODULE_289	1.251	-3.201	-2.547	-1.587	1.019	0.343	-1.233	0.630	-0.523	1.019	3.514
MODULE_263 MODULE_263	-1.866	-1.124	-1.866	-0.676	3.912	-0.392	-0.676	0.226	-0.392	0.960	2.194
MODULE_121 MODULE_121	0.542	-0.347	-1.771	-4.117	-0.715	-0.347	-0.985	1.199	0.542	0.730	3.713
MODULE_298 MODULE_298	-0.520	-1.077	-1.077	-1.077	3.515	0.372	-1.077	-0.240	-0.520	0.372	2.139
MODULE_375 MODULE_375	1.498	-2.737	-2.035	-0.792	0.523	-0.377	-1.103	0.944	-0.792	1.205	2.537
MODULE_180 MODULE_180	-0.830	-0.613	-1.100	-1.100	-1.100	0.291	-1.847	0.563	0.291	4.338	2.666
MODULE_455 MODULE_455	-0.524	-1.617	0.556	-0.925	-1.617	0.859	-0.925	-0.524	0.859	0.320	3.920
MODULE_418 MODULE_418	-1.093	-1.643	0.520	-1.643	0.331	1.042	-0.714	-1.093	0.758	-0.273	4.184
MODULE_108 MODULE_108	-0.622	-0.622	-2.323	-0.977	2.906	-0.622	-0.622	0.398	-0.622	0.879	2.394
MODULE_324 MODULE_324	0.646	-1.442	-1.127	-2.839	-0.656	-0.486	-0.868	1.252	0.646	1.502	2.696
GNF2_HPX GNF2_HPX	1.709	-0.512	-1.877	-1.169	0.786	-0.904	-1.877	-0.904	1.201	0.614	2.609
MODULE_223 MODULE_223	0.274	-0.453	-1.661	-3.137	-0.801	-0.453	-0.609	1.035	0.837	1.255	2.995
MODULE_113 MODULE_113	2.527	-1.983	-0.850	-1.145	0.301	-0.301	-1.516	-0.850	0.434	1.006	2.500
MODULE_139 MODULE_139	-1.199	-0.382	-0.577	-1.199	-0.842	0.540	-1.677	-0.243	-0.243	3.700	2.323
GNF2_DNM1 GNF2_DNM1	1.157	-0.732	-1.519	-1.519	-0.732	-0.732	-0.732	0.644	-0.313	0.881	4.059
MODULE_345 MODULE_345	-0.399	-0.552	0.447	-1.639	-0.281	-2.612	-0.399	-0.552	0.322	1.723	3.812
GNF2_MYL3 GNF2_MYL3	-0.341	-0.671	-1.285	-1.285	1.723	-0.341	-0.671	-0.341	0.509	-0.341	3.542
GNF2_EGFR GNF2_EGFR	0.480	-0.363	-0.702	-1.326	-0.702	0.247	-0.702	-1.326	1.186	0.480	3.415
MODULE_292 MODULE_292	-0.384	-0.703	0.331	-1.514	0.331	-2.372	-0.384	-0.525	-0.273	1.962	3.667
MODULE_146 MODULE_146	0.669	-1.052	-1.861	-1.052	0.347	-0.552	-1.052	0.347	-0.259	0.876	4.449
GNF2_MMP1 GNF2_MMP1	-1.326	-0.363	-0.702	-1.326	0.480	0.480	-0.363	-0.702	0.247	0.480	4.128
GNF2_RAB3A GNF2_RAB3A	1.335	-0.860	-1.534	-0.860	-0.476	-0.860	-0.250	0.942	-0.860	0.942	2.294
MODULE_316 MODULE_316	1.000	-2.001	-1.394	-0.263	-0.263	-0.421	-1.394	0.520	-0.421	0.739	3.342
MODULE_436 MODULE_436	-0.291	-0.406	0.311	-1.958	0.428	-3.004	-0.406	-0.406	0.568	1.360	2.823
MODULE_122 MODULE_122	-0.595	-0.785	-0.785	-1.636	0.283	-0.441	-0.785	-0.320	0.393	1.057	5.075
MODULE_424 MODULE_424	-0.298	-0.745	-0.298	-0.745	-0.745	-0.745	-0.298	-0.298	0.304	2.403	2.391
MODULE_153 MODULE_153	0.717	0.216	-0.765	-1.409	1.515	-0.407	-0.407	-0.407	-1.409	0.216	2.561
GNF2_CDH3 GNF2_CDH3	-0.550	-1.119	-1.119	-0.550	1.033	-1.119	-0.260	-0.260	1.033	0.645	2.044
GNF2_HPN GNF2_HPN	1.473	-0.362	-1.850	-1.148	0.630	-0.499	-1.466	-0.886	0.805	0.479	2.652
GNF2_LCAT GNF2_LCAT	1.019	-0.263	-1.587	-1.233	0.630	-0.711	-2.019	-0.523	1.251	0.630	2.072
MODULE_516 MODULE_516	0.363	-0.662	-0.247	-0.662	0.363	-0.662	-0.662	-0.662	-0.247	1.293	2.687
MODULE_171 MODULE_171	-0.539	-0.539	0.321	-1.212	-0.282	-2.402	0.583	-0.282	-0.539	1.387	3.231
MODULE_208 MODULE_208	-0.694	-1.211	0.354	-0.925	0.354	-1.990	0.354	-0.254	-0.365	1.540	3.171
