GO	[-8.85 -1.02]	[-1.02 -0.60]	[-0.60 -0.32]	[-0.32 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.22]	[0.22 0.50]	[0.50 0.92]	[0.92 1.96]	[1.96 11.51]
DESCARTES_FETAL_LIVER_MEGAKARYOCYTES DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	0.347	-1.048	-2.012	-2.977	-1.048	-0.259	-0.635	-0.823	1.134	4.604	3.087
DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS	-0.452	-1.150	-0.742	-2.889	1.690	1.690	-0.452	-2.889	0.262	0.351	4.485
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	0.388	-0.884	-1.891	-2.779	0.582	4.694	-0.884	-0.884	-0.586	0.818	1.419
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	0.539	-0.538	-1.477	-2.696	1.857	3.465	-1.477	-1.477	0.246	-0.538	1.859
HAY_BONE_MARROW_PLASMA_CELL HAY_BONE_MARROW_PLASMA_CELL	-0.795	-3.369	-0.595	-1.043	4.957	2.539	-1.043	0.548	0.291	-0.436	-0.435
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	0.372	-0.732	-1.737	-0.570	-1.424	-2.102	-1.424	0.486	2.346	4.375	1.130
DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	-0.368	-1.643	0.381	-1.171	1.025	3.758	-0.819	-1.171	-2.290	0.243	2.393
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	-2.173	-0.370	-1.406	-2.668	0.457	0.457	-0.667	-0.502	0.760	3.939	1.901
DESCARTES_FETAL_EYE_GANGLION_CELLS DESCARTES_FETAL_EYE_GANGLION_CELLS	-0.256	-1.225	-0.451	-0.755	2.002	2.486	-0.451	-1.990	-1.990	0.848	0.849
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND	-0.702	-0.363	-1.326	-1.326	2.772	0.480	-0.702	-1.326	-0.363	0.480	2.774
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-0.897	-0.641	-0.301	0.301	-1.650	-2.920	1.052	1.052	2.683	1.617	-1.225
DESCARTES_FETAL_STOMACH_GOBLET_CELLS DESCARTES_FETAL_STOMACH_GOBLET_CELLS	-0.663	0.362	-0.663	-0.663	1.940	1.940	-0.663	-0.663	-0.663	-0.663	1.293
HU_FETAL_RETINA_BIPOLAR HU_FETAL_RETINA_BIPOLAR	0.636	-0.671	-2.510	-0.957	-1.836	2.470	-0.671	0.301	0.301	1.727	0.858
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.968	-0.771	-0.771	-1.077	1.232	2.604	-0.364	-1.999	-1.477	0.376	0.969
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR	0.302	2.600	0.302	1.177	-0.958	-1.658	-0.300	0.302	-1.658	0.527	-0.548
DESCARTES_MAIN_FETAL_STC2_TLX1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_STC2_TLX1_POSITIVE_CELLS	0.279	0.279	-0.787	-0.787	-0.787	1.613	0.279	-0.787	0.609	-0.787	1.614
