GO	[-7.02 -0.59]	[-0.59 -0.26]	[-0.26 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.02]	[0.02 0.09]	[0.09 0.19]	[0.19 0.34]	[0.34 0.68]	[0.68 6.83]
DROSHA_K562_POSTAR_eCLIP DROSHA_K562_POSTAR_eCLIP	-1.610	1.471	0.611	-0.727	0.458	-2.574	1.471	4.762	-0.388	-1.254	-2.566
NCBP2_HepG2_POSTAR_eCLIP NCBP2_HepG2_POSTAR_eCLIP	-2.160	0.548	2.538	-0.311	-0.436	-2.160	4.070	0.713	0.291	-0.796	-2.694
NKRF_HepG2_POSTAR_eCLIP NKRF_HepG2_POSTAR_eCLIP	-2.073	1.462	0.782	2.848	-1.294	-0.492	-0.810	1.462	0.317	-2.073	-0.807
GRWD1_HepG2_POSTAR_eCLIP GRWD1_HepG2_POSTAR_eCLIP	-1.858	0.865	-0.301	1.276	1.060	-2.285	3.001	-0.301	-0.413	-0.728	-1.188
YTHDF2_HEK293T_POSTAR_iCLIP YTHDF2_HEK293T_POSTAR_iCLIP	-1.079	-0.411	2.921	-0.310	1.136	-1.950	0.783	1.798	-1.079	-0.536	-1.609
YTHDF2_HEK293T_POSTAR_CIMS YTHDF2_HEK293T_POSTAR_CIMS	-1.010	-0.373	3.079	-0.278	1.026	-1.855	0.691	1.665	-1.250	-0.491	-1.523
UCHL5_K562_POSTAR_eCLIP UCHL5_K562_POSTAR_eCLIP	-0.652	0.612	0.965	0.612	-0.652	-1.384	3.228	0.965	-0.360	-2.145	-1.379
UPF1_HeLa_POSTAR_CIMS UPF1_HeLa_POSTAR_CIMS	-1.514	0.783	2.894	0.301	0.593	-1.514	-1.143	1.250	-1.143	-0.849	0.597
UPF1_HeLa_POSTAR_iCLIP UPF1_HeLa_POSTAR_iCLIP	-1.514	0.783	2.894	0.301	0.593	-1.514	-1.143	1.250	-1.143	-0.849	0.597
EIF3D_HepG2_POSTAR_eCLIP EIF3D_HepG2_POSTAR_eCLIP	-1.036	-1.036	0.398	-0.491	-0.222	-1.036	2.917	1.659	-0.222	-0.222	-0.490
IGF2BP2_HEK293_POSTAR_PAR-CLIP IGF2BP2_HEK293_POSTAR_PAR-CLIP	-0.552	-0.282	3.033	1.192	-0.282	-2.072	-0.744	1.441	-1.636	-0.552	-0.280
IGF2BP2_HEK293_POSTAR_PARalyzer IGF2BP2_HEK293_POSTAR_PARalyzer	-0.552	-0.282	3.033	1.192	-0.282	-2.072	-0.744	1.441	-1.636	-0.552	-0.280
RBM15_HEK293T_POSTAR_iCLIP RBM15_HEK293T_POSTAR_iCLIP	-0.904	0.452	1.215	-0.343	1.029	-2.318	0.859	2.124	-1.633	0.350	-1.348
IGF2BP3_HEK293_POSTAR_PAR-CLIP IGF2BP3_HEK293_POSTAR_PAR-CLIP	-0.759	-0.759	1.227	2.273	0.513	-2.853	-0.759	1.709	-0.581	-0.320	-0.433
IGF2BP3_HEK293_POSTAR_PARalyzer IGF2BP3_HEK293_POSTAR_PARalyzer	-0.759	-0.759	1.227	2.273	0.513	-2.853	-0.759	1.709	-0.581	-0.320	-0.433
CSTF2T_HEK293_POSTAR_Piranha_0.01 CSTF2T_HEK293_POSTAR_Piranha_0.01	-0.962	-0.336	2.160	2.160	-2.298	-0.336	0.558	0.398	-1.303	0.398	-0.693
RBM15_HEK293T_POSTAR_CIMS RBM15_HEK293T_POSTAR_CIMS	-0.806	-0.278	1.221	-0.278	0.849	-1.855	1.026	2.462	-1.530	-0.278	-1.523
FUS_HEK293_POSTAR_PAR-CLIP FUS_HEK293_POSTAR_PAR-CLIP	-0.943	-0.583	2.916	1.776	-1.174	-1.445	-0.447	0.753	0.920	-0.583	-0.937
FUS_HEK293_POSTAR_PARalyzer FUS_HEK293_POSTAR_PARalyzer	-0.910	-0.558	2.996	1.587	-1.137	-1.404	-0.426	0.785	0.957	-0.558	-1.131
CPSF1_HEK293_POSTAR_PARalyzer CPSF1_HEK293_POSTAR_PARalyzer	-1.771	1.611	1.611	0.999	-2.119	-0.785	-0.278	1.390	-0.785	-0.371	-0.480
RBM15_K562_POSTAR_eCLIP RBM15_K562_POSTAR_eCLIP	-1.739	0.269	0.749	0.749	2.160	-2.298	1.225	0.398	-0.696	-0.491	-0.693
NOP58_HEK293_POSTAR_PARalyzer NOP58_HEK293_POSTAR_PARalyzer	0.706	-0.704	-0.704	-0.704	-0.704	-0.272	1.821	1.206	-0.704	-0.272	0.708
