GO	[-10.07 -0.88]	[-0.88 -0.50]	[-0.50 -0.25]	[-0.25 -0.03]	[-0.03 0.00]	[0.00 0.21]	[0.21 0.46]	[0.46 0.58]	[0.58 0.97]	[0.97 1.97]	[1.97 26.66]
CAHOY_NEURONAL CAHOY_NEURONAL	0.709	-1.801	-1.357	-4.158	0.525	-1.801	-0.360	3.677	0.249	-0.360	3.665
RPS14_DN.V1_UP RPS14_DN.V1_UP	-0.965	-1.190	-2.102	-0.772	-1.452	-0.965	-0.474	-0.965	1.421	7.405	2.703
KRAS.LUNG.BREAST_UP.V1_UP KRAS.LUNG.BREAST_UP.V1_UP	-0.785	0.283	-3.808	-1.018	3.441	-2.523	-0.442	1.524	-0.442	0.392	2.378
KRAS.LUNG_UP.V1_UP KRAS.LUNG_UP.V1_UP	0.301	-0.418	-3.736	-1.985	1.856	-0.752	1.102	1.102	-1.985	-0.301	3.151
KRAS.300_UP.V1_DN KRAS.300_UP.V1_DN	-1.299	-1.018	-0.595	-1.299	5.576	0.392	-3.103	-0.442	0.392	0.392	2.070
EGFR_UP.V1_UP EGFR_UP.V1_UP	-1.493	-2.555	-2.555	-0.801	-0.998	0.985	0.416	-0.495	1.374	2.358	3.252
BRCA1_DN.V1_UP BRCA1_DN.V1_UP	0.264	-1.106	-2.253	-1.797	2.424	-0.641	-1.797	1.048	0.264	0.264	4.328
PTEN_DN.V1_UP PTEN_DN.V1_UP	2.597	-1.980	-0.885	-1.100	1.121	-1.351	-1.643	0.622	-0.885	0.285	4.267
ESC_J1_UP_LATE.V1_UP ESC_J1_UP_LATE.V1_UP	-0.411	-1.082	-2.786	-1.331	0.390	-0.309	-1.082	2.341	-0.309	-0.309	5.518
MEK_UP.V1_UP MEK_UP.V1_UP	0.293	-0.846	-1.555	-0.846	-2.226	-1.555	0.293	-0.408	0.769	3.148	4.155
PTEN_DN.V1_DN PTEN_DN.V1_DN	-0.301	-0.675	-2.758	-1.599	0.973	0.650	-1.312	2.098	-0.853	-0.402	3.993
CTIP_DN.V1_UP CTIP_DN.V1_UP	0.351	-1.148	-0.362	-2.872	0.478	-2.312	-0.362	0.804	0.351	0.351	5.098
LEF1_UP.V1_UP LEF1_UP.V1_UP	0.397	-0.661	-1.264	-2.609	1.545	-1.845	-0.661	0.509	-0.517	2.027	2.860
RAF_UP.V1_UP RAF_UP.V1_UP	-1.845	-1.264	0.509	-1.031	-1.534	-0.398	0.949	-1.534	1.778	2.027	2.016
ERBB2_UP.V1_UP ERBB2_UP.V1_UP	0.850	-1.452	-0.772	-1.190	-2.102	-0.772	0.850	-0.474	0.437	1.889	2.703
KRAS.300_UP.V1_UP KRAS.300_UP.V1_UP	0.524	-0.442	-2.040	-2.040	0.524	-1.018	-0.595	0.678	-0.442	1.524	3.058
RELA_DN.V1_DN RELA_DN.V1_DN	0.415	0.415	-0.979	-0.979	2.152	-1.985	-1.587	0.895	-0.567	-0.301	2.458
IL21_UP.V1_UP IL21_UP.V1_UP	-0.301	0.301	-0.402	-1.599	0.516	-0.853	-2.316	-0.675	0.400	1.837	3.292
KRAS.KIDNEY_UP.V1_DN KRAS.KIDNEY_UP.V1_DN	0.351	-0.362	-1.148	-0.672	1.739	-1.466	-1.850	0.478	-0.672	1.002	2.667
BCAT.100_UP.V1_UP BCAT.100_UP.V1_UP	-1.260	0.334	-2.033	-1.260	0.334	-0.471	0.546	-0.270	0.546	0.546	2.929
AKT_UP_MTOR_DN.V1_UP AKT_UP_MTOR_DN.V1_UP	-0.262	-1.215	-0.777	-0.609	-1.813	1.070	0.344	-0.262	1.985	-1.215	2.537
MEL18_DN.V1_DN MEL18_DN.V1_DN	0.584	-1.787	-0.888	-0.888	0.584	-1.136	-1.433	0.927	0.584	0.927	2.463
KRAS.DF.V1_DN KRAS.DF.V1_DN	-0.622	-1.472	-0.484	0.326	1.004	-0.981	-0.278	1.192	-2.127	0.544	2.667
