GO	[-16.09 -0.83]	[-0.83 -0.36]	[-0.36 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.04]	[0.04 0.17]	[0.17 0.39]	[0.39 0.65]	[0.65 1.16]	[1.16 29.70]
CPSF1_HEK293_POSTAR_Piranha_0.01 CPSF1_HEK293_POSTAR_Piranha_0.01	-1.027	-1.027	5.595	1.509	-2.332	-1.027	1.283	-0.365	-0.486	-0.269	-1.024
CF_Im59_HEK293_Plass CF_Im59_HEK293_Plass	-0.995	0.981	2.627	2.927	-0.799	0.317	0.813	-0.286	-3.004	-2.143	-0.991
RBM10_HEK293_Plass RBM10_HEK293_Plass	-0.452	-0.344	2.475	2.197	-0.584	-0.452	1.461	0.580	-1.703	-0.930	-3.401
EIF3B_HEK293T_POSTAR_PARalyzer EIF3B_HEK293T_POSTAR_PARalyzer	-0.904	-1.354	-0.447	4.684	-1.633	-1.112	-0.447	1.872	0.859	-0.342	-0.445
AGO2_HEK293_Plass AGO2_HEK293_Plass	-0.350	0.628	1.965	2.918	-1.706	-2.607	0.257	0.986	-0.834	-0.834	-0.635
SUB1_HepG2_POSTAR_eCLIP SUB1_HepG2_POSTAR_eCLIP	-1.341	-1.081	0.836	1.214	-1.081	-2.893	1.432	-0.293	-0.293	2.794	-0.393
TARBP2_MDA-LM2_POSTAR_Piranha_0.01 TARBP2_MDA-LM2_POSTAR_Piranha_0.01	-0.909	-1.595	1.716	-0.479	0.393	-3.448	0.721	1.426	-0.334	0.721	0.394
TARBP2_MDA-LM2_POSTAR_HITS-CLIP TARBP2_MDA-LM2_POSTAR_HITS-CLIP	-0.930	-1.622	1.680	-0.345	0.380	-3.486	0.702	1.395	-0.345	0.702	0.381
CPSF4_HEK293_POSTAR_Piranha_0.01 CPSF4_HEK293_POSTAR_Piranha_0.01	-0.453	-0.828	2.390	0.380	-1.492	-0.453	0.380	-1.492	0.380	1.859	-0.452
NOP58_HEK293_POSTAR_PAR-CLIP NOP58_HEK293_POSTAR_PAR-CLIP	-1.482	-1.900	-0.332	1.924	-1.482	-0.645	2.244	-0.332	1.358	0.272	0.273
YTHDF2_HeLa_POSTAR_Piranha_0.01 YTHDF2_HeLa_POSTAR_Piranha_0.01	-0.562	-0.437	1.441	1.236	-2.292	-3.178	0.876	0.270	-0.562	1.047	0.725
CF_Im68_HEK293_Plass CF_Im68_HEK293_Plass	-2.255	0.419	2.147	1.638	-0.647	-0.647	0.539	1.638	-1.551	-0.647	-0.818
NOP58_HEK293_POSTAR_PARalyzer NOP58_HEK293_POSTAR_PARalyzer	-1.432	-1.844	-0.311	1.696	-1.432	-0.613	2.327	-0.311	1.418	-0.311	0.292
NCBP2_HepG2_POSTAR_eCLIP NCBP2_HepG2_POSTAR_eCLIP	1.141	-1.023	0.731	0.731	-0.424	-3.334	-1.023	0.731	-1.023	0.731	1.387
UPF1_K562_POSTAR_eCLIP UPF1_K562_POSTAR_eCLIP	-2.242	-1.061	2.490	1.488	-1.297	-0.685	1.278	0.485	0.285	-0.858	0.379
DICER1_HEK293_POSTAR_PAR-CLIP DICER1_HEK293_POSTAR_PAR-CLIP	0.877	-1.708	0.319	0.707	-1.708	-3.071	0.428	0.428	1.279	1.068	0.430
