GO	[-5.84 -0.55]	[-0.55 -0.29]	[-0.29 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.02]	[0.02 0.13]	[0.13 0.28]	[0.28 0.54]	[0.54 1.06]	[1.06 8.49]
GSE8835_HEALTHY_VS_CLL_CD8_TCELL_UP GSE8835_HEALTHY_VS_CLL_CD8_TCELL_UP	-2.679	0.597	0.737	3.370	-1.078	-1.906	1.690	1.466	0.474	-0.550	-3.698
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	-0.828	2.561	0.946	1.538	0.396	-4.204	2.017	0.508	-0.516	-2.598	-1.846
GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.301	-1.027	0.301	1.769	-4.913	-4.204	1.126	1.538	0.508	1.126	0.393
GSE11818_WT_VS_DICER_KO_TREG_DN GSE11818_WT_VS_DICER_KO_TREG_DN	-2.541	0.558	2.631	0.708	0.319	-2.541	2.033	0.428	0.558	-0.284	-4.461
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	2.046	-0.646	-2.167	-4.171	0.309	0.309	-1.011	-1.507	0.964	1.796	2.880
GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	1.588	0.532	-6.681	-0.994	-0.379	0.317	-0.633	0.317	-0.494	-0.285	4.270
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_UP GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_UP	-1.883	-0.858	1.490	0.752	-1.883	-3.655	2.783	2.493	0.752	-1.061	-0.320
GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_DN	-1.668	-1.099	0.662	1.642	-4.143	-2.440	1.895	0.523	2.453	-0.405	0.519
GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN	1.353	-1.428	-1.132	-3.293	-1.781	-0.515	-0.275	-0.380	0.329	3.504	3.126
GSE40273_XBP1_KO_VS_WT_TREG_UP GSE40273_XBP1_KO_VS_WT_TREG_UP	-1.078	-1.078	1.690	1.068	-3.149	-4.304	1.690	1.068	0.894	-0.550	0.888
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_UP GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_UP	0.286	0.610	0.485	-0.539	-4.984	-1.569	0.911	2.218	1.490	1.087	-2.662
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	1.105	-0.696	-1.451	-1.806	-0.391	0.726	-0.527	-1.806	-1.806	3.093	3.823
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	3.347	-0.855	-0.663	-1.683	0.328	2.359	-3.039	-0.505	-2.064	1.091	1.084
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP	0.544	-0.483	0.831	1.187	-0.784	-4.105	2.378	0.831	1.613	-1.770	-2.527
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN	-0.320	0.392	1.275	1.275	-0.320	-3.797	3.056	0.523	0.392	-1.632	-3.102
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	0.860	-0.530	-3.102	-1.731	0.544	2.592	-1.731	-1.402	-0.530	1.485	2.581
GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN	-0.379	0.814	2.345	0.532	-1.487	-3.004	0.982	-1.487	2.345	0.664	-3.014
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.156	-0.888	-0.437	-0.562	-0.888	-0.888	-1.095	-2.706	1.442	-0.562	5.510
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	0.464	1.049	-0.711	-3.718	0.271	0.877	-1.929	-1.611	0.359	0.271	5.110
GSE14308_TH2_VS_TH17_DN GSE14308_TH2_VS_TH17_DN	-0.799	-0.285	1.824	0.317	-2.544	-2.143	2.630	2.630	0.814	-1.222	-1.800
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP	1.301	0.292	-0.996	-3.761	0.403	4.703	0.292	-2.007	-0.580	-0.767	1.070
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	3.622	0.426	-2.517	-1.770	-0.278	-0.278	-1.467	-1.467	-0.621	1.000	3.274
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	0.430	0.326	-0.633	-0.805	-1.009	-3.743	0.430	-2.229	1.222	4.128	1.428
GSE27786_NKCELL_VS_ERYTHROBLAST_DN GSE27786_NKCELL_VS_ERYTHROBLAST_DN	2.313	1.146	-1.241	-1.241	-0.388	-0.388	-1.011	-3.033	-0.813	0.406	4.595
GSE2706_UNSTIM_VS_2H_LPS_DC_UP GSE2706_UNSTIM_VS_2H_LPS_DC_UP	-2.495	0.498	1.150	0.959	-0.425	-3.548	3.333	0.959	0.498	-0.717	-1.722
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	2.691	-0.391	-0.660	-0.513	0.409	1.614	-3.808	-1.901	-1.572	2.118	0.658
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_DN GSE17721_POLYIC_VS_CPG_0.5H_BMDC_DN	-2.706	-0.437	0.359	1.902	-0.562	-0.334	0.464	3.660	1.237	-3.178	-1.342
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	0.677	-0.501	-1.026	-2.690	-0.820	4.079	-1.268	-1.550	-0.382	1.201	2.419
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.017	-0.828	-1.837	-0.828	-0.398	-0.398	-2.192	-1.259	0.946	0.396	5.326
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	2.960	-0.567	0.527	-4.158	0.292	1.039	-0.956	-1.883	-0.743	0.292	2.302
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_DN	2.033	-0.388	-0.678	-3.070	2.631	-0.872	-1.381	-1.707	-0.388	2.322	0.703
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP	-2.051	1.384	1.384	2.418	-0.703	-3.516	0.647	0.978	0.510	-0.893	-1.699
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN	1.548	-0.767	-1.607	-2.007	0.537	2.751	-2.485	-0.996	-0.429	0.873	1.808
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	1.566	-0.493	-0.493	-1.067	-0.267	3.393	-1.660	-2.038	-0.839	-0.839	3.030
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	3.776	0.301	-1.361	-1.361	0.301	0.997	-3.484	-0.301	-1.361	0.997	0.991
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_UP GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_UP	-1.259	-1.259	0.301	-0.398	0.396	-2.598	5.758	0.783	0.946	-0.398	-1.033
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	1.308	-0.797	-1.556	-2.304	1.308	3.294	-0.474	-1.901	-0.620	-0.355	1.529
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN	-1.061	1.087	1.490	2.218	0.377	-4.271	0.752	0.752	-0.858	-0.417	-1.891
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	1.069	-0.872	-1.104	-1.381	1.280	3.302	-3.070	-1.381	0.558	0.319	0.873
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	0.630	-1.011	-1.960	-0.790	-0.607	1.652	-1.275	-1.275	-0.458	4.310	1.399
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN	-0.659	-1.027	2.017	2.281	-1.027	-2.598	3.167	-0.659	0.396	-0.516	-1.033
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP	3.128	0.293	-1.860	-0.843	0.767	1.302	-2.625	-1.278	-0.843	1.514	0.383
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	1.716	-0.539	-2.651	-2.242	-0.539	-0.417	0.911	-1.061	-0.317	1.087	3.076
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	-0.633	2.182	0.430	3.082	-1.249	-1.854	0.326	0.430	1.027	-1.854	-1.536
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	2.631	-0.872	-2.091	-1.381	0.558	1.069	-1.104	-2.091	0.428	0.708	1.754
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	-1.446	-0.270	1.019	-0.270	-0.770	-3.469	2.701	1.019	-0.270	1.415	-1.454
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN	-0.309	0.293	1.302	1.742	-0.407	-1.860	-0.407	1.742	1.302	-2.217	-2.635
GSE6259_BCELL_VS_CD4_TCELL_DN GSE6259_BCELL_VS_CD4_TCELL_DN	-2.069	-0.263	2.445	1.038	-1.168	-2.917	0.864	1.038	0.447	0.707	-1.433
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	-0.782	1.564	1.120	2.083	-0.463	-3.936	-0.463	0.755	-0.782	0.755	-1.540
GSE3982_CTRL_VS_IGE_STIM_MAST_CELL_DN GSE3982_CTRL_VS_IGE_STIM_MAST_CELL_DN	-1.150	1.463	0.581	1.251	0.263	-2.045	2.200	0.722	-0.343	-3.407	-0.747
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN	1.113	-0.493	-1.067	-0.839	-1.660	-0.267	-0.839	-0.839	-0.839	3.393	3.030
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP	1.146	-0.646	-2.167	-2.571	0.309	1.346	-0.646	-1.815	1.346	1.346	1.139
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN	-0.698	0.894	1.258	0.474	-0.873	-5.019	1.690	1.258	0.368	-0.698	-0.703
GSE24210_IL35_TREATED_VS_RESTING_TREG_UP GSE24210_IL35_TREATED_VS_RESTING_TREG_UP	2.218	0.286	-1.061	-3.120	-1.061	0.286	-0.417	-1.569	1.280	1.087	1.481
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN	-0.675	-1.645	-1.081	-2.000	0.310	1.670	-1.645	0.413	0.677	1.925	1.916
GSE6259_BCELL_VS_CD4_TCELL_UP GSE6259_BCELL_VS_CD4_TCELL_UP	-3.548	0.285	0.633	0.786	0.382	-1.714	2.100	2.100	-0.717	-0.557	-0.561
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN	-1.659	2.548	2.264	0.607	-1.366	-1.114	0.607	1.097	-0.559	-0.898	-1.373
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP	-0.334	1.966	1.487	1.077	-1.681	-3.972	-0.728	-0.571	-0.334	0.594	0.590
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN	-2.000	0.837	1.216	1.925	0.535	-2.413	1.017	0.413	-0.860	0.413	-2.009
GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP	0.711	-0.977	-0.977	-1.583	0.551	4.333	0.301	-0.750	-1.980	0.711	0.548
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-1.972	-0.421	0.934	1.537	0.768	-1.637	1.773	0.621	0.492	-0.547	-2.813
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN	2.249	0.293	-1.044	-1.860	-1.860	0.928	-1.278	0.387	-0.672	1.302	1.505
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP	-0.698	0.894	1.930	1.068	-1.078	-2.679	1.258	0.737	0.474	-1.078	-1.598
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP	-0.659	0.508	0.783	0.508	-1.259	-2.598	0.783	2.561	1.324	-1.528	-0.834
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN	1.027	-0.301	-2.599	-1.424	-0.542	1.233	-0.542	-1.755	0.676	1.233	1.695
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	-0.388	2.893	-0.293	-0.646	-3.033	-1.241	1.563	-1.011	0.406	0.406	0.793
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	1.222	-1.249	-0.490	-0.633	0.326	-0.372	-2.229	-1.854	1.222	1.436	1.906
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	-1.044	1.302	-0.309	1.742	-2.217	-2.625	0.623	-0.407	1.514	0.497	-0.411
GSE13306_RA_VS_UNTREATED_TCONV_UP GSE13306_RA_VS_UNTREATED_TCONV_UP	-0.462	1.038	2.737	1.230	-2.917	-1.168	-0.462	0.568	-0.945	-0.756	0.564
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP	-0.580	-1.908	-0.974	-0.319	-0.974	-0.580	-0.974	0.828	1.459	3.266	0.823
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP	-1.168	1.038	0.447	2.445	0.707	-1.426	1.439	-0.462	-0.263	-1.168	-2.078
GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	-2.069	-0.462	1.230	2.168	-0.945	-0.596	0.864	1.908	-0.352	-1.426	-0.761
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP	1.459	-1.063	-0.509	-1.975	1.698	2.836	-1.063	-0.509	0.318	-0.661	-0.388
GSE30083_SP2_VS_SP3_THYMOCYTE_DN GSE30083_SP2_VS_SP3_THYMOCYTE_DN	0.464	-0.437	-0.562	-0.888	-1.335	-2.292	-1.095	1.049	1.237	1.442	1.892
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN	0.520	-1.011	-1.815	-1.815	1.796	2.046	-0.813	-0.813	0.406	0.520	0.957
GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_UP GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_UP	-0.388	-0.518	0.428	3.664	1.069	-1.707	-1.104	-0.518	-0.518	1.069	-1.110
GSE11818_WT_VS_DICER_KO_TREG_UP GSE11818_WT_VS_DICER_KO_TREG_UP	0.523	-0.320	-1.015	-0.783	-1.015	2.071	-1.295	-0.783	0.283	-0.320	3.412
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP	1.126	-0.398	0.946	-0.828	-2.598	-1.837	0.301	0.637	1.324	1.324	-0.834
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN	0.637	-0.659	-0.301	0.301	0.396	-1.027	-2.598	0.396	-1.027	0.783	3.479
GSE2706_R848_VS_LPS_8H_STIM_DC_UP GSE2706_R848_VS_LPS_8H_STIM_DC_UP	0.976	0.488	-0.458	-2.914	-0.338	0.630	-1.589	-0.607	-0.458	2.203	0.970
