GO	[-5.24 -0.62]	[-0.62 -0.26]	[-0.26 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.20]	[0.20 0.42]	[0.42 0.83]	[0.83 8.14]
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	-3.753	-2.319	-1.407	-1.815	-1.077	-4.859	-0.301	1.191	2.726	5.325	3.933
FAN_EMBRYONIC_CTX_BRAIN_MYELOID FAN_EMBRYONIC_CTX_BRAIN_MYELOID	-3.725	-1.583	-0.751	-1.252	-1.980	-5.776	-0.418	0.893	2.457	5.212	4.767
AIZARANI_LIVER_C2_KUPFFER_CELLS_1 AIZARANI_LIVER_C2_KUPFFER_CELLS_1	-2.733	-4.371	-0.904	0.350	-0.904	-5.091	-1.952	3.614	2.675	3.957	2.679
AIZARANI_LIVER_C18_NK_NKT_CELLS_5 AIZARANI_LIVER_C18_NK_NKT_CELLS_5	-3.052	-3.052	-0.645	-0.645	-1.482	-4.984	-1.482	2.244	4.634	2.587	3.345
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	-0.806	-4.421	-1.529	-1.250	-3.163	-0.634	-1.529	0.326	1.221	4.504	9.630
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	1.658	-0.652	-1.093	-3.226	-0.258	6.710	-1.731	-3.941	-2.637	0.613	3.997
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	2.216	0.285	-2.652	-2.242	-2.242	2.216	-0.858	-3.120	-1.061	1.279	6.498
DESCARTES_FETAL_LUNG_MYELOID_CELLS DESCARTES_FETAL_LUNG_MYELOID_CELLS	-0.436	-1.155	-2.102	-1.737	-3.012	-1.155	-2.102	0.486	2.346	3.996	6.048
TRAVAGLINI_LUNG_MACROPHAGE_CELL TRAVAGLINI_LUNG_MACROPHAGE_CELL	-2.815	-3.296	-0.478	-0.610	-1.165	-2.815	-1.165	1.350	3.825	3.825	2.576
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	-1.384	-1.384	-0.851	-2.637	-1.731	-0.851	-0.360	-0.851	0.470	5.736	7.228
DESCARTES_FETAL_HEART_MYELOID_CELLS DESCARTES_FETAL_HEART_MYELOID_CELLS	-1.146	-2.864	-1.463	-0.885	-1.463	-1.845	-0.885	-0.362	3.019	4.200	5.089
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	-0.395	-0.861	-0.521	-2.413	-2.413	-2.413	-1.341	0.413	0.535	5.414	5.856
DESCARTES_FETAL_MUSCLE_MYELOID_CELLS DESCARTES_FETAL_MUSCLE_MYELOID_CELLS	-0.795	-1.345	-1.345	-1.345	-2.702	-2.702	-0.311	0.713	0.902	3.656	5.924
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	1.383	-1.023	-1.023	-3.334	-2.130	-0.581	-1.687	-0.424	2.248	1.383	4.571
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	-1.739	-1.739	-1.739	-0.266	-0.888	-1.253	-1.739	1.858	0.339	3.539	4.038
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	3.163	-0.331	-2.766	-3.440	-1.766	0.273	-1.084	-0.461	1.068	0.519	3.959
DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	0.966	0.966	-0.581	-1.490	-0.328	0.493	-5.576	-0.957	-0.581	0.493	4.983
DESCARTES_FETAL_STOMACH_MYELOID_CELLS DESCARTES_FETAL_STOMACH_MYELOID_CELLS	-1.580	-2.216	0.412	-0.775	-1.580	-1.117	-1.580	1.725	0.599	2.503	3.414
DESCARTES_MAIN_FETAL_MYELOID_CELLS DESCARTES_MAIN_FETAL_MYELOID_CELLS	-0.897	-1.227	-1.227	0.301	-0.897	-0.641	-1.650	0.613	-0.447	0.817	8.557
DESCARTES_FETAL_EYE_STROMAL_CELLS DESCARTES_FETAL_EYE_STROMAL_CELLS	0.715	-1.505	-1.102	-1.505	-0.555	1.815	-2.032	-1.505	-0.247	2.168	3.404
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	-1.155	-1.424	-1.424	-0.327	-0.327	-1.737	-1.424	0.769	1.561	1.128	4.774
DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS	2.504	0.628	-0.755	-2.225	0.467	-0.271	-1.732	-2.225	-1.013	1.544	2.162
