GO	[-5.84 -0.55]	[-0.55 -0.29]	[-0.29 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.02]	[0.02 0.13]	[0.13 0.28]	[0.28 0.54]	[0.54 1.06]	[1.06 8.49]
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	2.359	-0.663	-2.512	-2.064	0.897	4.495	-1.683	-2.064	-0.855	-0.505	2.659
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP	1.963	-0.456	-3.829	-2.382	0.915	1.664	-2.382	-0.322	-1.457	0.401	3.800
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	-1.572	1.179	-0.660	-0.293	-2.281	-4.491	-1.572	0.309	1.857	1.857	4.016
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	-1.259	1.126	-0.828	-0.659	-3.593	-4.913	0.637	0.396	0.946	2.017	3.479
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	3.703	-0.873	-2.267	-2.679	0.368	1.466	-0.698	-3.149	-0.698	1.068	3.038
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	1.918	-1.960	-1.960	-3.528	0.630	2.508	-1.011	-0.458	-1.589	0.976	3.162
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP	0.561	0.291	-2.350	0.561	0.561	3.055	-2.982	-1.843	-1.843	-0.613	4.298
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-0.301	0.301	-1.837	-1.027	-1.837	-1.259	-0.828	-1.528	0.783	5.758	3.820
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	4.562	-2.192	-0.398	-3.593	0.946	0.508	-1.259	-0.828	-1.259	0.396	3.154
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	0.309	-1.011	-1.011	-2.167	1.346	2.595	-2.571	-1.011	-0.813	-0.293	5.796
GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	3.790	-1.845	-0.362	-1.145	0.628	1.000	-3.546	-1.462	-1.462	1.221	2.014
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	0.911	-1.297	-2.651	-2.242	0.286	1.490	-2.242	-1.569	1.280	2.218	2.771
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	3.762	-0.367	-0.839	-3.008	-1.067	3.042	-1.067	-2.038	-0.839	0.452	2.090
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	-1.268	0.677	-1.877	-1.550	-2.255	-1.877	-0.382	0.540	1.008	4.456	2.716
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	2.046	-0.646	-2.167	-4.171	0.309	0.309	-1.011	-1.507	0.964	1.796	2.880
GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	1.588	0.532	-6.681	-0.994	-0.379	0.317	-0.633	0.317	-0.494	-0.285	4.270
GSE3982_BCELL_VS_BASOPHIL_DN GSE3982_BCELL_VS_BASOPHIL_DN	-1.027	-0.828	-0.659	-1.528	-3.062	-1.259	0.637	1.538	0.783	0.396	6.163
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN	-1.637	-0.317	-0.547	-0.882	-3.315	-1.972	-0.700	1.773	0.934	2.583	3.192
GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN	1.353	-1.428	-1.132	-3.293	-1.781	-0.515	-0.275	-0.380	0.329	3.504	3.126
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	1.105	-0.696	-1.451	-1.806	-0.391	0.726	-0.527	-1.806	-1.806	3.093	3.823
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	2.218	0.286	-0.539	-4.271	-1.297	-0.685	-0.685	-1.569	0.752	1.959	2.771
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN	-1.815	-0.293	-0.388	-0.813	-1.815	-2.571	-0.646	-0.293	1.563	2.893	3.864
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	0.480	-1.366	-3.940	-2.832	2.264	0.607	-0.714	-0.559	0.607	1.295	2.253
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	0.860	-0.530	-3.102	-1.731	0.544	2.592	-1.731	-1.402	-0.530	1.485	2.581
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.156	-0.888	-0.437	-0.562	-0.888	-0.888	-1.095	-2.706	1.442	-0.562	5.510
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	0.464	1.049	-0.711	-3.718	0.271	0.877	-1.929	-1.611	0.359	0.271	5.110
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	3.622	0.426	-2.517	-1.770	-0.278	-0.278	-1.467	-1.467	-0.621	1.000	3.274
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	0.661	-1.317	-2.546	-1.656	0.509	3.759	-0.800	-1.034	-0.800	0.661	2.999
GSE27786_NKCELL_VS_ERYTHROBLAST_DN GSE27786_NKCELL_VS_ERYTHROBLAST_DN	2.313	1.146	-1.241	-1.241	-0.388	-0.388	-1.011	-3.033	-0.813	0.406	4.595
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	0.514	-1.234	-2.341	-2.341	1.711	2.275	-0.580	-0.974	-1.234	1.228	2.265
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	0.677	-0.501	-1.026	-2.690	-0.820	4.079	-1.268	-1.550	-0.382	1.201	2.419
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.017	-0.828	-1.837	-0.828	-0.398	-0.398	-2.192	-1.259	0.946	0.396	5.326
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	2.960	-0.567	0.527	-4.158	0.292	1.039	-0.956	-1.883	-0.743	0.292	2.302
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP	2.313	-1.507	-1.507	-2.571	1.146	0.798	-2.167	-0.813	1.146	0.309	2.036
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	1.614	-0.835	-1.901	-1.572	0.409	2.691	-1.572	-1.288	-0.835	0.663	2.989
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	-0.277	0.326	-2.662	-1.249	0.430	2.465	-2.229	-1.529	-0.277	1.916	2.171
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	1.487	-1.213	-1.213	-0.743	-0.310	4.071	-1.883	-1.213	-0.743	-0.310	2.615
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	0.362	-0.866	-1.818	-0.866	0.256	4.699	-1.439	-1.439	-0.486	0.491	2.700
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN	-1.366	-0.559	-0.431	-1.114	-1.659	-2.385	0.607	0.277	3.497	0.607	3.151
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	1.566	-0.493	-0.493	-1.067	-0.267	3.393	-1.660	-2.038	-0.839	-0.839	3.030
GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN	-0.408	-0.542	-3.133	-1.143	-0.707	-1.424	-0.905	1.458	1.233	2.252	2.543
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	1.763	-1.104	-0.678	0.428	-2.541	1.280	-1.707	-1.707	-0.518	1.763	2.312
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	-0.309	-1.044	-1.860	-1.860	-1.860	0.387	-0.672	0.497	1.106	1.514	4.495
GSE10325_BCELL_VS_MYELOID_DN GSE10325_BCELL_VS_MYELOID_DN	-1.204	-0.483	-0.978	-0.370	-2.517	-2.517	-0.278	0.831	1.851	2.378	2.096
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	0.317	-0.494	-2.143	-1.487	-0.379	0.814	-2.143	-0.379	-0.379	1.824	4.645
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN	0.952	0.503	0.293	-1.078	-1.615	-0.411	-1.948	-2.775	2.924	0.635	2.046
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	0.579	0.311	-1.661	-2.637	0.311	3.368	-1.661	-1.002	-0.291	0.433	2.281
GSE6681_DELETED_FOXP3_VS_WT_TREG_UP GSE6681_DELETED_FOXP3_VS_WT_TREG_UP	1.796	-0.388	-1.241	-3.562	1.346	1.346	-0.505	-1.011	-1.011	-0.505	2.583
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	0.575	-0.634	-1.280	-0.365	-2.331	-2.331	-0.486	-0.365	1.078	2.599	2.904
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	0.664	-1.487	-2.544	-1.792	1.167	0.982	-0.633	-0.799	0.317	0.317	4.270
GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_DN GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_DN	-1.241	0.964	0.406	-0.293	-3.033	-3.033	-0.646	0.650	1.563	0.650	2.301
GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-1.747	-0.770	-0.270	-0.473	-2.946	-1.747	0.693	1.208	0.437	1.880	2.689
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	-0.301	0.783	-1.528	-2.598	-1.027	-0.516	-0.828	-1.027	2.017	2.281	2.270
GSE3982_DC_VS_TH1_UP GSE3982_DC_VS_TH1_UP	-1.528	0.301	-1.259	0.396	-1.837	-3.062	1.126	0.396	1.538	0.783	2.549
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN	0.860	-0.398	-1.402	-2.570	-0.292	1.485	-1.402	0.544	-1.731	1.048	2.903
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	1.716	-0.539	-2.651	-2.242	-0.539	-0.417	0.911	-1.061	-0.317	1.087	3.076
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	0.293	-1.044	-1.044	-2.625	-0.527	-1.278	-0.527	0.623	3.128	0.623	2.807
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN	-1.297	1.716	-0.685	-1.883	-0.539	-2.242	-0.685	0.286	0.610	1.959	2.771
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-0.407	1.106	-0.309	-1.278	-1.044	0.928	-0.672	-1.044	-2.217	0.623	4.876
GSE10325_MYELOID_VS_LUPUS_MYELOID_UP GSE10325_MYELOID_VS_LUPUS_MYELOID_UP	1.996	0.370	-0.326	-0.559	-0.898	1.295	-1.659	-1.996	-1.659	0.370	3.151
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN	1.113	-0.493	-1.067	-0.839	-1.660	-0.267	-0.839	-0.839	-0.839	3.393	3.030
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	-0.799	0.814	-0.494	-2.544	-1.222	-1.792	-0.799	0.814	2.076	1.167	2.066
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP	0.964	-0.505	-1.815	-1.815	0.650	1.346	-0.388	-1.815	-1.011	0.798	3.193
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	0.515	-0.401	-1.593	-1.593	-1.061	-0.673	-1.593	0.301	1.588	1.588	3.274
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_UP GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_UP	-0.770	-0.270	0.693	-0.608	-3.469	-2.094	0.556	-0.361	1.019	0.847	2.994
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	0.377	-0.417	0.286	-1.297	-1.883	-3.655	1.280	0.377	0.485	1.280	2.207
GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_UP GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_UP	1.742	-1.278	-0.843	-0.527	0.293	0.293	-3.091	-0.309	0.387	-0.407	4.128
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	2.217	-0.419	-0.722	-1.779	0.661	0.396	-2.628	-0.922	0.293	-0.310	3.156
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP	-0.607	-0.468	-0.775	-0.354	-1.486	-3.102	0.452	-0.468	1.485	1.721	2.829
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN	0.544	0.326	-1.467	-0.784	-1.770	-0.483	-2.517	0.544	0.678	2.665	2.096
GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	0.861	-0.903	-1.952	-0.573	0.453	-0.447	-0.903	-1.632	0.264	1.419	4.302
GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN	-0.717	-0.557	-0.909	-2.076	-1.136	-0.909	0.959	-0.425	0.633	2.100	3.319
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_UP GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_UP	0.798	0.520	-1.011	-3.033	0.964	1.146	-1.507	0.309	-1.507	0.406	2.301
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN	3.333	-1.714	-0.557	-0.717	-0.318	0.382	-2.076	-0.717	0.959	-0.557	2.090
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	0.676	-1.143	-1.143	-1.143	-0.301	1.704	-2.144	-0.707	-0.408	1.968	2.241
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	0.317	-0.285	-1.487	-0.633	-2.143	-1.792	0.416	0.317	1.588	0.532	3.564
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN	-0.379	0.532	-0.379	-0.379	-3.004	-3.004	0.532	-0.285	1.588	0.664	2.066
GSE3982_DC_VS_TH2_UP GSE3982_DC_VS_TH2_UP	-0.851	0.399	-0.524	-1.593	-2.307	-1.593	0.800	0.399	1.588	0.800	2.643
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	0.277	-0.559	-0.559	-1.114	-0.559	-3.346	-0.431	1.512	1.996	-0.326	2.253
GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	0.370	-0.326	-0.559	-0.898	-1.996	-2.832	-0.326	1.295	0.480	1.295	2.536
GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.392	-0.320	-0.783	-0.441	-1.632	-1.295	0.854	-2.034	0.392	2.379	2.369
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	1.087	-0.685	-0.539	-0.539	-0.417	1.716	-3.655	-0.539	-0.539	0.377	2.771
GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP	1.057	-0.742	-0.583	-0.742	-1.703	-2.438	-0.452	0.458	1.463	0.458	3.072
GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_DN GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_DN	-1.150	0.263	0.263	-0.929	-2.438	-1.150	0.352	0.722	-0.343	1.937	3.072
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP	1.117	0.492	-2.359	-0.700	1.537	-0.421	-1.096	-1.637	-0.547	0.621	2.571
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-0.270	-0.608	-0.961	-0.473	-0.473	-0.361	-0.961	-0.473	-1.446	4.017	2.689
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN	-0.285	-0.633	0.814	-1.487	-3.004	-1.487	0.532	0.532	0.532	1.167	2.334
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	1.068	0.368	0.278	-1.590	-0.873	-1.906	-1.590	-0.325	0.368	1.930	2.448
GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	-0.703	-0.545	-2.051	-1.691	0.293	0.392	-0.415	-0.703	0.647	3.040	2.122
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	1.930	-0.325	-2.267	0.368	-0.550	0.474	-1.078	-1.906	0.278	0.474	2.735
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP	-0.524	-1.061	-0.401	-0.301	-2.747	-1.061	-0.524	0.515	1.829	1.158	2.351
