GO	[-4.84 -0.50]	[-0.50 -0.28]	[-0.28 -0.16]	[-0.16 -0.06]	[-0.06 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.28]	[0.28 0.52]	[0.52 1.04]	[1.04 7.51]
MODULE_92 MODULE_92	0.856	-0.786	-3.106	-3.812	0.392	4.247	-3.106	-3.106	-1.300	3.075	5.103
MODULE_324 MODULE_324	0.927	0.733	-2.678	-2.678	-1.693	0.564	-2.137	-3.345	-0.581	4.159	6.538
GNF2_HCK GNF2_HCK	-2.515	-0.458	-0.672	-0.959	-1.338	-2.515	-2.515	-0.301	5.428	2.900	2.889
GNF2_HPX GNF2_HPX	4.927	-0.815	-2.196	-2.196	-0.815	3.234	-2.196	-2.196	-0.815	1.097	2.171
MODULE_180 MODULE_180	1.370	-1.264	-2.138	-2.748	-0.703	0.252	-1.653	-0.508	-0.703	1.370	9.348
GNF2_LCAT GNF2_LCAT	4.666	-0.646	-2.421	-1.906	-0.868	2.971	-1.906	-1.487	-1.145	0.895	2.245
GNF2_GSTM1 GNF2_GSTM1	4.141	-0.870	-2.015	-1.544	-1.169	3.261	-1.544	-1.544	-1.169	0.764	2.468
GNF2_CARD15 GNF2_CARD15	-1.679	-0.287	0.316	-0.287	-1.679	-2.533	-1.679	-0.739	2.102	2.102	3.548
MODULE_122 MODULE_122	1.893	0.567	-1.235	-2.435	-1.564	-0.292	-0.736	-2.435	-0.736	2.855	3.985
MODULE_121 MODULE_121	0.577	-1.280	-3.002	-0.942	0.279	0.577	-2.270	-0.678	-0.476	5.392	2.206
MODULE_292 MODULE_292	0.365	0.365	-1.190	-2.485	-0.496	0.365	-1.190	-3.132	0.254	4.087	3.645
MODULE_345 MODULE_345	0.406	0.406	-0.652	-2.046	-0.465	0.560	-2.644	-1.571	-1.193	3.628	4.060
MODULE_436 MODULE_436	0.291	-0.311	-0.830	-2.358	-0.443	0.291	-2.358	-1.436	-0.311	4.338	3.878
MODULE_433 MODULE_433	0.331	-0.715	-2.491	-1.094	-0.273	2.160	-1.094	-0.715	-1.644	1.371	4.200
GNF2_TST GNF2_TST	3.185	-0.373	-1.833	-1.833	-0.753	2.039	-1.031	-1.384	-1.031	0.509	2.765
GNF2_CEBPA GNF2_CEBPA	2.102	-0.470	-1.123	-1.679	-1.123	2.102	-1.123	-1.679	-0.739	0.729	3.025
MODULE_223 MODULE_223	-0.291	-2.108	-2.646	-0.567	-0.567	0.949	-1.303	-0.412	-0.291	4.665	2.290
MODULE_274 MODULE_274	2.189	-0.912	-2.441	-0.912	-0.277	2.591	-1.775	-1.282	0.326	-0.427	2.581
MODULE_170 MODULE_170	0.633	0.633	-1.204	-1.625	-2.169	-0.877	-0.877	-0.877	0.457	1.661	5.089
MODULE_80 MODULE_80	1.243	-1.285	-1.285	-1.285	-1.285	0.837	0.264	-1.285	0.837	0.264	2.878
MODULE_201 MODULE_201	0.849	-0.451	-1.226	-1.992	0.572	0.572	-0.756	-1.992	-0.756	1.183	3.591
MODULE_128 MODULE_128	0.695	0.505	-1.129	-1.537	-2.069	-0.813	-0.813	-0.813	0.505	1.461	4.805
MODULE_79 MODULE_79	0.653	0.472	-1.178	-1.595	-2.136	-0.855	-0.855	-0.607	0.653	1.391	4.646
MODULE_200 MODULE_200	0.645	-1.119	-1.119	-1.119	-1.119	0.347	-0.260	-1.119	1.033	0.645	3.367
MODULE_51 MODULE_51	1.032	-0.797	-1.451	-0.797	-1.451	0.681	-0.218	-1.451	1.032	0.403	2.477
MODULE_329 MODULE_329	1.098	-0.810	-0.492	-2.075	0.522	0.783	-2.075	-0.285	-0.810	0.522	2.848
GNF2_DNM1 GNF2_DNM1	0.520	0.520	-2.002	-2.002	-0.422	0.520	-1.395	-0.647	-0.263	1.000	3.873
MODULE_259 MODULE_259	-0.676	0.226	-0.676	-0.392	-1.125	-0.676	-1.125	0.226	0.226	0.410	6.778
GNF2_CCNA1 GNF2_CCNA1	0.423	-0.344	-0.836	-0.836	0.423	2.298	-2.699	-1.243	-0.344	0.262	2.741
MODULE_387 MODULE_387	0.572	-0.756	-0.451	-1.992	0.572	0.849	-1.992	-0.256	-0.756	0.572	3.015
MODULE_416 MODULE_416	-0.953	0.200	-0.953	-0.434	2.476	0.200	-0.953	0.457	-0.953	-0.434	2.470
MODULE_199 MODULE_199	-0.978	0.233	-0.623	-0.382	-1.503	-0.382	-0.978	-0.382	0.233	1.193	5.248
MODULE_146 MODULE_146	-0.373	-0.373	-1.031	-1.384	-0.753	3.185	-1.031	-1.031	-0.373	1.140	2.384
MODULE_375 MODULE_375	1.337	-0.711	-0.711	-0.711	-1.007	2.375	-1.007	-1.905	-0.325	0.420	2.365
GNF2_TTN GNF2_TTN	0.684	-1.077	-1.077	-1.077	0.371	0.684	-0.520	-0.240	-1.077	1.090	2.146
GNF2_MMP1 GNF2_MMP1	0.795	-0.363	1.650	-0.363	-0.702	0.795	-0.702	-1.327	-1.327	-0.702	2.175
MODULE_139 MODULE_139	1.123	-1.092	-1.092	-1.551	-0.327	-0.327	-0.754	-0.327	-0.327	0.621	4.535
MODULE_400 MODULE_400	0.304	0.304	-0.746	-0.746	-0.298	0.304	-0.746	-0.746	-0.746	1.129	3.181
GNF2_CYP2B6 GNF2_CYP2B6	2.492	-0.451	-1.226	-1.226	-0.451	0.849	-0.451	-1.226	-0.451	-0.256	2.484
MODULE_119 MODULE_119	-0.341	-0.341	-0.341	-0.850	-1.107	-0.850	-0.850	-1.107	0.662	1.278	4.777
MODULE_85 MODULE_85	-0.492	0.317	-0.492	-0.810	-1.295	-0.492	-1.295	-0.285	0.317	1.465	3.995
MODULE_171 MODULE_171	0.682	0.376	-0.662	-0.662	-1.167	0.376	-1.167	-1.934	0.263	1.091	3.702
MODULE_512 MODULE_512	0.647	-0.453	-0.829	-1.493	0.381	0.985	-1.493	-0.453	-0.453	0.647	2.388
MODULE_208 MODULE_208	0.433	0.433	-0.618	-0.850	-0.850	0.433	-0.850	-2.575	0.301	1.532	2.898
MODULE_316 MODULE_316	1.000	-0.647	-0.647	-0.962	0.342	1.642	-1.395	-2.002	-0.263	0.520	2.012
