GO	[-5.59 -0.42]	[-0.42 -0.22]	[-0.22 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.13]	[0.13 0.26]	[0.26 0.46]	[0.46 0.93]	[0.93 6.96]
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	1.824	-0.633	-3.004	-1.487	0.532	-0.633	-0.799	-1.792	0.982	1.824	2.334
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	0.783	-0.398	-1.837	-2.192	-0.828	-1.027	-0.516	0.301	0.508	0.637	6.163
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP	0.408	-1.713	-1.345	-1.713	-0.311	0.408	-0.595	-1.345	0.408	2.210	4.493
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	2.066	-0.855	-0.663	-1.683	0.328	0.897	-1.683	-2.512	-0.505	1.793	2.348
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	-0.326	-1.659	-3.346	-0.559	0.370	1.745	-0.326	-1.366	-0.431	2.264	2.536
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	0.898	-0.728	-1.681	-1.681	-0.441	-0.571	-2.411	-0.334	1.077	2.231	3.111
GSE13522_WT_VS_IFNG_KO_SKIN_UP GSE13522_WT_VS_IFNG_KO_SKIN_UP	0.292	-2.701	-1.713	-2.159	1.617	1.117	-0.435	-0.311	-0.435	0.714	2.882
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	1.436	0.851	-3.163	-1.529	-1.529	-0.633	-0.633	0.430	-0.277	1.027	3.069
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	1.305	-1.085	-0.505	-2.064	0.724	0.897	-3.039	-1.085	0.724	0.440	2.659
GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	0.594	-0.791	-0.582	-2.913	-0.291	0.440	-1.787	0.776	-0.791	0.984	3.980
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP	1.332	-1.533	0.602	-0.463	-0.992	-0.992	-0.463	-0.992	-1.533	1.332	4.444
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP	0.612	-0.512	-1.166	-0.686	0.465	-0.265	-2.896	-0.686	-0.373	0.612	5.471
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	-0.334	-2.292	-0.334	-2.292	-0.334	-0.562	-0.562	-0.562	1.049	1.442	4.349
GSE11818_WT_VS_DICER_KO_TREG_UP GSE11818_WT_VS_DICER_KO_TREG_UP	0.283	-0.783	-0.783	-2.034	0.854	1.519	-2.034	-0.594	-1.015	2.071	2.369
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	1.563	-1.011	-2.167	-0.813	-0.388	0.309	-0.646	-1.507	-0.505	2.595	2.880
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	1.008	-1.550	-2.690	-1.026	0.318	0.540	-1.026	-0.382	-0.382	1.411	3.703
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	0.388	-1.234	-0.580	-1.543	0.660	0.514	-1.908	-1.543	0.388	1.983	3.253
GSE10325_MYELOID_VS_LUPUS_MYELOID_UP GSE10325_MYELOID_VS_LUPUS_MYELOID_UP	1.097	-0.898	-0.898	-1.114	-0.431	-0.898	-0.431	-1.996	0.480	1.512	4.191
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP	0.263	-0.583	-2.438	0.263	-0.929	0.581	0.263	-2.045	0.352	1.691	3.398
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	0.586	-0.493	-0.839	-1.660	0.916	-1.067	-0.493	-1.338	-0.649	3.393	2.090
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP	-0.338	-1.275	-1.275	-0.338	-0.790	1.181	-1.011	-1.589	1.918	0.488	3.162
GSE12505_WT_VS_E2_2_HET_PDC_UP GSE12505_WT_VS_E2_2_HET_PDC_UP	0.750	-0.566	-1.002	0.433	-0.291	1.413	-2.100	-0.411	-1.661	-0.411	3.757
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	1.346	-1.011	-0.505	-2.167	0.309	-0.813	-1.241	-1.011	2.046	0.964	2.036
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	0.485	-1.569	-1.061	-1.569	-0.685	0.610	0.377	-0.858	0.485	0.485	4.824
GSE22886_NEUTROPHIL_VS_DC_UP GSE22886_NEUTROPHIL_VS_DC_UP	-0.263	-0.462	-0.756	-2.069	-0.945	-0.945	-0.756	0.568	0.447	1.908	3.694
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_UP GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	0.447	0.343	-0.462	0.568	-1.725	-0.945	-0.945	-1.725	0.568	0.568	4.417
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	0.708	-1.632	-0.342	-1.354	-1.952	1.030	-1.354	-0.342	1.030	1.216	2.116
GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP	-0.876	-1.099	-0.301	0.403	-0.876	-1.361	0.820	-2.025	1.409	0.997	2.747
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP	0.278	-0.427	-1.316	-2.267	-1.316	0.368	-0.325	-0.427	0.474	2.459	2.735
GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	0.756	-1.407	-1.815	-1.076	1.192	0.426	-0.597	-0.597	-0.597	0.578	3.497
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_UP	1.210	-1.779	0.396	-0.922	-1.446	1.432	-0.310	0.396	-1.779	0.293	2.505
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_DN	0.650	0.406	-1.815	-1.011	-2.167	-1.507	-0.293	1.146	0.798	0.964	2.036
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	0.864	-1.168	-1.725	-0.945	0.568	0.864	-2.069	-0.756	0.568	1.038	2.433
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN	0.458	-0.929	-1.703	-1.406	0.881	-2.045	0.722	-0.452	0.722	0.881	2.467
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	0.724	-0.663	-2.064	-0.275	0.897	-0.275	-0.855	-1.683	-0.663	1.539	2.659
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	1.824	-0.285	-0.379	-0.285	-2.544	-0.285	-0.633	-1.792	-0.494	1.369	2.066
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	0.252	-0.950	-0.702	-1.261	1.365	0.368	-1.649	-0.507	-0.702	1.647	2.636
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP	0.548	-0.595	-1.713	-0.595	-0.595	0.714	-1.713	-0.435	-0.311	1.117	3.647
GSE22886_TH1_VS_TH2_48H_ACT_UP GSE22886_TH1_VS_TH2_48H_ACT_UP	0.361	1.718	-1.386	-1.386	0.469	0.361	-2.021	-0.441	-0.728	0.737	2.501
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	1.742	-0.527	-0.407	-1.278	-0.527	0.387	-0.407	-2.625	0.293	0.387	3.115
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	-0.348	-0.806	-0.470	-1.296	0.956	0.476	-0.621	-1.613	-0.470	0.615	4.240
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	-0.334	-0.441	0.361	-1.681	-0.571	-2.021	0.361	0.737	-0.913	2.231	2.221
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	0.334	-1.747	-0.608	-0.473	-0.608	-0.770	2.701	-0.361	0.693	-1.186	2.400
GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP	1.769	-1.837	-0.516	-0.301	-1.528	-1.259	0.301	-0.301	0.946	-0.301	2.549
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP	0.401	-1.871	-0.456	-1.120	1.963	0.401	-0.628	-1.120	0.401	-0.322	2.625
