GO	[-20.07 -0.90]	[-0.90 -0.37]	[-0.37 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.05]	[0.05 0.19]	[0.19 0.43]	[0.43 0.72]	[0.72 1.23]	[1.23 22.12]
RTCB_HEK293_POSTAR_PARalyzer RTCB_HEK293_POSTAR_PARalyzer	0.545	-2.383	1.387	2.285	-0.456	-1.872	-1.872	2.632	-1.872	0.281	0.548
RTCB_HEK293_POSTAR_PAR-CLIP RTCB_HEK293_POSTAR_PAR-CLIP	0.458	-2.044	1.747	2.370	-0.538	-2.044	-2.044	2.370	-1.610	-0.273	0.614
EFTUD2_HepG2_POSTAR_eCLIP EFTUD2_HepG2_POSTAR_eCLIP	-1.079	0.278	4.047	2.744	-2.268	-2.268	-0.427	0.474	-0.551	0.474	-0.694
EIF3B_HEK293T_POSTAR_PAR-CLIP EIF3B_HEK293T_POSTAR_PAR-CLIP	-0.909	-1.595	0.721	3.132	-2.071	-0.668	-1.214	2.741	-0.668	0.928	-0.332
RBFOX2_HepG2_POSTAR_eCLIP RBFOX2_HepG2_POSTAR_eCLIP	-1.035	1.845	4.393	-0.247	-0.247	-1.035	-1.571	0.814	-1.035	-1.035	-0.414
EIF3B_HEK293T_POSTAR_PARalyzer EIF3B_HEK293T_POSTAR_PARalyzer	-1.052	-1.408	0.667	3.537	-1.858	-0.771	-1.052	1.666	-0.553	1.108	-0.258
EIF3G_HEK293T_POSTAR_PARalyzer EIF3G_HEK293T_POSTAR_PARalyzer	-1.902	-1.261	0.457	3.291	-0.621	-1.010	-0.621	2.332	-1.010	0.345	0.743
IGF2BP1_HEK293_POSTAR_PAR-CLIP IGF2BP1_HEK293_POSTAR_PAR-CLIP	-0.526	-0.274	4.509	0.764	-0.922	-0.526	-2.930	0.451	-0.922	0.451	0.332
IGF2BP1_HEK293_POSTAR_PARalyzer IGF2BP1_HEK293_POSTAR_PARalyzer	-0.512	-0.265	4.570	0.782	-0.903	-0.512	-2.897	0.464	-0.903	0.464	-0.263
FBL_HEK293_POSTAR_PAR-CLIP FBL_HEK293_POSTAR_PAR-CLIP	-0.828	-1.492	0.984	2.390	-0.828	0.380	-1.492	0.380	-0.828	0.984	0.382
FTO_K562_POSTAR_eCLIP FTO_K562_POSTAR_eCLIP	-0.640	-1.243	1.796	2.361	-0.640	-0.640	0.881	-0.320	-0.640	0.539	-1.241
EIF3G_HEK293T_POSTAR_PAR-CLIP EIF3G_HEK293T_POSTAR_PAR-CLIP	-1.692	-1.383	0.392	3.037	-0.546	-0.704	-0.704	2.415	-1.118	0.292	0.807
EFTUD2_K562_POSTAR_eCLIP EFTUD2_K562_POSTAR_eCLIP	-1.029	0.508	1.703	1.406	-1.828	-1.029	0.687	2.029	-0.537	-1.381	-0.749
EIF3A_HEK293T_POSTAR_PAR-CLIP EIF3A_HEK293T_POSTAR_PAR-CLIP	-1.120	-1.120	-0.601	2.201	-2.535	0.312	-0.291	2.201	-0.601	0.805	0.449
IGF2BP2_HEK293_POSTAR_Piranha_0.01 IGF2BP2_HEK293_POSTAR_Piranha_0.01	-1.036	-0.491	1.659	1.149	-0.222	-1.036	-1.036	0.398	-1.036	0.398	1.152
EIF3B_HEK293T_POSTAR_Piranha_0.01 EIF3B_HEK293T_POSTAR_Piranha_0.01	-0.491	-1.036	0.398	2.250	-1.036	0.726	-1.036	1.659	-0.491	-0.222	-0.490
EWSR1_HEK293_POSTAR_PAR-CLIP EWSR1_HEK293_POSTAR_PAR-CLIP	-1.926	0.439	2.216	1.145	-1.535	-1.210	-0.719	0.934	-0.719	-0.395	1.386
EWSR1_HEK293_POSTAR_PARalyzer EWSR1_HEK293_POSTAR_PARalyzer	-1.926	0.439	2.216	1.145	-1.535	-1.210	-0.719	0.934	-0.719	-0.395	1.386
IGF2BP3_HEK293_POSTAR_PAR-CLIP IGF2BP3_HEK293_POSTAR_PAR-CLIP	-0.320	-0.436	3.263	0.660	-0.975	-1.235	-2.853	0.827	0.283	0.388	0.391
IGF2BP3_HEK293_POSTAR_PARalyzer IGF2BP3_HEK293_POSTAR_PARalyzer	-0.320	-0.436	3.263	0.660	-0.975	-1.235	-2.853	0.827	0.283	0.388	0.391
IGF2BP1_HEK293_POSTAR_Piranha_0.01 IGF2BP1_HEK293_POSTAR_Piranha_0.01	-1.077	-0.241	2.793	0.371	0.684	-1.077	-1.077	-0.520	-0.520	0.371	0.686
DDX42_K562_POSTAR_eCLIP DDX42_K562_POSTAR_eCLIP	-0.414	-0.414	2.039	1.257	-0.414	-0.414	-0.414	1.257	-0.414	-0.414	-0.413
UPF1_HEK_293_FRT_POSTAR_CIMS UPF1_HEK_293_FRT_POSTAR_CIMS	-0.911	-0.911	1.357	1.932	-0.406	-0.406	-0.911	-0.406	-0.406	1.357	0.217
UPF1_HeLa,treated_with_puromycoin_POSTAR_Piranha_0.01 UPF1_HeLa,treated_with_puromycoin_POSTAR_Piranha_0.01	1.148	-0.456	0.187	2.748	-0.456	0.187	-0.456	-0.456	-0.456	-0.456	0.188
CPSF6_K562_POSTAR_eCLIP CPSF6_K562_POSTAR_eCLIP	-0.248	-0.248	-0.248	1.014	-0.248	-0.248	3.056	-0.248	-0.248	-0.248	-0.248
