	logFC	SE	t.value	p.value
COL5A1_+_137533682.23-P1P2	-2.43742287929723	0.356959134439961	-6.82829669878415	0.0207812132045725
COL9A2_-_40782921.23-P1	-3.30553527575457	3.99929720343685	-0.826529039380699	0.495413507988705
COLQ_-_15563167.23-P1P2	-0.711561784379133	0.945121828809907	-0.752878372595761	0.530077088444004
COMP_-_18902064.23-P1P2	-2.33183659762838	2.36392982242576	-0.98642378276507	0.427910796842725
COPA_+_160312791.23-P1P2	-2.60794557391088	1.99681877196892	-1.30605020872244	0.321545371733701
COPS2_+_49447759.23-P1P2	-3.68838233457747	2.05000487632584	-1.79920661515111	0.21379869004039
COPS3_+_17184553.23-P1P2	-4.1243876268666	2.19882486411021	-1.875723571343	0.201518881091019
COPZ2_+_46115147.23-P1P2	-0.652949169217641	0.900359063406184	-0.725209747706035	0.543697289995934
COQ10A_+_56660716.23-P1P2	0.898915385823106	0.358509003578632	2.50737185635548	0.12899160522766
COQ4_+_131085135.23-P1P2	-0.424859910958173	2.15706611761251	-0.196961932455005	0.862058284455516
COQ7_-_19079147.23-P1P2	-1.83660563895814	0.692237368733389	-2.65314431423811	0.117537046932019
CORT_-_10510633.23-P1P2	-4.18205645669893	0.712807052776398	-5.86702452004331	0.0278435833439315
COTL1_+_84651679.23-P1P2	-2.54159884338607	2.20927245908339	-1.15042344955523	0.368953190490397
COX17_-_119395995.23-P1P2	1.2215199486985	4.04230245613321	0.302184203669654	0.791040557113782
COX4I1_-_85833332.23-P1P2	-1.3967780718453	1.27450162152769	-1.09594060003709	0.387454492999524
COX5B_+_98262943.23-P1P2	-3.48826864897918	0.949033612685415	-3.67560073990284	0.0666987227688276
COX7B_+_77155376.23-P1P2	1.0693501690139	2.67612179684526	0.399589499354814	0.728093123166104
COX7B2_-_46911197.23-P1P2	2.01247997003515	1.0057557810736	2.00096286584296	0.183372452685771
COX8C_+_93813617.23-P1P2	-1.19097100787622	3.09646283998898	-0.384623058444474	0.737563184047032
COX8C_+_93813725.23-P1P2	-0.910638450624527	3.97592151814348	-0.22903833651368	0.840128524879444
CPA2_+_129906718.23-P1P2	-2.18342469786261	3.13357015301249	-0.696785005998208	0.558031724841585
CPA5_-_130003311.23-P2	-1.17660202660682	1.19527067282821	-0.984381239625649	0.428708503714738
CPA6_+_68658631.23-P1P2	-1.55691045772225	2.08820369119727	-0.745574037765249	0.533640860785994
CPB1_+_148546004.23-P1P2	0.459022497590316	1.29614877633418	0.354143371479734	0.757083514790164
CPD_-_28706001.23-P1P2	-1.32069265660903	0.718744289383282	-1.83750003459818	0.207532770395072
CPEB1_-_83296774.23-ENST00000562019.1	-1.04263542398351	1.04355376909546	-0.999119982947551	0.42298859860005
CPEB1_-_83297119.23-ENST00000562019.1	-1.4838602346761	1.39388338572752	-1.06455120268302	0.398594084233752
CPEB2_-_15004098.23-P1	-2.15031368412356	3.57011526625839	-0.602309316017452	0.608160459914311
CPEB3_-_94050793.23-P1P2	-1.91888633626416	0.770141241880786	-2.49160313967602	0.13032313946717
CPLX2_-_175223787.23-P2	-0.407265196727022	2.00875942796239	-0.202744634851639	0.858088805371202
CPNE4_-_131753435.23-P1P2	1.26163489280822	1.12843870995481	1.11803581504106	0.37982570364281
CPNE5_-_36807392.23-P1P2	0.613051301047846	1.45254386475748	0.422053554403468	0.714026531252451
CPPED1_+_12897381.23-P1P2	-2.70434355705228	1.30506373642779	-2.07219270719651	0.174024108411534
CPS1_+_211421342.23-P1P2	-2.46707093868871	3.51930254220131	-0.701011325143297	0.555878464033561
CPSF3_+_9564010.23-P1P2	-1.15277682480864	1.20610356976221	-0.955785932244542	0.440047575679808
CPSF7_+_61197021.23-P1P2	-0.879830309968414	0.566973570735979	-1.55180127501591	0.260886702218484
CPT1C_-_50194438.23-P1P2	-0.684264964402054	1.45898019211665	-0.469002230530175	0.68522369646362
CPT2_-_53662888.23-P1P2	-2.42376869382848	2.17093893759176	-1.11646101687097	0.380363703255915
CPZ_+_8594519.23-P1P2	-1.23252160941827	3.41985084602376	-0.360402153459797	0.753050120046425
CRABP2_+_156675323.23-P1P2	2.16068735644102	0.555858944378155	3.8871144888353	0.0602622900587535
CRADD_-_94071197.23-P1P2	-1.27678609197912	1.57780542641292	-0.809216441143728	0.503354805668666
CRAMP1L_-_1662373.23-P1	-2.09050390564877	2.85897528492638	-0.731207407308037	0.540717010592312
CRB1_-_197237420.23-ENST00000367400.3	-1.12226919646286	0.507642635641463	-2.21074653243958	0.157613705964719
CRCP_-_65579879.23-P1P2	-0.317295177119079	0.585125828038193	-0.542268281307808	0.641975868645868
CREB3L2_+_137686780.23-P1P2	-0.704529112685572	3.42839872655536	-0.205498009093429	0.856201169724291
CREB5_-_28475712.23-ENST00000396300.2	2.32334472419606	3.12565646124153	0.743314165521954	0.534748076655855
CREBRF_-_172483410.23-P1	1.3224957249698	0.873411997357029	1.51417169557061	0.269182313845432
CREBZF_+_85376123.23-P1P2	-0.0381830870989527	0.767489261268775	-0.0497506467202295	0.964842728285963
CREM_-_35416252.23-ENST00000395895.2	-2.85150260524538	1.94689430361422	-1.46464171164908	0.280617373445121
CRIPAK_+_1386039.23-P1P2	-0.310747589916023	1.87721808103032	-0.165536222485918	0.883741937929872
CRISPLD2_+_84853599.23-P1P2	-0.560478581368182	5.25908488671622	-0.106573404582968	0.924854295020701
CRLF1_-_18717169.23-P1P2	-0.593497961915021	2.45513109422512	-0.241737788793042	0.831509375994384
CRYAB_-_111782427.23-P1	-0.369310639320894	0.653779493519389	-0.564885627312723	0.629062122311382
CRYAB_-_111782430.23-P1	-1.83666933621266	2.65732302436884	-0.691172777780339	0.56090294085927
CRYBA2_-_219858098.23-P1P2	0.830867023464499	2.17673993244962	0.381702476753606	0.739420165956485
CSGALNACT1_-_19614371.23-P1	3.62129006426699	0.504894253336007	7.17237330458785	0.0188899611646039
CSH2_-_61950195.23-P1	-1.59889516580297	2.6141695907114	-0.611626411493777	0.603048060533192
CSMD2_-_34630448.23-P1P2	-2.35318211129034	1.58160412985487	-1.48784519897925	0.275185620646782
CSNK1D_+_80230863.23-P1P2	-0.00761514425017356	2.2537895922257	-0.0033788177372198	0.997610821884568
CSNK1G2_-_1941178.23-P1P2	-2.2300924948387	0.596325125241652	-3.73972586503879	0.0646460542808479
CSNK2A2_-_58232002.23-P1P2	-2.8524150086024	3.97191233712209	-0.718146516463443	0.547226852493507
CSRNP1_+_39194994.23-P1P2	0.410148673122839	0.758315727273268	0.540867950342584	0.642782305736478
CST4_-_23669576.23-P1P2	-2.67951957081504	0.893357715238919	-2.99938034351495	0.0954999445997214
CST9_+_23586531.23-P1P2	1.11053319987819	1.07697333648966	1.03116127600514	0.410841313723842
CST9L_+_23549104.23-P1P2	-2.22162158071251	0.904278631633	-2.45678876288448	0.133331604719027
CSTA_+_122044549.23-P1P2	-1.80463324921986	0.586590118782806	-3.07648081928918	0.0914010806370208
CT45A1_+_134847236.23-ENST00000370741.3,ENST00000482795.1,ENST00000497301.2	-0.356117618834936	0.824001276860342	-0.432180906553733	0.707744295962122
CTAG1A_-_153813855.23-ENST00000333128.3	-0.606223115668718	0.229946642159724	-2.63636428857973	0.118781119364661
CTAGE1_+_19997797.23-P1P2	-2.93491521569628	2.91635118925947	-1.00636549757971	0.42020743658272
CTBP1_+_1242862.23-P1P2	0.492966665852972	0.666823765125331	0.739275790148718	0.536732112533599
CTCFL_-_56100201.23-P1P2	-0.523048474164073	0.581128052664714	-0.900057176324009	0.463080736484561
CTDSP1_+_219264682.23-P1P2	-0.577527608039136	1.97073775546165	-0.293051475996028	0.797091920765962
CTDSPL_+_37903425.23-P1P2	-1.96146814768327	2.03967247800554	-0.961658388214002	0.437692711185168
CTF1_-_30907958.23-P1P2	0.253445750038379	0.940628346907148	0.269443028026666	0.812841631277232
CTF1_-_30907976.23-P1P2	-3.1468823363559	0.511775010385108	-6.14895661667396	0.0254432049118759
CTIF_-_46065771.23-P1P2	-1.18145565932521	3.73005087355191	-0.316739824569787	0.781445621111394
CTNNA1_+_138089193.23-P1P2	-0.762446615639546	1.76082158873002	-0.433006171959451	0.707234014731605
CTNNBIP1_-_9969900.23-P1P2	0.0790760597500054	1.40372204298403	0.0563331324354684	0.960198024647556
CTNND1_-_57529788.23-P1P2	1.11327797268273	1.33234959470002	0.835574970046345	0.491314313474741
CTSC_-_88070626.23-P1P2	-0.458395566144928	0.255361939885543	-1.79508178215747	0.214488482070649
CTSF_-_66336011.23-P1P2	-0.997343156954794	1.31812961112073	-0.756635120355736	0.528253070362811
CTSL_+_90342836.23-P2	-0.384997848766789	0.847339764897477	-0.454360652852603	0.694117733689681
CTSV_-_99801856.23-P1P2	0.284770785289479	2.55983514554288	0.11124575181543	0.921579625476245
CTSV_+_99801008.23-P1P2	-1.85824270894956	2.35948943261788	-0.787561361055901	0.513466447169095
CTSW_-_65647395.23-P1P2	-0.113908723923913	2.51511068844802	-0.0452897458736505	0.967991722901399
CTTN_-_70244714.23-P1P2	-0.720943253561429	1.92333213016685	-0.374840747603424	0.743794403223961
CTU2_+_88772905.23-P1P2	-0.820000615307505	0.490710782569521	-1.6710466621779	0.236670255360774
CUL3_-_225449997.23-P1P2	-0.946092510051912	1.62994762849094	-0.580443502303098	0.620301809499771
CUL4B_-_119694470.23-P1P2	0.468335251158201	1.31079248607315	0.357291681279949	0.755053035850401
CUX1_+_101459266.23-P1P2	-1.34166127287732	2.80674413891302	-0.478013387211315	0.679790618036375
CUX2_+_111472095.23-P1P2	0.120813212982125	1.11093983527534	0.108748655099024	0.923329436118899
CUZD1_+_124605289.23-P1P2	-1.93387355844603	0.759534143622345	-2.54613117090835	0.125798452305083
CXADR_+_18885348.23-P1P2	0.651073887699457	1.19123014230598	0.546555921124621	0.639511638782404
CXCL12_-_44880521.23-P1P2	3.86779209275163	2.81329986481985	1.37482397135057	0.30294920457214
CXCL12_-_44880528.23-P1P2	-0.556621976406487	3.32065697228314	-0.167624051822425	0.882295820344458
CXCL14_+_134914610.23-P1P2	0.113328787907324	1.04745591571397	0.108194327042467	0.92371797155196
CXorf21_-_30595553.23-P1P2	0.14961825316564	0.14216807530461	1.05240401436868	0.403001638302043
CXorf27_+_37850246.23-P1P2	2.08304059643219	0.640670340598748	3.25134544933897	0.0829902966600827
CXorf30_+_36254203.23-ENST00000378657.4	-3.80501523688299	1.90776675835214	-1.99448660074653	0.184255770413563
CXorf40A_+_148622570.23-P1P2	-0.780515156393439	0.517033751187025	-1.50960194494364	0.270212403012092
CXorf40B_-_149106648.23-P1P2	-1.66267495888726	1.17385459030216	-1.41642327135192	0.29234143843891
CXorf61_+_115594092.23-P1P2	-1.54090997569506	0.386104607476338	-3.9909132029446	0.0574296565144647
CYB561A3_+_61129313.23-P1P2	-1.1890399779142	0.518404510356002	-2.29365284090151	0.148795028286151
CYB5D1_-_7761700.23-P1P2	-3.80578832956347	1.51866980668509	-2.50600118130394	0.129106591371054
CYBRD1_-_172378997.23-P1P2	-1.1288860885949	3.49162535921121	-0.323312489874324	0.777133485005324
CYBRD1_+_172379005.23-P1P2	0.122663751062258	3.17279511592136	0.038661100569249	0.972672683115477
CYBRD1_+_172379027.23-P1P2	-1.35880364522865	2.53363489529257	-0.536306019368961	0.645415019830584
CYGB_-_74533364.23-P1P2	-3.00283020286252	2.78368839282769	-1.07872354197383	0.39352022801227
CYHR1_-_145690484.23-P2	-1.89578926314665	1.28247853619379	-1.47822299527373	0.277421905615478
CYorf17_-_23547802.23-ENST00000382764.1	-2.134025961051	0.460674654821267	-4.63239281500945	0.0435769222303052
CYP11A1_-_74659878.23-P1	-2.11383658556489	0.643890160423934	-3.28291487506682	0.0815909263337597
CYP19A1_-_51535152.23-P2	-2.9436342001802	2.51913255500955	-1.16851103937603	0.36303831383035
CYP21A2_-_32006101.23-P1P2	2.84151880160779	1.59494468088985	1.78157828020872	0.216767303896447
CYP24A1_-_52790199.23-P1P2	0.445260679228462	1.1697886086485	0.380633454571668	0.740100603047125
CYP24A1_-_52790474.23-P1P2	-0.190243540164126	1.3851128001139	-0.137348770546689	0.90333457366883
CYP27C1_+_127977814.23-P1P2	-1.71537505321407	1.08321469962593	-1.58359654259349	0.254129750863585
CYP2C19_+_96522889.23-P1P2	-3.49853012149418	0.439397338843386	-7.96211040035716	0.0154103816573585
CYP4F8_-_15726043.23-P1P2	0.158121034249125	0.173959596270021	0.908952639805444	0.459320129644123
CYP4F8_+_15726732.23-P1P2	-2.71977403890466	3.23761351509032	-0.840055190722413	0.489296795598671
CYP4X1_-_47489399.23-P1P2	-3.94598909846541	0.778917107072627	-5.0659936245276	0.036825749612979
CYP7A1_+_59412247.23-P1P2	-3.27636459589036	1.6402703641718	-1.99745399749672	0.183850327618786
CYS1_+_10219675.23-P1P2	0.680757051867625	0.681408702102901	0.999043671979437	0.423017997682287
CYTH2_-_48973064.23-P1P2	1.40772990450838	1.80196642685274	0.781218719466977	0.516465789796847
CYTH3_+_6311923.23-P1P2	0.333398798785245	0.680633026858587	0.489836351791543	0.672709911879471
DAB1_-_57889337.23-ENST00000371236.2	1.47122476981001	0.676802067207204	2.17378882408111	0.16177684664789
DACT3_+_47164213.23-P1P2	-0.117456844378735	0.328350492390388	-0.357717887138376	0.754778404419396
DAGLA_-_61447945.23-P1P2	3.51280888851491	2.08151397996766	1.68762204929774	0.233537641049199
DAGLB_-_6487567.23-ENST00000297056.6	-2.2195751287916	0.820076873793303	-2.70654520292086	0.113697744873849
DALRD3_-_49056018.23-P1	-0.0311496894167818	2.41848608388513	-0.01287982991688	0.990892962609064
DALRD3_+_49058922.23-P2	-0.776605750902827	2.83674610149784	-0.273766394000777	0.809946215149675
DAOA_-_106118822.23-ENST00000329625.5,ENST00000375936.3	-0.767264868033534	3.13490517523883	-0.244748987654812	0.829471246543224
DAPK2_+_64338238.23-P1P2	-2.52838841638608	3.40357286768724	-0.742863019149681	0.534969376111946
DAPK3_-_3971045.23-P1P2	-0.504831512944585	0.310515489559452	-1.62578528259837	0.245506450188989
DARS_-_136743164.23-P1P2	-3.03185154655137	1.59269982229008	-1.90359256912078	0.197279613870384
DARS2_+_173793647.23-P1P2	-2.01485095661021	3.40799725614123	-0.591212611154376	0.614297037376852
DAZAP1_-_1407599.23-P1P2	2.93969166956684	5.12818536643555	0.573242084579742	0.624344272219814
DAZAP1_-_1407806.23-P1P2	1.80182850601365	1.51546319474144	1.18896223429634	0.356483390415821
DAZAP1_+_1407655.23-P1P2	-0.033185785158492	2.5944112728145	-0.0127912584663152	0.990955584344434
DAZL_+_16646495.23-P1P2	2.18052073222624	2.14901080529512	1.01466252605779	0.41704736105847
DBX1_+_20181995.23-P1P2	-0.52024086323797	0.482905956523102	-1.07731299689007	0.394021933414108
DCAF12L1_+_125686345.23-P1P2	1.97270660473444	1.02876204542548	1.917553834248	0.195200621748167
DCAF12L2_-_125300196.23-P1P2	-1.37470153464133	1.90734961671422	-0.720739146402282	0.545928803880784
DCAF15_-_14063546.23-P1P2	-2.81759567598635	1.57581133995975	-1.78802855680573	0.215674806631601
DCAF17_-_172290758.23-P1P2	-1.94895549034702	2.83713272260915	-0.686945476612978	0.563074553471207
DCAF4_-_73393355.23-P1P2	-2.131176507134	0.767453822060437	-2.77694428755632	0.108901304649643
DCAF4L1_-_41983839.23-P1P2	-1.84674202164586	2.06465570711181	-0.89445519428962	0.465465562645184
DCAF4L1_-_41984223.23-P1P2	0.82432122530288	1.55685257105007	0.529479310135892	0.649370544337832
DCAF7_+_61628277.23-P1P2	-3.05198772345244	0.711505569650126	-4.28947833107366	0.0502847905932869
DCAF8L2_-_27608557.23-P1P2	2.37930872766884	1.14747825066919	2.0735109587317	0.173857246470543
DCLRE1B_+_114448001.23-P1P2	-0.664384525149485	2.90082353691912	-0.22903307171008	0.840132105851709
DCLRE1C_+_14996016.23-P1P2	-1.89242678589372	3.35056430430408	-0.564808376744998	0.629105871087388
DCLRE1C_+_14996065.23-P1P2	-0.658067776902955	1.71405881090388	-0.383923686116658	0.738007598640715
DCN_+_91573190.23-P2	-0.426136839594234	1.27195978689312	-0.335023830144121	0.769482464070124
DCTN4_+_150138508.23-P1P2	-3.49340203695566	2.14902311511537	-1.62557676201083	0.245548137466245
DCTN6_+_30014298.23-P1P2	-2.55899093590982	0.816462739163853	-3.13424093122793	0.0884930790115353
DCUN1D2_+_114144641.23-P1P2	-3.2688750291084	2.49426345462547	-1.3105572400728	0.320284796059205
DCUN1D2_+_114144976.23-P1P2	-1.67832932775005	0.272354439921907	-6.16229839407532	0.0253372990591027
DCXR_-_79995562.23-P1P2	-1.72042971026793	0.745978368129828	-2.30627292126588	0.147512641013672
DDAH2_-_31697596.23-P1P2	-1.25443434497407	1.30998290609175	-0.957595964909645	0.439320296684048
DDB1_-_61100183.23-P1	-2.14829432227491	1.19910371933866	-1.79158340319364	0.215075816582458
DDHD2_-_38089149.23-P1P2	-0.466420186983915	0.727774628922767	-0.640885472573148	0.587232244636102
DDIT3_+_57914079.23-P1P2	-1.23530902216244	2.25786751112575	-0.547113157027767	0.639191931382089
DDIT4_-_74033729.23-P1P2	-3.34219767498673	1.05254312587254	-3.175354617623	0.086503143506574
DDN_+_49393144.23-P1P2	-1.12973865372315	0.394538962779344	-2.8634400155682	0.103390890898212
DDOST_-_20987605.23-P1P2	-0.800716170475648	0.927529489673135	-0.863278396418235	0.478973328945889
DDX23_+_49245884.23-P1P2	-1.09934353354804	0.356834066447987	-3.08082561872855	0.091177623267364
DDX25_+_125774827.23-P1	1.58927747080116	0.713726530788959	2.22673167136489	0.155858498115255
DDX31_+_135545317.23-P1P2	-1.1274780991222	3.60121937659256	-0.313082314965496	0.783850781850542
DDX31_+_135545808.23-P1P2	1.30806420552912	1.70371535452215	0.767771565864654	0.522881434816855
DDX4_-_55033929.23-P1P2	-1.58969833262666	0.487417770935547	-3.26146978509914	0.0825377894437028
DDX41_+_176943887.23-P1P2	-2.44030020428104	3.48272505515502	-0.700687009636027	0.556043427414583
DDX42_+_61851679.23-P1P2	-1.59069794667764	2.96612027551881	-0.536289091108892	0.645424804989777
DDX42_+_61851955.23-P1P2	-1.24576610488081	0.810187785899591	-1.53762637077721	0.263972948319837
DDX46_+_134094743.23-P1	-0.879507268182377	1.7737469191937	-0.495847101221282	0.66913104623412
DDX49_-_19030603.23-P1P2	-2.83294464959525	1.93495635389872	-1.4640871066095	0.280748843581285
DDX58_-_32526159.23-P1P2	0.236979021863071	0.714639267189235	0.331606493994011	0.771710666153426
DDX60_+_169239890.23-P1P2	-3.45219939427166	0.666554835003379	-5.17916788384584	0.035317229309614
DEFB1_-_6735368.23-P1P2	-3.52199064518793	2.09603036667985	-1.68031470401205	0.234911983908705
DEFB103A_+_7738978.23-P1P2	-2.82746949981498	1.3330711426776	-2.12101920842405	0.167986054071999
DEFB123_-_30028813.23-P1P2	-0.244417850068593	1.29764652594406	-0.188354721553141	0.867978896610746
DENND1B_+_197744557.23-P1P2	-1.12186938220762	0.206553805024952	-5.43136633126705	0.0322668689692957
DENND4B_-_153917713.23-P1	-1.29397930406753	4.44138835391494	-0.291345678638285	0.798224789429739
DENND4B_-_153918973.23-P2	-2.05708924275899	1.01858078164166	-2.01956416205257	0.180866920116645
DENND4B_+_153918771.23-P2	-2.67724234745215	0.313526814486395	-8.53911762487648	0.0134384854570663
DENND5B_-_31743878.23-P1P2	-0.343173401665526	0.959700156103382	-0.357583980249512	0.75486468275314
DES_+_220285282.23-P2	-1.99254380066114	2.72285092301688	-0.731785858644599	0.540430389966851
DFNB31_+_117267770.23-P1P2	0.529653259018081	1.80539951565654	0.293371774183439	0.796879292286988
DGAT2_+_75479905.23-P1P2	1.00738950362243	2.45998654460036	0.409510168189189	0.721858851585415
DGCR14_-_19132205.23-P1P2	0.0730224585614812	0.682725487481641	0.106957276241199	0.92458516090786
DGKE_+_54911843.23-P1P2	3.87309406544127	1.3650504910511	2.83732659768428	0.105012075417956
DGKI_+_137531588.23-P1P2	-0.591974763598631	2.0237193727003	-0.292518207605408	0.797445992206133
DGKQ_-_980401.23-P2	-0.990008305887435	1.92224092825409	-0.515028210738717	0.657805866590806
DHDDS_+_26758826.23-P1P2	-2.93567463147564	0.878573457146609	-3.34141056458728	0.0790861499986825
DHH_-_49488528.23-P1P2	-2.35836009963106	1.53681917542421	-1.53457227586979	0.264643979325715
DHPS_+_12792224.23-P1P2	-0.0420565658572088	1.85251295863928	-0.0227024408445167	0.983949018168431
DHRS3_+_12678114.23-P1P2	0.648572985312909	1.67481496603439	0.387250531232471	0.735895055601204
DHX40_-_57643022.23-P1P2	-3.29260632644545	3.09094038406823	-1.06524420316117	0.398344272076947
DHX8_-_41561774.23-P1P2	-5.63254766494026	2.53373435626867	-2.22302217712953	0.156263409992848
DIDO1_-_61557858.23-P1	2.21698638350457	0.928849595777198	2.38680879400022	0.139678171059235
DIDO1_+_61568977.23-P2	-1.85988039831122	0.77739618996411	-2.39244856396464	0.139151325958656
DKC1_-_153991174.23-P1P2	-0.486381352124029	1.9285704690108	-0.252197863619422	0.824438918390884
DKKL1_-_49867092.23-P1P2	-0.680440391711531	2.11061194357513	-0.322390098181168	0.777737857421128
DKKL1_+_49867131.23-P1P2	-1.21169743996199	0.636281040843476	-1.90434314741757	0.19716709344132
DLAT_-_111896201.23-P1P2	-1.21217360113323	2.72956436176636	-0.444090499609544	0.700404649419172
DLG2_-_84028346.23-P1P2	-3.21365496496368	1.95087374507313	-1.64729007865305	0.241255858370938
DLG3_-_69675056.23-P1	-0.226629947090846	2.03086280802147	-0.111592937836916	0.921336396035535
DLG4_-_7120929.23-P1	-3.17935694192951	2.71221447873077	-1.17223654945509	0.361833792075243
DLG5_+_79686062.23-P1P2	-2.59475194566378	0.70602805206217	-3.67514001474165	0.0667138104899078
DLK1_-_101193211.23-P1P2	-1.6541190091817	0.640473900312156	-2.582648580021	0.122890284467666
DLL1_+_170599973.23-P1P2	2.20781687002817	1.00244223371952	2.20243800167533	0.158536724991041
DLX1_-_172949542.23-P1P2	-1.10023936617711	1.52700937522961	-0.720519064273377	0.546038880051512
DLX6_+_96635632.23-P1P2	0.915414667119367	1.53204991565102	0.597509688011946	0.610808346742471
DMBT1_+_124320296.23-P1P2	1.30117959691358	1.3206489929693	0.985257705749695	0.42836600486801
DMBX1_+_46972677.23-P1P2	-3.8463346943537	2.21110674603419	-1.73955178837586	0.224066729345085
DMKN_+_36000959.23-P1P2	0.166883289337533	1.0892730533187	0.153206111937763	0.892297079595981
DMPK_+_46285701.23-P1P2	-2.44162331212128	0.826227665146519	-2.95514591815114	0.0979707020778672
DMRT3_+_976716.23-P1P2	-0.745367299800178	0.469053217899824	-1.58908898043071	0.252985305214991
DMRT3_+_977102.23-P1P2	-1.72644778792815	0.70579647989235	-2.44609860932074	0.134274800325167
DMRTA1_-_22447083.23-P1P2	-0.567995847756016	1.35536431462128	-0.419072452792686	0.715882868728063
DMRTA2_+_50889102.23-P1P2	-2.15628103435815	2.30934286367085	-0.933720613027812	0.449018183870197
DMTN_+_21906498.23-P2	-2.31961007576611	0.774067309800631	-2.99665164307682	0.0956497757353967
DMWD_+_46296033.23-P1P2	3.21479881724246	1.43937531223257	2.23346808154997	0.155126857754876
DNAAF1_-_84178924.23-P1P2	-0.7475059774291	1.38212115811954	-0.540839689080606	0.642798589359357
DNAAF3_-_55677955.23-P1	-0.659051227784372	2.11186583398448	-0.312070595195403	0.7845167813304
DNAH11_-_21583082.23-P1P2	-3.1468823363559	1.11259807337807	-2.82840893908916	0.105573959170898
DNAH17_+_76573300.23-ENST00000389840.5	-2.61585106216203	2.916125950952	-0.897029520041155	0.464368051415218
DNAH8_+_38683502.23-P2	0.654621534616199	0.534674517903177	1.2243365125823	0.34547108572475
DNAH9_+_11502199.23-P1P2	-2.25660041379704	2.49647822660658	-0.903913516948396	0.461446491456297
DNAI1_-_34458848.23-P1P2	-3.43902910974552	2.03087168546589	-1.69337587123659	0.232462836576909
DNAJA4_-_78556909.23-P1P2	-3.18451451018766	0.497202649653161	-6.40486230797266	0.0235203848546718
DNAJB2_+_220144100.23-P1P2	-1.15864602832243	2.25491930596148	-0.513830373113237	0.658508825422042
DNAJB2_+_220144174.23-P1P2	-0.100161744373101	1.02474241486185	-0.0977433381505969	0.931049510686508
DNAJB4_-_78470914.23-P1P2	0.989972630933171	1.9082246902514	0.51879248601628	0.655600516493461
DNAJB7_+_41257835.23-P1P2	-0.982211568151868	0.973872102000972	-1.00856320468957	0.419367836910935
DNAJB9_-_108210407.23-P1P2	-4.00150475465978	1.84384655806195	-2.17019400945473	0.162189790224618
DNAJC11_-_6761928.23-P1P2	-1.42804540249971	1.24952088546573	-1.14287437617935	0.371454905486161
DNAJC12_+_69597901.23-P1P2	1.78697357769327	2.2998249366642	0.777004175059166	0.518468257331968
DNAJC19_+_180707491.23-P1P2	0.720157330796922	0.746635533948212	0.964536642113358	0.436543496447182
DNAJC21_+_34929660.23-P1P2	-2.7694914430996	1.33449211932604	-2.07531494790564	0.173629252435147
DNAJC24_+_31391397.23-P1P2	-0.915032088056387	3.59499033517556	-0.25452977692406	0.822866323890284
DNAJC3_+_96329627.23-P1P2	-0.287137272448107	0.896031418180378	-0.320454469142626	0.779006959086526
DNAJC6_-_65720130.23-P1P2	-1.95777333403461	1.74835500023767	-1.1197802126962	0.379230783440152
DNAL4_+_39178731.23-P2	-0.6629759432397	0.937608145245996	-0.707092772819031	0.55279349227779
DNALI1_+_38022593.23-P1P2	-1.74983038707603	1.99376563762291	-0.877650990696321	0.472696445298209
DNASE1_-_3704881.23-P1P2	-0.668195956845349	2.61059307449079	-0.255955615363641	0.821905434861374
DNASE1L1_+_153640371.23-P2	1.04280684717973	0.145089808026827	7.18731978049702	0.0188136781119551
DNASE1L2_-_2286890.23-P1P2	-1.30102670968893	2.84420895807283	-0.457430072427055	0.692246471838496
DNASE2B_-_84874475.23-P1P2	-4.68295469263161	0.319819596710047	-14.6424882677757	0.0046317460363422
DND1_+_140053170.23-P1P2	5.02127643422704	2.22097182858107	2.26084652205383	0.152201384201192
DNLZ_-_139257760.23-P1P2	-0.675460551300182	2.64827247220593	-0.255057045069665	0.822510932601507
DNM3_-_171811046.23-P1P2	-2.23571969063361	1.03234040438351	-2.16568070099777	0.162710286770569
DNMT3B_-_31368274.23-P2	-0.591675875882924	2.67673576833632	-0.221043811227833	0.845573375247713
DNMT3L_-_45681731.23-P1P2	-1.82118448777057	2.59894025101151	-0.700741191361271	0.556015864688542
DNTTIP1_+_44421083.23-P1P2	-0.781539246803364	1.29127558033981	-0.605245896927514	0.606545172216258
DOCK1_-_128594048.23-P1P2	-3.46375965486764	1.68370914794348	-2.05721971582702	0.175934702376082
DOCK2_+_169064297.23-P1P2	0.337713444453613	0.160782953566731	2.10043065487939	0.170496807580551
DOCK4_-_111846478.23-P1P2	-1.38683192224605	1.99095300526453	-0.69656687956921	0.558143065816071
DOHH_+_3500673.23-P1P2	0.839124898485331	0.920463825516534	0.911632673901597	0.458193436795802
DOK1_-_74781509.23-P1P2	-1.56361370048079	0.922288929873908	-1.69536210381986	0.232093307855124
DOK1_-_74781904.23-P1P2	-2.1025266426321	1.80240667622975	-1.16651068283332	0.363686995108122
DOK6_-_67068644.23-P1P2	-1.62172402252606	0.414318044508888	-3.91420080302891	0.0595038480927699
DOLK_+_131709509.23-P1P2	-1.31931859365043	3.34733510090983	-0.394139981172435	0.731532350872306
DPCR1_+_30908771.23-P1P2	-0.654051342066494	0.622751217303252	-1.05026104147782	0.40378487201519
DPEP1_+_89680095.23-P2	-0.766419962965679	0.866889589165226	-0.884103318974803	0.469906275769043
DPEP1_+_89696743.23-P1	-1.47730049500293	0.361231098753986	-4.08962711156005	0.0549120644470026
