GO	[-18.23 -0.96]	[-0.96 -0.49]	[-0.49 -0.21]	[-0.21 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.14]	[0.14 0.50]	[0.50 1.16]	[1.16 2.04]	[2.04 10.00]
MIR6513_3P MIR6513_3P	0.257	0.985	-0.477	-1.072	-0.833	-3.900	-0.637	5.788	-0.350	-1.704	2.266
MIR1249_5P MIR1249_5P	0.350	0.350	0.263	-1.949	-0.724	-5.081	-1.630	2.118	2.118	0.263	2.677
MIR6797_5P MIR6797_5P	-0.271	0.333	0.333	-2.363	-0.933	-3.804	-1.672	2.059	2.059	-0.359	3.531
MIR4760_5P MIR4760_5P	-1.026	0.943	2.550	-1.258	-0.398	-5.737	-0.828	1.533	-0.398	-0.301	2.018
MIR762 MIR762	0.919	1.772	-0.582	-1.443	-0.446	-5.068	-1.443	0.919	1.531	-0.746	2.038
MIR320A_5P MIR320A_5P	-0.929	-0.493	2.687	-0.493	-1.236	-2.703	-0.493	1.135	0.904	-1.620	2.695
GATA_Q6 GATA_Q6	-0.918	-0.918	-0.585	-1.371	-1.371	-0.738	-0.585	0.559	0.442	1.840	5.409
MIR4297 MIR4297	-0.820	1.197	-0.285	-1.025	-0.382	-3.769	-0.820	1.005	1.635	-0.501	2.151
STAT3_02 STAT3_02	0.319	0.903	-1.152	-0.696	-0.527	-2.725	-2.225	1.103	0.724	1.103	2.121
MIR767_3P MIR767_3P	-1.253	0.610	1.469	-0.962	-1.608	-2.570	0.331	1.744	-0.273	-0.388	2.051
STTTCRNTTT_IRF_Q6 STTTCRNTTT_IRF_Q6	-0.361	0.436	-0.361	-2.090	-1.184	-1.745	-0.961	2.129	1.873	-0.361	2.138
HFH3_01 HFH3_01	-0.857	-0.685	0.377	-0.417	-2.238	-2.647	0.484	1.951	0.609	0.609	2.219
PBX1_02 PBX1_02	-2.215	-0.331	-0.830	-0.830	-0.460	-1.764	2.128	0.677	-0.331	0.860	2.457
FREAC4_01 FREAC4_01	-0.992	-0.447	-0.992	-1.564	-0.329	-1.564	0.275	-0.447	1.429	1.676	3.219
GCCNNNWTAAR_UNKNOWN GCCNNNWTAAR_UNKNOWN	-1.212	-0.742	0.526	-1.212	-0.742	-2.309	0.399	0.675	1.482	0.292	3.312
RORA2_01 RORA2_01	-0.260	0.347	-0.358	-0.260	-2.010	-3.590	0.756	0.934	-0.358	0.347	2.750
PR_01 PR_01	-0.712	-0.402	0.310	-0.920	-1.172	-3.355	0.421	0.310	1.798	1.080	2.087
SYNCRIP_TARGET_GENES SYNCRIP_TARGET_GENES	0.527	-0.870	0.527	-0.870	-0.870	-0.870	-0.378	-0.870	0.930	0.930	2.039
MIR5581_3P MIR5581_3P	-1.072	0.795	0.257	-2.114	-0.833	-1.360	-1.072	1.430	0.359	1.430	2.266
YTAATTAA_LHX3_01 YTAATTAA_LHX3_01	-0.798	0.530	0.530	-0.494	-0.286	-2.998	-1.789	0.415	-0.286	1.817	2.346
DR3_Q4 DR3_Q4	-1.472	0.554	2.079	-1.172	-0.540	-1.830	-0.920	0.421	0.421	0.310	2.708
EVI1_02 EVI1_02	0.330	-1.187	0.763	-0.525	-0.920	-1.897	-0.384	0.330	0.451	-0.384	4.510
MIR4436B_3P MIR4436B_3P	-1.593	-0.909	2.370	-0.334	-0.667	-1.213	-0.667	-0.334	0.928	0.270	2.378
MIR6776_5P MIR6776_5P	-0.290	-0.432	0.312	-0.623	0.312	-2.880	-0.432	0.456	-0.290	-0.290	4.067
