GO	[-6.23 -0.73]	[-0.73 -0.33]	[-0.33 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.01]	[0.01 0.10]	[0.10 0.21]	[0.21 0.36]	[0.36 0.75]	[0.75 6.04]
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	3.133	-0.479	0.270	-3.448	0.393	7.071	-3.448	-3.448	-1.214	-1.214	1.719
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-4.950	-1.153	-0.903	-1.807	-0.528	-3.327	1.570	3.452	4.232	2.118	-0.696
ZHONG_PFC_C8_ORG_PROLIFERATING ZHONG_PFC_C8_ORG_PROLIFERATING	-1.712	-1.712	-0.762	-0.762	-2.571	-2.571	0.971	3.463	6.535	0.702	-1.151
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-4.151	-1.355	0.249	0.921	1.165	-2.365	4.606	4.122	-0.733	-1.355	-1.796
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-1.635	-4.098	-0.400	6.672	1.441	-1.276	3.034	0.769	-0.983	-2.072	-1.275
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	4.418	-0.975	-0.975	-1.909	-0.435	5.727	-5.106	-0.975	-1.234	1.017	0.515
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-2.101	-2.101	1.395	10.072	1.993	-1.237	-0.493	-0.930	-1.237	-0.930	-0.928
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	5.156	-0.906	-0.301	-2.144	1.026	4.327	-4.523	-1.756	-1.424	-0.707	0.842
FAN_EMBRYONIC_CTX_BRAIN_MYELOID FAN_EMBRYONIC_CTX_BRAIN_MYELOID	-4.600	-0.301	-0.418	-0.566	-1.252	-5.776	1.576	1.098	0.893	3.917	0.712
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	2.875	-0.851	-1.731	-1.731	-0.652	3.228	-2.637	-2.637	-0.652	0.349	5.279
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3 LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	-0.687	-1.872	0.612	9.228	0.977	-2.897	0.464	0.464	-0.265	-1.487	-2.894
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	3.799	-0.971	-1.676	-2.163	1.914	3.375	-2.163	-3.562	-0.971	0.496	0.861
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	-3.372	-2.009	-0.451	-0.451	-0.869	-2.009	-0.451	5.079	3.668	2.115	-1.165
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	3.838	0.284	-0.568	-2.197	-0.430	3.838	-3.197	-2.657	-0.940	-0.430	2.184
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	-2.663	-1.250	0.691	0.691	-0.634	-4.421	0.850	-1.010	4.898	2.763	-0.804
HAY_BONE_MARROW_IMMATURE_NEUTROPHIL HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	-4.171	-1.011	-0.506	0.650	-0.814	-4.878	1.561	2.044	1.795	2.044	-0.388
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-2.326	-1.675	-0.244	4.192	0.748	-1.675	2.336	1.950	-0.577	-1.675	-1.674
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	0.984	-1.055	-1.055	-1.383	0.984	5.400	-4.817	-1.383	0.311	0.311	0.985
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	4.707	-1.038	-0.301	-2.107	0.463	2.682	-1.486	-2.107	-2.107	-0.301	1.190
ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR	-2.957	-0.461	0.794	-1.252	0.426	-3.985	2.252	2.631	0.426	1.287	-1.678
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	-0.539	0.751	-0.858	-2.242	-1.061	-0.317	-3.120	-1.061	0.485	2.490	6.498
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-2.247	-0.341	0.841	7.238	0.841	-3.476	0.661	-0.848	-1.104	0.264	-0.847
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-2.473	-1.803	0.467	1.144	1.144	-3.444	2.948	1.770	0.313	-0.652	-1.306
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	1.113	0.301	-1.836	-1.336	2.083	3.810	-3.485	-1.336	-0.957	-0.301	0.858
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS	3.925	0.290	-0.918	-1.252	2.631	0.794	-3.985	-2.231	-0.461	0.290	0.291
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1 FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-1.739	-2.298	0.972	6.382	-0.491	-3.032	0.558	0.398	-0.962	0.558	0.269
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	2.477	-0.568	-0.568	-3.834	0.986	2.477	-3.197	-1.468	0.385	-0.568	1.906
DESCARTES_FETAL_HEART_LYMPHOID_CELLS DESCARTES_FETAL_HEART_LYMPHOID_CELLS	0.905	1.136	-2.101	-3.486	0.261	0.702	-2.706	-2.101	1.395	1.395	1.683
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	1.441	-0.400	-1.635	-1.635	-0.983	5.162	-1.635	-1.635	-0.282	-0.552	3.037
TRAVAGLINI_LUNG_MACROPHAGE_CELL TRAVAGLINI_LUNG_MACROPHAGE_CELL	-1.697	-0.478	0.325	-0.610	-2.815	-4.472	1.563	0.975	1.791	3.169	0.326
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	0.859	0.544	-2.570	-2.570	-2.118	3.988	-1.732	-0.693	0.691	0.691	2.002
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS	0.337	-1.151	-2.098	-0.589	0.672	6.978	-1.563	-1.563	-0.833	0.337	1.422
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	3.157	1.767	-0.582	-2.288	-0.291	0.594	-1.787	-2.913	-1.055	-0.417	2.777
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2 LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	1.561	5.178	0.486	1.128	-2.524	-3.012	0.372	-1.424	0.372	-0.732	-1.153
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	0.968	0.246	-1.077	-1.999	0.737	4.959	-1.999	-1.999	-1.477	0.539	1.234
DESCARTES_FETAL_ADRENAL_STROMAL_CELLS DESCARTES_FETAL_ADRENAL_STROMAL_CELLS	0.809	0.809	-2.369	-1.935	0.275	1.949	-2.369	-1.935	-0.594	0.809	3.967
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2 ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	-2.995	-2.995	0.279	1.543	0.576	-2.995	0.576	2.579	0.412	0.412	0.413
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	3.922	0.380	-1.237	-1.622	0.261	2.692	-2.101	-0.685	-1.237	-1.237	1.683
DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS	0.654	0.654	-1.124	-0.676	0.654	5.991	-1.865	-1.865	-0.676	-0.676	0.226
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	1.441	-0.983	-2.072	-1.276	-0.282	3.418	-3.263	-0.744	-0.400	0.968	2.012
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	1.842	-0.337	-1.853	-1.512	1.356	-0.337	-1.853	-3.260	0.268	1.589	2.715
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	1.053	0.419	-0.489	-1.901	1.332	4.158	-1.392	-2.584	-1.901	0.278	0.597
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	1.935	0.823	-1.780	-1.446	-0.555	1.673	-2.628	-3.165	0.518	1.431	1.211
AIZARANI_LIVER_C21_STELLATE_CELLS_1 AIZARANI_LIVER_C21_STELLATE_CELLS_1	-0.517	-0.301	-0.829	-2.192	-2.598	-1.529	0.301	-0.301	0.782	3.164	4.192
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	1.860	-0.476	-0.940	-0.940	0.771	3.406	-2.995	-1.709	-0.940	-0.476	1.863
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	1.653	0.945	-0.348	-2.239	0.664	3.604	-1.431	-1.431	-0.920	-1.431	0.436
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	0.818	0.238	-0.586	-1.302	-0.374	5.928	-2.779	-1.302	-0.586	0.818	0.239
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	2.370	1.747	-2.043	-0.727	-0.537	-0.273	-1.609	-3.228	-0.537	1.219	2.050
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	3.693	0.927	-0.346	-1.877	-1.534	-0.607	-2.745	-0.992	0.469	0.260	3.000
DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	0.773	-0.819	-0.819	-2.290	0.381	2.390	-1.171	-1.643	-0.819	0.381	4.277
DESCARTES_FETAL_HEART_VISCERAL_NEURONS DESCARTES_FETAL_HEART_VISCERAL_NEURONS	1.024	-0.338	0.404	-1.420	-0.338	2.714	-3.610	-1.029	0.404	-1.420	2.317
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	3.104	-0.431	-0.729	-1.948	0.370	3.690	0.370	-1.191	-1.191	-1.191	-0.241
ZHONG_PFC_C3_UNKNOWN_INP ZHONG_PFC_C3_UNKNOWN_INP	-0.893	-0.893	-1.575	-1.575	-0.266	-0.893	0.339	2.781	2.223	1.721	-0.892
DESCARTES_MAIN_FETAL_HEPATOBLASTS DESCARTES_MAIN_FETAL_HEPATOBLASTS	2.163	0.662	-0.904	-2.477	-0.496	5.449	-0.904	-1.533	-0.677	0.254	-0.353
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	1.092	0.695	0.282	-1.063	0.282	3.602	-2.188	-2.734	-2.188	0.533	1.094
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	1.134	1.353	-1.637	-2.455	-0.482	1.353	-2.977	-1.637	0.757	1.853	0.758
CUI_DEVELOPING_HEART_C9_B_T_CELL CUI_DEVELOPING_HEART_C9_B_T_CELL	-1.986	0.259	-0.621	-1.297	-0.621	-2.946	-0.348	2.468	3.127	1.884	-0.347
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	3.157	-0.417	-0.792	-1.787	0.775	2.078	-1.383	-2.913	-0.792	-0.291	1.482
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	0.576	-0.505	-0.730	-1.420	-0.338	6.279	-2.621	-1.029	0.267	1.024	-0.337
CUI_DEVELOPING_HEART_C7_MAST_CELL CUI_DEVELOPING_HEART_C7_MAST_CELL	-2.426	-1.297	-0.470	-1.030	-0.470	-2.426	1.622	1.157	1.379	3.485	-0.347
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	2.215	-0.771	-1.477	-1.999	0.737	2.604	-1.477	-1.999	-0.364	1.529	0.377
DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS	0.907	0.440	-1.211	-0.527	-0.527	1.206	-2.654	-2.654	0.651	0.275	2.812
DESCARTES_FETAL_PANCREAS_ENS_GLIA DESCARTES_FETAL_PANCREAS_ENS_GLIA	2.561	0.276	-1.091	-1.091	-1.091	3.483	-1.549	-0.327	-2.180	1.120	0.277
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	-3.133	-0.479	1.243	1.944	-1.230	-1.831	1.046	3.120	-0.479	-1.230	0.336
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	-2.194	-0.992	0.481	5.127	1.577	-2.194	0.646	-0.262	-0.381	-0.992	-0.536
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	2.034	0.509	0.380	-3.127	-0.800	1.489	-2.546	-1.657	-0.453	0.833	1.753
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	0.337	-0.833	-0.268	-0.404	-0.833	-1.151	-1.151	-2.098	-0.268	5.244	2.449
DESCARTES_FETAL_EYE_STROMAL_CELLS DESCARTES_FETAL_EYE_STROMAL_CELLS	0.522	0.362	-1.505	-1.102	-0.791	0.522	-1.505	-1.505	-0.555	1.492	5.423
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	4.180	0.838	-0.738	-1.309	-0.738	-0.262	-2.809	-0.992	-0.738	0.481	2.203
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	-2.903	-0.960	0.342	3.869	-0.263	-0.647	1.298	1.298	-0.421	-0.647	-1.392
TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	0.261	3.489	0.527	0.702	-1.237	-2.706	0.905	-0.930	-2.706	0.905	0.261
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-1.227	-0.641	-0.301	1.617	1.319	-3.943	0.613	1.944	0.441	-0.301	-1.649
DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	1.163	0.788	-1.490	-1.828	-0.441	0.493	-3.868	-0.957	0.788	1.617	1.875
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	3.073	-0.314	-0.314	-2.144	0.445	1.467	-2.144	-1.064	-0.488	-1.064	1.818
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	-0.427	-0.911	-0.277	-1.280	-1.771	0.326	-0.427	-0.633	-0.911	3.010	4.478
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.737	0.968	-1.077	-2.696	2.215	2.604	-1.477	-1.477	0.376	-0.364	-0.537
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	-0.909	-0.718	-0.558	-1.403	0.284	0.498	-0.909	-1.403	-0.718	2.997	4.829
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	-0.408	-0.309	-0.408	-1.044	-0.843	-1.044	-1.860	-0.843	1.512	0.623	6.124
DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS	1.283	-0.953	-0.434	-0.953	2.472	1.835	-0.953	-0.953	-0.434	-0.953	0.458
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.384	0.273	-0.461	-1.766	-0.331	-1.766	-0.831	-1.084	0.678	0.519	6.276
AIZARANI_LIVER_C18_NK_NKT_CELLS_5 AIZARANI_LIVER_C18_NK_NKT_CELLS_5	-1.482	-0.866	0.272	-1.142	0.388	-3.052	0.388	0.388	1.629	4.182	-0.332
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES	-2.194	-2.194	-0.738	0.481	0.646	1.577	1.304	1.577	1.058	-0.738	-2.192
DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS	1.762	0.477	-1.362	-1.362	-1.362	3.222	-1.362	-0.865	-0.534	1.017	0.477
DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS	0.349	1.174	-1.384	-3.226	-0.851	0.613	-1.731	-0.851	1.406	1.658	1.661
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	1.637	-0.718	-0.718	-1.209	-0.718	2.216	-1.535	-1.209	-0.718	-0.283	4.032
DESCARTES_FETAL_LUNG_MYELOID_CELLS DESCARTES_FETAL_LUNG_MYELOID_CELLS	0.372	-0.570	0.769	-0.732	-1.155	-3.012	-0.926	-0.436	0.277	1.128	5.184
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	2.124	1.816	-0.693	-1.986	-0.365	-0.510	-1.209	-2.509	0.486	2.455	-0.365
DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS	1.191	-0.382	-1.501	-1.501	-0.977	3.995	-0.382	-0.977	-0.977	0.397	1.553
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	1.780	0.728	-1.329	-0.984	-0.714	0.946	-3.070	-0.714	-0.714	0.541	2.872
TRAVAGLINI_LUNG_MUCOUS_CELL TRAVAGLINI_LUNG_MUCOUS_CELL	-0.282	-1.635	-0.983	-0.983	-1.276	0.769	-0.552	-0.552	1.441	-0.400	5.652
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	1.815	-0.247	-0.247	-1.505	-0.791	-0.247	-2.032	-1.102	-0.377	-0.247	4.880
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	0.385	0.541	-0.984	-0.506	-0.714	-1.768	-0.506	-1.329	-0.714	2.479	4.196
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	-1.815	-1.077	0.755	-0.301	-0.430	-2.948	0.755	-0.810	3.506	0.960	0.578
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2 LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	4.158	0.419	0.596	-0.325	-2.584	-2.584	-0.711	-0.325	0.596	0.278	0.279
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	0.850	-0.277	0.552	-1.010	-1.250	-4.421	-0.634	-0.277	0.430	2.180	1.917
DESCARTES_FETAL_EYE_GANGLION_CELLS DESCARTES_FETAL_EYE_GANGLION_CELLS	0.848	-0.755	-0.451	-1.990	1.180	2.002	-0.451	-1.990	-0.755	-0.256	1.567
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	4.435	0.389	-0.702	-0.702	-0.411	0.920	-1.907	-0.411	-1.157	-0.702	0.921
DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS	1.901	-0.399	-1.536	-0.399	0.587	3.900	-1.006	-1.536	-0.399	-1.006	0.380
GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2 GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2	2.407	0.612	0.877	-2.322	-2.322	0.233	-0.622	-0.622	-0.382	0.233	1.192
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR	-0.958	0.302	-0.549	2.070	0.527	-1.658	-0.958	0.820	2.600	-0.958	-0.957
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	-0.252	-0.720	-1.285	0.356	-0.720	-0.522	-0.720	-2.163	1.611	0.496	4.717
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	0.309	0.413	0.309	0.413	-0.675	-4.891	-1.341	-0.395	0.676	2.487	1.217
