GO	[-4.32 -0.48]	[-0.48 -0.23]	[-0.23 -0.13]	[-0.13 -0.06]	[-0.06 0.00]	[0.00 0.03]	[0.03 0.11]	[0.11 0.23]	[0.23 0.45]	[0.45 0.96]	[0.96 6.79]
MORF_MAP2K7 MORF_MAP2K7	3.749	-1.885	-1.885	-3.207	0.318	5.729	-0.648	-0.285	-0.648	0.318	-0.391
MORF_CTSB MORF_CTSB	2.871	-1.371	-1.371	-3.361	0.756	5.024	-0.715	-0.560	-1.117	-0.326	0.596
MORF_LCAT MORF_LCAT	5.191	-0.656	-0.656	-1.127	1.252	0.362	-3.521	-1.442	-0.486	-0.351	1.481
MORF_IL4 MORF_IL4	3.275	-0.997	-1.227	-4.157	0.417	3.610	-0.495	-0.285	-1.227	0.318	0.521
MORF_CDH4 MORF_CDH4	3.316	-0.703	-1.514	-2.372	0.767	4.115	-0.525	-0.525	-1.904	-0.384	0.323
GNF2_MYL3 GNF2_MYL3	2.272	0.264	-1.285	-0.671	-0.671	2.885	-1.285	-1.285	-1.285	0.264	1.234
MORF_PTPRR MORF_PTPRR	3.128	-0.771	-0.771	-2.437	1.379	3.128	-0.552	-0.385	-1.861	-0.259	-0.782
GNF2_DNM1 GNF2_DNM1	2.631	0.644	-2.146	-0.488	0.446	0.881	-3.073	-1.519	0.289	0.446	0.635
MORF_EPHA7 MORF_EPHA7	3.946	-0.301	-0.566	-0.418	0.713	1.585	-3.737	-1.587	0.301	-0.566	-0.308
MORF_FRK MORF_FRK	3.946	0.381	-1.239	-0.685	1.141	0.909	-3.493	-0.931	0.261	-0.685	0.373
MORF_WNT1 MORF_WNT1	4.141	-0.634	-0.870	-0.451	0.981	0.765	-2.608	-1.168	-0.634	-0.870	1.479
MODULE_111 MODULE_111	2.563	-0.594	-1.258	-2.893	-0.995	0.813	-0.776	-0.594	-0.447	1.440	2.223
MORF_IL9 MORF_IL9	2.805	0.473	-0.606	-0.418	0.867	0.473	-3.866	-1.178	-0.606	-0.418	1.099
GNF2_MLF1 GNF2_MLF1	4.104	0.405	-1.030	-1.030	-0.338	1.303	-1.422	-1.936	-0.338	0.267	0.569
MORF_BCL2L11 MORF_BCL2L11	2.010	-0.900	-0.900	-2.844	0.278	2.567	-1.117	-0.560	-0.326	1.103	0.470
MORF_MAP3K14 MORF_MAP3K14	3.775	-0.867	-0.645	0.272	0.389	1.365	-1.904	-1.485	0.272	-0.867	0.688
MODULE_157 MODULE_157	2.433	0.281	-0.465	-2.044	-0.890	0.744	-0.890	-1.192	-0.890	1.466	1.447
GNF2_CCNA1 GNF2_CCNA1	2.620	0.389	-0.885	-1.303	-0.374	1.421	-1.892	-1.303	-0.374	0.820	0.575
MORF_RAB3A MORF_RAB3A	3.957	-0.771	-1.078	-0.538	-0.363	0.541	-1.479	-1.078	0.377	-0.363	1.517
