GO	[-4.32 -0.48]	[-0.48 -0.23]	[-0.23 -0.13]	[-0.13 -0.05]	[-0.05 0.00]	[0.00 0.03]	[0.03 0.11]	[0.11 0.23]	[0.23 0.45]	[0.45 0.96]	[0.96 6.79]
GNF2_FBL GNF2_FBL	-6.129	0.928	11.765	13.748	1.360	-2.707	-0.887	-2.207	-4.926	-6.129	-4.959
MORF_PRKDC MORF_PRKDC	-4.090	2.723	7.906	4.810	0.851	-0.964	0.558	-0.473	-2.960	-5.623	-7.986
MORF_RAD21 MORF_RAD21	-5.209	0.710	2.230	1.959	3.486	-1.234	5.002	0.567	-3.146	-3.726	-7.519
GCM_MLL GCM_MLL	-2.964	0.649	1.392	4.926	1.392	-0.309	1.178	0.512	-0.704	-7.223	-5.022
MODULE_92 MODULE_92	1.088	-0.541	-4.099	-4.099	-0.402	5.062	-2.263	-0.923	-0.923	1.813	3.392
MODULE_68 MODULE_68	-1.077	-1.077	-1.077	-0.520	-0.520	10.374	-1.077	-1.077	-0.520	-0.240	1.082
MODULE_324 MODULE_324	0.362	-1.127	-1.442	-2.283	-0.351	2.070	-2.839	-2.283	0.492	1.775	5.620
MORF_TPR MORF_TPR	-1.433	-0.682	2.809	0.928	0.330	0.330	2.809	1.133	-0.682	-2.707	-4.959
MORF_MAP2K7 MORF_MAP2K7	3.749	-1.885	-1.885	-3.207	0.421	5.303	-0.648	-0.285	-0.648	0.318	-0.391
GNF2_STAT6 GNF2_STAT6	-2.329	1.283	-1.199	-0.577	-0.243	-2.329	1.603	3.700	0.998	-0.243	-2.346
GNF2_CDC20 GNF2_CDC20	-2.323	-0.977	-0.622	0.233	-0.381	-0.622	0.398	4.009	3.438	-0.381	-2.337
CAR_IGFBP1 CAR_IGFBP1	1.154	-0.398	-1.537	-1.537	-0.645	3.914	-1.537	-1.537	-1.006	0.847	2.329
MORF_LCAT MORF_LCAT	5.191	-0.656	-0.656	-1.127	0.824	0.646	-3.521	-1.442	-0.486	-0.351	1.481
GNF2_DDX5 GNF2_DDX5	-1.182	0.288	3.395	1.248	0.460	-1.749	1.248	0.460	-0.507	-1.749	-2.630
MODULE_323 MODULE_323	-1.093	-1.643	0.520	-0.273	-1.093	-1.093	4.816	2.161	0.758	-1.093	-1.103
MODULE_42 MODULE_42	-1.036	0.727	2.922	0.398	0.727	-1.036	1.661	-1.036	-1.036	-1.036	-1.042
GCM_ERBB2IP GCM_ERBB2IP	-2.532	-0.470	2.102	1.007	-0.287	-0.287	0.499	-0.470	2.550	-1.678	-1.690
MODULE_73 MODULE_73	-0.434	0.822	0.200	-0.953	-0.953	-0.953	0.200	-0.434	-0.953	0.200	5.773
MODULE_182 MODULE_182	-2.335	0.950	1.788	3.302	-1.331	-0.506	0.385	0.259	0.385	-0.715	-2.355
GNF2_DNM1 GNF2_DNM1	2.631	0.644	-2.146	-0.488	0.644	0.644	-3.073	-1.519	0.289	0.446	0.635
GNF2_MYL3 GNF2_MYL3	2.272	0.264	-1.285	-0.671	0.509	1.243	-1.285	-1.285	-1.285	0.264	1.234
MODULE_96 MODULE_96	0.359	0.359	-0.860	-1.534	-0.250	0.942	-0.860	-1.534	-0.860	0.615	4.170
GNF2_KISS1 GNF2_KISS1	1.140	-2.032	-0.782	-1.260	1.140	2.418	-1.260	-0.782	-0.270	-0.270	1.129
GNF2_HCK GNF2_HCK	-0.855	-1.178	-0.855	-0.855	-0.855	-2.134	-0.278	1.700	0.867	1.700	2.383
MODULE_102 MODULE_102	-0.787	-0.787	2.273	1.615	1.615	-0.324	-0.324	-0.324	-0.787	-0.787	-0.791
MODULE_247 MODULE_247	0.942	-0.250	-1.534	-1.534	-0.476	0.615	-0.860	-0.250	-0.476	0.359	3.492
GNF2_CCNA1 GNF2_CCNA1	2.620	0.389	-0.885	-1.303	-0.374	1.421	-1.892	-1.303	-0.374	0.820	0.575
MODULE_497 MODULE_497	1.881	-1.202	-0.299	-1.202	-0.299	1.367	-0.610	-1.202	0.303	0.929	0.299
GNF2_SPINK1 GNF2_SPINK1	1.581	-0.240	0.685	-0.520	-0.240	2.152	-1.077	-1.077	-1.077	-0.520	0.368
MODULE_571 MODULE_571	1.387	-0.621	-0.223	-0.621	-0.621	2.071	-0.621	0.396	-0.621	-0.621	0.819
