GO	[-7.84 -0.57]	[-0.57 -0.30]	[-0.30 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.01]	[0.01 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 8.49]
HNRNPK_K562_POSTAR_eCLIP HNRNPK_K562_POSTAR_eCLIP	-0.405	-0.626	-0.405	2.487	0.764	-2.861	1.030	1.030	-0.934	-0.251	-0.940
HNRNPM_HEK293T_POSTAR_Piranha_0.01 HNRNPM_HEK293T_POSTAR_Piranha_0.01	0.357	-0.405	-0.251	1.683	-1.962	-1.362	1.337	0.764	1.337	-0.626	-1.969
NONO_K562_POSTAR_eCLIP NONO_K562_POSTAR_eCLIP	-0.404	0.453	1.009	3.622	-1.357	-1.357	1.009	0.611	-1.033	-1.357	-0.779
CSTF2T_K562_POSTAR_eCLIP CSTF2T_K562_POSTAR_eCLIP	-0.332	0.531	1.359	2.246	-1.141	-1.481	0.531	0.699	0.699	-1.899	-1.909
GTF2F1_K562_POSTAR_eCLIP GTF2F1_K562_POSTAR_eCLIP	-0.536	-0.250	1.138	2.031	-0.372	-1.827	0.508	2.031	-0.536	-2.398	-0.757
IGF2BP1_HEK293_POSTAR_Piranha_0.01 IGF2BP1_HEK293_POSTAR_Piranha_0.01	-1.496	1.061	2.666	0.693	0.411	-3.392	-0.413	0.693	0.301	-0.413	-0.946
ZRANB2_K562_POSTAR_eCLIP ZRANB2_K562_POSTAR_eCLIP	-1.037	-0.709	0.908	2.257	-1.037	-2.106	1.865	0.665	0.302	-1.037	-0.303
TBRG4_K562_POSTAR_eCLIP TBRG4_K562_POSTAR_eCLIP	-0.520	-0.520	-0.240	2.149	-0.520	-1.077	1.089	1.579	-1.077	0.371	-1.080
IGF2BP1_K562_POSTAR_eCLIP IGF2BP1_K562_POSTAR_eCLIP	-1.445	1.210	1.210	1.432	0.518	-3.164	0.518	0.518	0.396	-0.555	-1.790
PRPF8_K562_POSTAR_eCLIP PRPF8_K562_POSTAR_eCLIP	-1.154	1.336	0.486	1.129	-1.423	-3.579	1.562	0.770	0.277	-0.569	0.273
DDX59_HepG2_POSTAR_eCLIP DDX59_HepG2_POSTAR_eCLIP	0.582	0.582	0.239	2.612	-1.301	-1.301	1.098	0.582	-1.301	-1.890	0.237
CSTF2_HepG2_POSTAR_eCLIP CSTF2_HepG2_POSTAR_eCLIP	-0.416	1.113	0.363	4.395	-1.034	-0.667	-1.034	-1.570	-0.416	-0.247	0.360
RBM47_MDA-MB-231_POSTAR_Piranha_0.01 RBM47_MDA-MB-231_POSTAR_Piranha_0.01	-1.200	0.967	1.382	0.789	0.631	-3.227	0.789	0.493	-0.327	0.375	-2.236
ATXN2_HEK293T_POSTAR_Piranha_0.01 ATXN2_HEK293T_POSTAR_Piranha_0.01	-0.887	1.859	1.210	1.210	-0.266	-2.399	0.502	0.502	-0.887	-0.266	-1.746
