GO	[-7.51 -0.86]	[-0.86 -0.53]	[-0.53 -0.30]	[-0.30 -0.10]	[-0.10 0.00]	[0.00 0.16]	[0.16 0.38]	[0.38 0.58]	[0.58 0.85]	[0.85 1.72]	[1.72 26.66]
MORF_DAP3 MORF_DAP3	1.524	6.186	2.843	3.482	-0.673	-1.555	0.626	-1.868	-2.637	-4.258	-8.198
MORF_MAP2K2 MORF_MAP2K2	1.050	5.259	2.428	3.926	0.264	-1.797	0.264	-0.850	-4.341	-5.499	-5.531
MORF_ANP32B MORF_ANP32B	-0.437	2.735	5.586	4.786	-0.437	-0.437	0.360	-0.891	-2.302	-5.079	-8.325
MORF_NPM1 MORF_NPM1	0.293	4.311	2.853	5.142	-0.556	0.293	0.396	-1.785	-2.638	-5.517	-6.799
MORF_CTBP1 MORF_CTBP1	-0.635	3.275	2.315	6.102	-1.284	-0.268	1.519	-1.583	-1.284	-5.754	-7.053
MORF_FBL MORF_FBL	0.538	5.187	4.737	2.767	-0.310	-0.768	-0.580	-1.612	-3.773	-3.070	-5.868
MORF_RPA2 MORF_RPA2	-0.285	2.955	3.960	1.837	-1.227	0.417	3.275	-1.227	-3.547	-4.157	-6.754
MORF_EI24 MORF_EI24	0.497	4.555	2.984	3.732	0.371	-1.343	-0.465	-0.465	-3.170	-4.770	-5.995
MORF_NME2 MORF_NME2	3.512	3.512	2.182	1.897	-1.032	0.259	0.617	-1.993	-2.956	-6.465	-4.351
MORF_G22P1 MORF_G22P1	-0.405	4.574	3.807	3.447	-0.405	-0.301	0.403	-1.674	-2.033	-4.160	-7.222
MORF_ACTG1 MORF_ACTG1	0.568	1.893	4.002	4.423	-0.960	0.568	0.568	-2.432	-2.432	-4.574	-5.784
MORF_EIF3S6 MORF_EIF3S6	-1.188	0.853	4.087	6.522	0.365	-0.354	0.502	-1.188	-1.961	-3.954	-5.109
MORF_HAT1 MORF_HAT1	-1.139	5.287	2.702	2.114	0.285	-0.318	0.789	-0.719	-1.720	-3.563	-7.307
MORF_PRKDC MORF_PRKDC	0.335	2.153	1.893	4.053	-0.473	0.438	1.215	-0.772	-2.103	-4.090	-7.986
GNF2_DAP3 GNF2_DAP3	-1.485	3.775	2.602	0.896	0.272	0.896	1.935	-1.485	-1.485	-4.996	-5.025
MORF_ERH MORF_ERH	2.130	4.536	2.130	1.519	-1.361	-0.405	0.613	-2.262	-1.763	-3.685	-4.814
MORF_TPT1 MORF_TPT1	0.493	2.348	2.348	3.128	-1.052	0.669	0.669	-1.861	-1.861	-4.242	-4.267
MORF_PPP2CA MORF_PPP2CA	-2.135	0.928	1.657	4.158	-1.325	0.421	2.956	-0.581	-0.423	-3.343	-5.362
GNF2_FBL GNF2_FBL	-0.682	4.322	1.878	1.878	-0.380	0.746	0.928	-1.433	-1.433	-3.304	-6.164
MORF_PSMC1 MORF_PSMC1	1.650	3.697	1.424	1.650	-0.473	0.335	0.558	-2.103	-0.609	-4.794	-5.664
MORF_AP3D1 MORF_AP3D1	-1.065	1.877	1.877	4.474	-0.610	-0.448	0.535	0.535	-0.814	-4.263	-5.446
