GO	[-16.09 -0.82]	[-0.82 -0.36]	[-0.36 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.04]	[0.04 0.18]	[0.18 0.39]	[0.39 0.65]	[0.65 1.16]	[1.16 11.87]
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.281	0.301	-1.259	-2.598	-0.398	-1.027	-1.259	0.301	0.396	0.637	3.154
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	0.278	-0.873	-0.698	-2.679	-0.550	1.466	0.278	-2.267	0.894	1.258	2.448
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	-1.168	0.447	0.707	-0.462	-1.168	-3.438	-0.352	-0.263	-0.352	2.445	2.433
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN	-0.301	-2.598	-1.259	-0.398	0.946	-0.301	-1.837	0.396	-0.398	2.281	2.549
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	1.057	0.352	2.200	0.263	-0.742	-2.438	-2.438	-0.452	-0.742	0.458	2.189
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	0.497	-0.672	-0.843	-2.625	-0.407	0.767	-0.527	-1.278	-0.309	1.514	3.775
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	0.527	-0.660	-0.513	-3.808	-1.288	0.663	-0.513	0.309	0.527	0.989	2.989
GSE369_IFNG_KO_VS_WT_LIVER_DN GSE369_IFNG_KO_VS_WT_LIVER_DN	-3.004	0.317	0.814	-0.285	-1.222	-1.222	-0.633	-0.379	0.532	1.588	2.918
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP	1.796	1.146	-0.646	-0.813	-0.646	-1.815	-0.813	-0.505	-1.507	1.146	2.583
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN	3.167	-0.659	-1.528	-1.027	-1.027	-1.528	0.637	0.396	0.396	-0.398	2.270
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	3.415	-0.277	-0.277	-1.249	-1.854	-0.633	-0.805	-0.633	-0.277	-0.277	2.753
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	-0.505	0.328	-0.275	-2.064	0.440	1.539	-2.064	-1.683	0.897	0.440	2.348
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN	-1.426	-0.462	-0.352	0.447	-0.945	-1.168	-0.462	-0.945	0.343	1.665	4.417
GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.067	-1.660	0.452	-0.367	-0.493	-0.839	-2.038	0.916	1.566	0.586	2.698
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP	2.134	0.936	-0.822	-0.635	-1.317	-2.012	-0.481	0.600	0.347	-1.048	2.422
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	1.886	-1.029	-1.613	-1.029	0.476	0.615	-0.621	-1.986	0.259	0.956	2.159
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP	1.057	-0.742	-0.929	-1.703	0.352	0.581	-2.045	-1.150	0.881	1.251	2.189
GSE360_L_MAJOR_VS_T_GONDII_MAC_DN GSE360_L_MAJOR_VS_T_GONDII_MAC_DN	-1.528	-0.828	0.783	-0.828	-0.659	-2.598	0.783	-0.301	1.769	0.637	2.007
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	-0.813	-0.388	0.650	0.798	-1.011	-3.033	0.964	-0.646	-0.646	0.650	2.880
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP	-0.435	0.292	-0.795	-1.713	-1.345	1.355	-1.042	0.903	0.548	-0.595	3.254
GSE10325_MYELOID_VS_LUPUS_MYELOID_UP GSE10325_MYELOID_VS_LUPUS_MYELOID_UP	-0.559	-0.431	-0.559	-1.114	-0.559	-0.898	-0.431	0.370	1.512	-0.898	4.960
GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_DN	-0.293	0.798	0.964	1.146	-1.815	-1.815	-1.815	0.309	-0.646	0.520	2.036
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	1.733	-0.692	-1.731	-1.123	-0.398	0.860	-1.123	-0.398	-0.292	-0.292	3.244
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	2.137	0.437	-1.446	0.334	-1.747	-1.747	0.334	0.693	-0.473	-0.473	2.127
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP	0.498	-0.425	0.382	0.633	-2.982	-2.495	0.633	0.633	-0.318	0.285	2.090
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	2.856	0.301	-0.828	-0.659	-0.659	-0.828	-1.027	-1.259	0.301	0.396	2.843
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	1.538	0.396	0.508	-0.828	-1.259	-0.516	-1.837	0.301	-0.828	-0.301	3.479
