GO	[-8.85 -1.02]	[-1.02 -0.60]	[-0.60 -0.32]	[-0.32 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.22]	[0.22 0.50]	[0.50 0.92]	[0.92 1.96]	[1.96 11.51]
DESCARTES_FETAL_HEART_MEGAKARYOCYTES DESCARTES_FETAL_HEART_MEGAKARYOCYTES	0.261	0.261	-1.237	-1.237	-1.237	0.261	-1.237	-0.930	0.702	3.079	2.695
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-0.244	-0.383	0.995	0.995	-0.577	-3.277	0.367	0.995	1.950	-1.198	-1.197
TRAVAGLINI_LUNG_ARTERY_CELL TRAVAGLINI_LUNG_ARTERY_CELL	-1.766	0.273	-0.831	-0.625	-1.392	-0.625	-0.625	-0.625	2.132	2.798	1.834
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	0.629	-1.460	-1.460	-1.097	1.054	2.610	-1.460	-1.097	-0.280	0.629	1.597
ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR	-1.252	0.290	0.594	-0.461	-0.918	-2.231	-0.312	-0.461	3.036	2.631	-0.658
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS	-0.659	1.025	-0.659	-2.231	0.794	2.252	-0.461	-1.252	-1.252	-0.312	2.255
ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	-1.709	0.279	-1.709	0.279	-0.940	-1.709	1.256	0.998	2.979	-0.324	0.577
DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS	-0.235	-1.536	-1.006	-0.235	2.341	3.342	-0.399	-0.645	-1.536	0.379	-0.398
HAY_BONE_MARROW_CD34_POS_EO_B_MAST HAY_BONE_MARROW_CD34_POS_EO_B_MAST	-0.787	-0.787	-0.324	-0.787	0.609	0.279	-0.787	-0.787	0.279	0.609	3.859
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	0.420	0.420	-1.322	-3.334	0.731	1.383	-0.424	-0.581	-1.322	0.731	2.251
BUSSLINGER_DUODENAL_PANETH_CELLS BUSSLINGER_DUODENAL_PANETH_CELLS	-0.621	-0.621	-0.621	-0.621	0.396	2.866	-0.223	-0.621	-0.223	-0.621	2.070
LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR	-0.975	0.388	0.513	-0.975	-1.234	-2.852	0.388	1.982	-0.319	2.914	0.284
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	-0.703	-2.051	-1.118	-0.415	-1.382	-0.703	0.510	-0.310	0.977	2.130	3.041
DESCARTES_FETAL_HEART_MYELOID_CELLS DESCARTES_FETAL_HEART_MYELOID_CELLS	0.477	-1.463	-0.499	-0.885	-0.362	-1.146	-0.885	0.351	0.801	5.554	-0.362
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	-0.633	-0.911	-1.280	-0.911	-0.633	0.679	-1.280	-0.427	0.679	1.478	3.962
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	-0.392	0.226	-0.676	-0.676	0.226	0.409	-0.676	-1.865	-0.676	0.958	4.558
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2 FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-1.143	-0.301	1.026	-0.301	-0.707	-3.766	0.841	0.676	0.531	2.552	-0.904
AIZARANI_LIVER_C32_MVECS_3 AIZARANI_LIVER_C32_MVECS_3	-0.963	-0.388	-0.963	-1.609	-0.537	-0.963	-0.537	-0.388	1.471	3.472	1.750
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	0.398	-0.336	-1.739	-0.962	0.972	2.161	-1.739	-0.491	0.269	-0.962	2.531
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	0.805	-0.319	-1.182	-2.197	0.805	2.791	-1.804	-0.319	0.385	-0.940	1.408
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	1.154	-0.488	-1.517	-2.144	0.878	1.467	-0.731	-1.064	-0.314	-0.314	2.204
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.968	-0.771	-0.771	-1.077	1.232	2.604	-0.364	-1.999	-1.477	0.376	0.969
MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	-1.201	-0.875	-0.624	-2.164	0.456	-0.875	-0.432	1.654	0.456	3.153	0.633
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-1.803	1.144	0.313	0.883	0.883	-1.803	-0.652	0.883	0.657	0.657	-2.471
DESCARTES_FETAL_EYE_MICROGLIA DESCARTES_FETAL_EYE_MICROGLIA	-0.528	-0.528	-0.283	-0.697	-0.391	-4.050	1.104	0.433	2.118	1.570	-0.527
BUSSLINGER_DUODENAL_EC_CELLS BUSSLINGER_DUODENAL_EC_CELLS	-0.671	-1.284	-0.671	-1.284	1.241	2.267	0.264	-0.671	-0.671	0.836	0.837
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	-0.377	-0.555	-0.791	-2.733	-0.791	3.866	-0.555	0.362	-0.247	0.715	0.942
TRAVAGLINI_LUNG_MUCOUS_CELL TRAVAGLINI_LUNG_MUCOUS_CELL	-0.552	-0.552	-0.744	-3.263	0.445	1.441	0.321	-1.635	0.968	1.714	0.770
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	-0.286	0.317	-1.487	-1.487	-0.799	-0.286	-1.793	-0.380	1.367	2.628	1.825
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	-0.537	1.304	3.319	0.838	-1.309	-1.309	0.481	0.481	-1.309	-0.381	-1.308
ZHONG_PFC_C3_UNKNOWN_INP ZHONG_PFC_C3_UNKNOWN_INP	-1.575	-0.500	0.339	-0.266	-0.500	-1.575	0.584	2.781	0.898	0.584	-0.892
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR	0.302	2.600	0.302	1.177	-0.958	-1.658	-0.300	0.302	-1.658	0.527	-0.548
HAY_BONE_MARROW_EOSINOPHIL HAY_BONE_MARROW_EOSINOPHIL	-0.668	1.113	0.814	-0.668	-0.668	-2.405	0.564	-0.247	1.113	1.457	-1.570
DESCARTES_FETAL_LUNG_STROMAL_CELLS DESCARTES_FETAL_LUNG_STROMAL_CELLS	0.638	-1.466	-0.600	-2.280	0.638	1.602	-0.600	0.416	-0.600	-0.365	2.018
DESCARTES_FETAL_THYMUS_STROMAL_CELLS DESCARTES_FETAL_THYMUS_STROMAL_CELLS	-0.395	1.145	-0.940	-1.535	-0.539	0.746	-1.926	-0.539	-0.395	0.746	3.630
DESCARTES_FETAL_EYE_PDE11A_FAM19A2_POSITIVE_CELLS DESCARTES_FETAL_EYE_PDE11A_FAM19A2_POSITIVE_CELLS	-0.671	-1.284	-0.671	-0.671	0.264	2.267	0.264	0.264	-0.671	-0.671	2.881
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	-2.396	0.934	0.320	-2.962	0.320	-0.283	-0.718	1.145	0.746	1.637	-0.282
LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3 LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	-0.513	0.309	-0.660	0.309	-1.572	-3.809	0.662	0.527	1.856	0.988	0.818
AIZARANI_LIVER_C3_NK_NKT_CELLS_2 AIZARANI_LIVER_C3_NK_NKT_CELLS_2	-1.780	3.166	-0.419	-0.419	-1.446	-1.780	1.006	1.006	0.518	-0.310	0.293
DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS	-0.235	0.379	-0.645	-0.645	-0.645	2.821	-0.645	-1.536	-0.645	-0.399	2.824
DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS	-0.454	-0.689	-1.455	-0.689	0.688	2.311	-0.288	-0.689	-0.689	-0.689	3.213
ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	-1.739	0.269	-1.739	-2.298	0.269	0.749	0.269	0.749	0.269	1.225	1.822
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	0.356	-0.369	-0.971	-1.285	-0.252	-0.252	-1.676	-0.971	0.356	2.974	2.246
DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS	-0.652	-0.360	-1.093	-1.384	-1.093	0.613	-1.093	0.778	0.778	0.349	3.997
ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR	-0.733	0.371	0.249	1.439	-3.107	-1.798	-0.360	1.165	1.165	0.249	0.525
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	0.301	-0.778	-1.322	-1.023	-1.023	-0.581	-1.023	0.731	0.563	2.937	1.939
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2 LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	0.372	-0.570	-0.570	-2.524	-0.732	-1.424	0.372	2.643	0.277	1.805	0.620
DESCARTES_MAIN_FETAL_GANGLION_CELLS DESCARTES_MAIN_FETAL_GANGLION_CELLS	-0.320	-1.243	-0.640	-1.243	2.361	0.881	0.283	-0.640	-0.640	0.283	1.303
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	2.579	-1.277	-0.476	-1.709	0.771	1.860	-0.324	-1.277	-0.677	0.412	0.280
DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS	0.558	-0.559	-1.171	-2.290	0.381	2.815	-1.171	-0.559	0.558	0.773	0.559
DESCARTES_MAIN_FETAL_STC2_TLX1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_STC2_TLX1_POSITIVE_CELLS	0.279	0.279	-0.787	-0.787	-0.787	1.613	0.279	-0.787	0.609	-0.787	1.614
HAY_BONE_MARROW_FOLLICULAR_B_CELL HAY_BONE_MARROW_FOLLICULAR_B_CELL	-1.318	0.274	-0.608	-1.318	-1.035	-1.035	0.274	1.248	-0.330	2.663	1.753
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	-0.885	4.120	1.087	0.680	-0.885	-0.885	0.376	0.263	-1.164	-0.482	-0.884
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	-0.984	0.259	-0.984	-3.070	0.728	1.473	-0.348	0.259	-0.506	1.473	0.948
AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1 AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1	-0.621	0.678	-1.467	-0.978	0.325	0.325	-2.518	-0.278	0.543	1.390	2.379
BUSSLINGER_DUODENAL_GOBLET_CELLS BUSSLINGER_DUODENAL_GOBLET_CELLS	-0.663	-0.247	-0.247	-0.663	0.362	0.762	-0.663	-0.663	-0.247	-0.247	3.559
