DPM1	0.471095031720612
SCYL3	0.473085542948824
C1orf112	-0.744766056217048
NFYA	0
ANKIB1	-0.193361925495399
KRIT1	-1.003923150486
LASP1	-0.259736718266355
M6PR	0
RBM5	0
PLXND1	-0.217945969876769
AK2	-0.206477056904238
CD38	0.191569453713918
KDM1A	-0.637415782409865
RBM6	-0.229367647077289
RECQL	0
VPS50	0.319638713094095
CDC27	0
UPF1	0
SKAP2	-1.3831435421557
CREBBP	0
TSPOAP1	0
GCFC2	0.717030926628861
KMT2E	0
IBTK	0.109673325045094
MYCBP2	0
ITGAL	0
ZFX	0
LAMP2	0
AP2B1	0
PHTF2	0
FARP2	0
DBF4	-1.29642534033478
IFRD1	0
COX10	0
VPS41	-0.584246720333714
ADIPOR2	0
PAFAH1B1	-0.142557517210042
KIAA0100	0
ST7L	-1.01110398986678
LUC7L	0
DNAJC11	0.36658381139341
PSMB1	-0.695927562251148
JARID2	0.651471139278017
CDK11A	0
SPAG9	0.524182019807292
MGST1	0
PKD1	0
HEATR5B	-0.484414441765881
SEC62	0
RPS20	0
CSDE1	0.366878650694157
UBE3C	0
TRAF3IP3	0.3747981245272
VTA1	-0.196581916414955
BAZ1B	0
RANBP9	0
ZNF207	0
NCAPD2	0
IFFO1	0.575698680589599
BTK	-0.810047115630281
SCMH1	-2.18292158253899
MRC2	-0.989479947844117
AKAP8L	-0.12038975530155
UTP18	0.172837644573994
RNF216	0.378753277290233
PTBP1	0
LARS2	-0.0190708448808408
PIK3C2A	0
ANLN	0
RABGAP1	0
PPP5C	0.379205782655668
MAP4K3	1.35004480795202
ELOVL5	-0.235372902411649
MAP4K5	0.156491156320091
CLK1	0
DDX11	0
TACC3	0
UFL1	0.150448308681349
ZC3H3	0
MDH1	1.36346346731514
SLC30A9	0.197005652812706
MATR3	-0.599820711090746
RGPD5	0
NUDCD3	0
ATP2C1	-1.52444350684389
RALBP1	-0.162708302745322
AGPS	0.383062924379448
TTC27	0.387039793021862
ADGRA2	-0.787995415422633
MNAT1	0
MRE11	-0.336999838123084
OSBPL5	0.237093653672668
AQR	0
RTFDC1	0.723705937265928
RNF10	0
ZDHHC6	-0.199999066396592
GRAMD1B	0
NDUFS1	0
RB1CC1	0.0519582994159552
ERP44	0
AKAP11	0
DEF6	0
UBR2	-0.201437438449459
PHF20	0
SEC63	0
KPNA6	0
RNASET2	-0.293471765893546
VRK2	0
VEZT	-0.061577627553798
BRD9	0
BCLAF1	0
SLC39A9	0
TFB1M	0.627354034061449
RABEP1	0.117499093162371
NUP160	0
FAM13B	0
CENPQ	0.0104570975117569
RANBP3	0
ARID4A	0
TSSC1	0
IFT88	-0.273696108362969
UBA6	-0.361533326352606
GAB2	0
PIAS1	0
SLC4A7	0
RNF19A	0.100756563716164
VCL	-0.541344645391317
DEPDC1B	0
NSMAF	0
ADSS	0.341878146544285
RFC1	0
TBC1D23	0
CUL3	-0.279430216716329
ZZZ3	-0.0272288009037492
NSUN2	0
FBXO42	0.480350210445104
BOD1L1	0
CLEC16A	0
SKIV2L2	0
ZFYVE16	0
INPP4A	0
TDP1	0.0155230597600844
JADE2	0
LCP2	0
CTNNA1	0
PHKA2	2.06317924630087
OFD1	0
WDR37	0
YTHDC2	0
ATP6V1H	0.208755201153572
TPR	0
KIAA0556	0.670937656758987
GOPC	0.522114274744962
HDAC9	0
RRM2B	0
ZNF800	0
SNX29	0
RSF1	-0.182687506137718
VPS13D	0
CELF2	-0.835991404215091
FAM120A	0
R3HDM1	0
ARID1B	0
CLPTM1L	0
MAPK9	0
PIK3CB	0
MPHOSPH9	-0.554012041125026
RRP12	0
TTC17	-0.625745716457301
ANAPC4	0
THRAP3	0
ARID4B	0
SDCCAG8	0
TBC1D22A	-0.160777726541127
GALC	0
NOP58	0
SZRD1	0
CUL1	0.169640571609307
USP36	0
KMT2C	0
PUM2	0
ZFR	0
GDI2	-0.482867307328916
ATG5	0.127523867496093
USP13	0
ATP11B	0.104943567622615
CDK14	-3.72572936568073
SEC61A1	0
PPP1R12A	0
POLR3E	0.157391402788754
ATP2B4	0
ZC3H11A	0
NDC1	0.115505689968549
TARBP1	0.060590186425154
CDK17	-0.0789399340649826
CTDP1	-2.73602793747905
YBX3	0
WNK1	0
CCAR1	0
SNRNP40	0.755158593288112
QSER1	0
BCAT1	0
SFSWAP	-0.318928107781241
MON2	0
GPBP1	-0.79857177267721
CS	0
ELMO2	0
WAPL	0
VMP1	-0.198596564741749
APPBP2	-0.368238057512202
EIF4B	-1.56610735231678
U2AF2	0
AHRR	0
MTMR1	0
RNF4	-1.06968462023108
CASP8	0
TM7SF3	0
TAF2	0
HIPK2	0
TNPO3	-0.261784111933192
SUGP2	0
BTBD1	0
FAR2	-0.00843081304163673
PMS1	0
ANKS1A	0
AP3D1	0
UHRF1BP1	0
GNAI3	0
IPO5	0
PKN2	0
PDIA5	0.0742745966454694
TBC1D22B	0.790422620691432
SPEN	0
ZC3H15	0
TMEM206	0.0646028869964195
SLK	-0.534517353379865
CYB5R4	0.596996748957806
FAM107B	0
CDK13	0.300600407994951
MTHFD2	-1.02248085538436
YBX1	0
PPP2R5A	0
ELAVL1	0
DIP2B	0.0231146089725611
KDM4A	0
NFYC	0
ASPM	0
SPI1	0
LRRC40	-0.541647238395427
ARFGEF1	0
ZFAT	-0.940470633606186
MTFR1	-0.301729632927295
PFKP	-0.105290049573774
SP100	-0.13372145427941
EVI5	-0.923455453826014
PKM	0.147730007445133
TP53BP1	0
RHOA	-0.192915609436325
IARS2	0
NAV3	0
ROCK1	0
CBFB	-0.126623942495159
MEF2A	0
ACSL4	-1.41303762283198
INPP5A	-0.253818307720785
POLR1A	0
TTC7A	0
SRBD1	-0.065615942631415
KIF2A	0
RASGRP2	0
PSME4	0
IFT80	0.0221303519437734
NUP133	0.406979050231791
NUCKS1	0
KCNAB2	-0.234615859165723
ATP1B3	-0.729614136730047
MAPK6	0
RAB27A	0
IKBKAP	0.226601830864463
SLC44A1	0.189747483440274
TMEM260	0
EXOC5	-0.173143768040768
CLTCL1	0.591178111700506
DGCR2	-1.06581217255127
ZXDC	0
POLB	0
PABPC1	0
CSNK2A2	0
