GO	[-4.93 -0.53]	[-0.53 -0.25]	[-0.25 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.14]	[0.14 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 6.79]
CTIP_DN.V1_UP CTIP_DN.V1_UP	2.468	-0.694	-5.122	-3.993	0.831	1.278	-0.365	-1.991	0.354	-0.365	4.001
ESC_J1_UP_LATE.V1_UP ESC_J1_UP_LATE.V1_UP	-0.277	-1.861	-3.759	-1.013	-0.373	0.553	-0.808	0.553	-1.535	3.103	5.751
KRAS.LUNG.BREAST_UP.V1_UP KRAS.LUNG.BREAST_UP.V1_UP	2.386	-0.352	-4.380	-0.656	0.646	2.068	-2.283	-2.283	-0.868	0.646	2.706
JAK2_DN.V1_UP JAK2_DN.V1_UP	1.651	-0.534	-1.675	-1.103	3.101	3.101	-2.934	-2.934	-1.366	0.663	0.990
IL21_UP.V1_DN IL21_UP.V1_DN	1.177	0.649	-4.195	-4.195	1.391	0.649	-1.387	-1.698	1.624	0.649	1.609
CAMP_UP.V1_UP CAMP_UP.V1_UP	-1.823	2.059	2.613	0.652	-0.506	-0.506	0.968	1.807	-0.506	-3.047	-4.212
MEL18_DN.V1_DN MEL18_DN.V1_DN	1.156	-1.762	-1.762	-1.762	-0.668	-1.762	-0.870	-0.503	2.202	2.202	3.553
KRAS.LUNG_UP.V1_DN KRAS.LUNG_UP.V1_DN	0.804	-0.362	-1.148	-4.419	1.003	3.811	-2.313	-0.672	-0.499	0.351	1.727
MEK_UP.V1_UP MEK_UP.V1_UP	1.330	-0.831	-1.535	-1.535	-2.610	-1.264	-1.031	0.301	1.780	2.578	2.855
CSR_LATE_UP.V1_UP CSR_LATE_UP.V1_UP	-1.786	-0.556	4.307	3.188	-0.556	-0.556	-1.786	0.519	-0.310	0.293	-1.799
E2F1_UP.V1_UP E2F1_UP.V1_UP	-1.371	0.609	3.187	1.520	-1.666	-0.900	1.520	0.481	-0.432	-0.432	-3.380
E2F1_UP.V1_DN E2F1_UP.V1_DN	0.318	-2.702	-2.702	1.418	-1.273	-1.273	1.206	1.418	1.649	-0.502	1.001
HOXA9_DN.V1_UP HOXA9_DN.V1_UP	-1.957	0.293	-1.957	-0.309	-1.957	-1.622	1.142	1.142	0.787	0.956	2.615
MYC_UP.V1_UP MYC_UP.V1_UP	-0.498	1.492	3.580	1.267	-0.649	0.435	-0.276	-0.498	-1.305	-1.048	-2.861
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	1.177	-0.309	-2.478	-2.059	0.393	-0.415	-1.387	0.393	0.293	0.981	3.038
VEGF_A_UP.V1_DN VEGF_A_UP.V1_DN	-2.054	0.262	1.470	3.107	-0.744	-0.932	0.583	0.884	-0.452	-2.054	-0.260
TBK1.DN.48HRS_DN TBK1.DN.48HRS_DN	-1.908	-0.411	1.274	1.274	-1.158	-0.411	0.626	2.140	-1.158	-0.228	-0.706
CAHOY_NEURONAL CAHOY_NEURONAL	1.513	-0.491	-0.491	-0.696	1.513	0.751	-3.038	-1.305	-0.696	1.513	0.394
ATF2_UP.V1_UP ATF2_UP.V1_UP	2.195	-0.491	-3.177	0.327	0.553	1.228	-1.013	-1.535	-0.373	0.431	1.020
RB_P130_DN.V1_DN RB_P130_DN.V1_DN	-1.770	-1.770	1.072	0.864	0.385	1.072	0.520	1.072	0.385	-2.774	-0.335
RB_DN.V1_UP RB_DN.V1_UP	-1.850	1.003	3.037	1.225	-1.467	-0.499	-0.499	-0.672	-0.672	-0.256	0.473
